locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RALBFv3_RS10650,,UNRESOLVED,unknown,0,N_redundancy,0,0.5138372811842643,0.42773893200420554,0.2580645161290322,6.0,299,0,116.53,3,3,94,129,False
RALBFv3_RS10660,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2036022528331744,0.8046108165806228,0.0,0.0,393,1,114.9,2,3,0,2,True
RALBFv3_RS10665,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.7793429346795673,0.17797709872196865,0.5263157894736842,8.0,273,1,113.83,3,3,192,107,False
RALBFv3_RS10670,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2267374664144174,0.7489833593287739,0.0,0.0,293,1,112.93,3,3,1,2,False
RALBFv3_RS10675,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2038306070027061,0.7866037538464055,0.0,1.0,392,1,111.88,3,3,0,34,True
RALBFv3_RS10680,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3070615903173456,0.7149998126572016,0.0555555555555555,1.0,238,0,110.92,3,3,6,69,True
RALBFv3_RS10685,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7358056920553744,0.27236497513957614,0.5,0.0,290,1,109.74,3,3,4,4,False
RALBFv3_RS10690,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.9085561410837828,0.057346588765956046,0.75,0.0,167,1,108.97,3,3,9,4,False
RALBFv3_RS10695,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2404976466399306,0.7415216308203328,0.0,0.0,274,0,108.29,3,3,1,6,False
RALBFv3_RS10700,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9628705071372264,0.01778955413048159,1.0,0.0,295,0,107.36,3,3,33,0,True
RALBFv3_RS10705,,UNRESOLVED,unknown,0,E_cons_core,1,0.8755852894092235,0.0686821162987376,0.7073170731707317,0.0,293,0,106.48,3,3,34,13,False
RALBFv3_RS10710,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2053016222247165,0.8085329214490944,0.0,0.0,375,1,105.31,3,3,0,25,True
RALBFv3_RS10715,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9521175574340704,0.027662552638357624,0.926829268292683,9.0,300,1,104.3,3,3,536,11,True
RALBFv3_RS10720,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2799658838819518,0.711052760485064,0.08,0.0,334,1,103.35,3,3,2,29,False
RALBFv3_RS10725,,UNRESOLVED,unknown,0,E_geometry,0,0.4950220644427688,0.40869759311048187,0.25,0.0,212,1,102.53,3,3,1,7,False
RALBFv3_RS10730,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.194683419222044,0.8031854259361317,0.0,0.0,409,1,101.55,3,3,0,9,True
RALBFv3_RS10735,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.2775179938119946,0.7180427774501819,0.0,0.0,105,1,100.4,2,3,0,2,True
RALBFv3_RS10740,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.154168691552928,0.8988900153590703,0.0,0.0,647,0,99.1,3,3,0,3,True
RALBFv3_RS10745,,UNRESOLVED,unknown,0,E_cons_core,1,0.9515224893832244,0.03710207780289064,0.9487179487179488,0.0,334,0,97.41,3,3,46,3,True
RALBFv3_RS10750,,UNRESOLVED,unknown,0,E_cons_core,1,0.9474486279341976,0.03344441627947652,0.8974358974358975,0.0,230,0,96.51,3,3,40,5,True
RALBFv3_RS10755,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2867944486865079,0.7764659474943918,0.0,0.0,120,0,95.79,2,3,0,2,True
RALBFv3_RS10760,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8951900713368035,0.08271223747873294,0.6097560975609756,55.0,321,1,94.99,3,3,1597,667,True
RALBFv3_RS10765,,UNRESOLVED,unknown,0,E_cons_core,1,0.9455046044334044,0.04737101183424659,0.84,0.0,98,0,94.27,3,3,26,4,True
RALBFv3_RS10770,,UNRESOLVED,unknown,0,,0,0.5799241924009477,0.4448346452588761,0.375,0.0,399,0,93.51,3,3,13,31,False
RALBFv3_RS10775,,UNRESOLVED,unknown,0,,1,0.5223796737138534,0.4539321124139863,0.2608695652173913,1.0,216,0,92.5,3,3,10,20,False
RALBFv3_RS10780,,UNRESOLVED,unknown,0,,1,0.5206339520214007,0.5182773443223063,0.2222222222222222,0.0,109,0,91.98,3,3,4,13,False
RALBFv3_RS10785,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2413343249937228,0.8165745406668904,0.0588235294117647,3.0,429,1,90.76,3,3,6,147,True
RALBFv3_RS10790,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1399349587195631,0.8762942032419778,0.0,1.0,666,1,89.02,3,3,0,57,True
RALBFv3_RS10795,,UNRESOLVED,unknown,0,N_redundancy,1,0.4368554254905317,0.5412606248815477,0.2631578947368421,5.0,439,1,87.34,3,3,100,196,True
RALBFv3_RS10800,,UNRESOLVED,unknown,0,E_cons_core,0,0.8744108796111684,0.10615202894822642,0.6666666666666666,1.0,183,0,86.33,3,3,58,32,False
RALBFv3_RS10805,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2633943626789689,0.7506189396959321,0.0,0.0,172,0,85.69,3,3,0,15,True
RALBFv3_RS10810,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2442607593308402,0.7185894870287686,0.0,0.0,190,1,85.06,3,3,0,6,True
RALBFv3_RS10815,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2688002925195609,0.7699877112610418,0.0,0.0,158,0,84.41,2,3,0,2,True
RALBFv3_RS10820,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1820234673982987,0.881837489361243,0.0,0.0,497,0,83.38,3,3,0,3,True
RALBFv3_RS10825,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1747029133754711,0.8426583655956609,0.0,0.0,511,0,81.72,3,3,0,39,True
RALBFv3_RS10830,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.263190100694339,0.7769336181879295,0.0,0.0,172,0,80.48,3,3,2,6,False
RALBFv3_RS10835,,UNRESOLVED,unknown,0,E_cons_core,0,0.8937397025178462,0.1005736699462552,0.68,0.0,87,0,79.84,3,3,21,9,False
RALBFv3_RS10840,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3210429418705977,0.7405445388656599,0.1052631578947368,1.0,271,1,78.75,3,3,5,31,True
RALBFv3_RS10845,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8111863123787622,0.1704726673162533,0.55,1.0,113,1,78.13,3,3,38,44,False
RALBFv3_RS10850,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1647610943420573,0.8538381490395203,0.0,0.0,516,1,77.16,3,3,0,76,True
RALBFv3_RS10855,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.1845751504493893,0.8604140671541755,0.0,0.0,432,1,75.31,3,3,3,6,False
RALBFv3_RS10860,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3600484071599083,0.6479144989756876,0.1714285714285714,0.0,325,1,74.14,3,3,7,34,True
RALBFv3_RS10865,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7856217869548061,0.19048588542837636,0.5333333333333333,0.0,152,1,73.32,3,3,8,12,False
RALBFv3_RS10870,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7773802355124607,0.2149797471108857,0.5,0.0,90,1,72.99,3,3,28,21,False
RALBFv3_RS10875,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1830870188230356,0.8330941870908544,0.0555555555555555,0.0,587,1,71.93,3,3,1,22,False
RALBFv3_RS10880,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2707563679374337,0.7439744518975668,0.0,0.0,92,1,70.7,3,3,2,1,False
RALBFv3_RS10885,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.3117047356314539,0.7953534251822436,0.0606060606060606,0.0,160,1,70.19,3,3,6,49,False
RALBFv3_RS10890,,UNRESOLVED,unknown,0,,1,0.5408695278746266,0.42555650032555403,0.303030303030303,0.0,250,0,69.51,3,3,14,33,False
RALBFv3_RS10895,,UNRESOLVED,unknown,0,,0,0.4814053713572121,0.5599383140068642,0.3448275862068966,0.0,539,0,68.25,3,3,11,24,False
RALBFv3_RS10900,,UNRESOLVED,unknown,0,,1,0.733456812780322,0.2412050284546211,0.4871794871794871,2.0,249,0,66.94,3,3,68,47,False
RALBFv3_RS10905,,UNRESOLVED,unknown,0,E_geometry,1,0.587137074897881,0.40160549099737286,0.3142857142857143,2.0,141,1,66.17,3,3,37,58,False
RALBFv3_RS10910,,UNRESOLVED,unknown,0,E_geometry,0,0.4504998048111521,0.5748020214888947,0.1764705882352941,0.0,86,1,65.82,3,3,9,36,False
RALBFv3_RS10915,,UNRESOLVED,unknown,0,E_geometry,1,0.5224313034731598,0.4762992936217902,0.2727272727272727,0.0,174,1,65.28,3,3,12,26,False
RALBFv3_RS10920,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7759971408775507,0.14331456102496123,0.5945945945945946,0.0,339,1,64.42,3,3,25,19,False
RALBFv3_RS10925,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.288432353615135,0.7472694321266652,0.03125,0.0,157,0,63.66,3,3,2,36,False
RALBFv3_RS10930,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,1,0.2335712647848436,0.7579335941509023,0.0,0.0,241,0,62.97,3,3,0,45,False
RALBFv3_RS10935,,UNRESOLVED,unknown,0,E_geometry,1,0.6917225690523147,0.26033454855100185,0.4857142857142857,0.0,314,1,62.02,3,3,25,18,False
RALBFv3_RS10940,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2462209512398227,0.8034489081162913,0.0,0.0,172,1,61.12,3,3,0,14,True
RALBFv3_RS10945,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1824188199446053,0.8584024334019834,0.0,0.0,420,1,60.18,3,3,0,16,True
RALBFv3_RS10950,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3898732659606614,0.657113368257799,0.2702702702702703,2.0,535,1,58.71,3,3,15,60,True
RALBFv3_RS10955,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2690347138871645,0.7890909915884121,0.0384615384615384,0.0,203,1,57.38,3,3,1,30,False
RALBFv3_RS10960,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7762330364930546,0.20810114563522747,0.5,0.0,71,1,56.96,3,3,6,2,False
RALBFv3_RS10965,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2783670439842378,0.7585648610906044,0.08,0.0,287,1,56.34,3,3,2,28,False
RALBFv3_RS10970,,UNRESOLVED,unknown,0,,1,0.4936714542289403,0.5662903132419256,0.2,0.0,70,0,55.73,3,3,4,5,False
RALBFv3_RS10975,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2871563954388664,0.7047753329608524,0.0833333333333333,0.0,257,1,55.18,3,3,2,32,False
RALBFv3_RS10980,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2285356427461223,0.7777250612742105,0.0,0.0,216,1,54.42,3,3,0,23,True
RALBFv3_RS10985,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3497022986249077,0.6400312243298353,0.1851851851851851,0.0,364,1,53.55,3,3,5,27,True
RALBFv3_RS10990,,UNRESOLVED,unknown,0,E_geometry,0,0.4453315958076047,0.552366063246475,0.2564102564102564,0.0,311,1,52.53,3,3,14,43,False
RALBFv3_RS10995,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3496117334199602,0.6635373587269273,0.1290322580645161,0.0,202,1,51.69,3,3,6,53,True
RALBFv3_RS11000,,UNRESOLVED,unknown,0,E_cons_core,1,0.939477772229848,0.04398366234551742,0.9090909090909092,0.0,307,0,50.86,3,3,38,7,False
RALBFv3_RS11005,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0898010242104384,0.9321604737258931,0.0,0.0,973,0,48.73,3,3,0,3,True
RALBFv3_RS11010,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.3053308119778686,0.7197381458189519,0.0625,0.0,135,1,46.84,3,3,1,20,False
RALBFv3_RS11015,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3285871511434149,0.6210339482618081,0.1388888888888889,2.0,290,1,46.19,3,3,10,72,True
RALBFv3_RS11020,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2022783920705529,0.7922299894821202,0.0,0.0,338,0,45.24,3,3,0,27,True
RALBFv3_RS11025,,UNRESOLVED,unknown,0,,1,0.506876446415404,0.4674489420707524,0.28125,3.0,269,0,44.24,3,3,84,99,False
RALBFv3_RS11030,,UNRESOLVED,unknown,0,,0,0.5019538861822064,0.49136428803642235,0.28125,3.0,284,0,43.4,3,3,52,130,False
RALBFv3_RS11035,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2386651344068579,0.7904048673891587,0.074074074074074,0.0,421,0,42.3,3,3,3,34,False
RALBFv3_RS11040,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3930407367170719,0.6031057132065628,0.1666666666666666,0.0,209,0,41.07,3,3,3,19,True
RALBFv3_RS11045,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3288645867898241,0.6311752690614242,0.125,1.0,234,1,40.26,3,3,23,95,True
RALBFv3_RS11050,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3466432156373868,0.6263911666128066,0.1363636363636363,1.0,217,1,39.58,3,3,5,28,True
RALBFv3_RS11055,,UNRESOLVED,unknown,0,E_cons_core,1,0.941751261353333,0.03439563046101972,0.951219512195122,0.0,378,0,38.48,3,3,45,2,False
RALBFv3_RS11060,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2048288418598473,0.8134080577741135,0.0689655172413793,1.0,498,1,37.11,3,3,4,73,True
RALBFv3_RS11065,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2139991408174371,0.7572859474269664,0.0689655172413793,1.0,448,1,35.69,3,3,4,73,True
RALBFv3_RS11070,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3650809318608626,0.5749522318924346,0.1621621621621621,0.0,219,1,34.61,3,3,7,36,True
RALBFv3_RS11075,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9589839185242368,0.028713832999820613,0.9736842105263158,0.0,169,1,33.83,3,3,43,1,True
RALBFv3_RS11080,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8233316425253017,0.16353660099565262,0.5806451612903226,0.0,83,1,33.41,3,3,25,14,False
RALBFv3_RS11085,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2270910169958749,0.7563722237920097,0.0,0.0,223,0,32.87,3,3,0,3,True
RALBFv3_RS11090,,UNRESOLVED,unknown,0,E_cons_core,1,0.9485958505447084,0.030196118994256674,0.9230769230769232,0.0,201,0,32.21,3,3,42,3,False
RALBFv3_RS11095,,UNRESOLVED,unknown,0,E_cons_core,1,0.9347241133563112,0.05501074007970026,0.8620689655172413,0.0,203,0,31.44,3,3,30,5,False
RALBFv3_RS11100,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9567098973294388,0.032438967252727484,1.0,0.0,317,0,30.51,3,3,56,0,True
RALBFv3_RS11110,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9579732774760802,0.027903700967457878,1.0,0.0,290,0,29.39,3,3,44,0,True
RALBFv3_RS11115,,UNRESOLVED,unknown,0,E_cons_core,1,0.9547608602331432,0.022786493166699333,0.96,0.0,210,0,28.62,3,3,27,3,False
RALBFv3_RS11120,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2259744016204065,0.7797099710977901,0.1428571428571428,0.0,643,0,27.34,3,3,5,28,False
RALBFv3_RS11125,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1981039153320767,0.7786086212245752,0.0,0.0,289,1,25.84,3,3,0,43,True
RALBFv3_RS11130,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1273376637936804,0.8999185076413799,0.0,0.0,648,1,24.17,3,3,0,8,True
RALBFv3_RS11135,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1749818622698098,0.7996922495849367,0.0,0.0,383,1,22.51,3,3,0,45,True
RALBFv3_RS11140,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.255185264166336,0.7817331264265285,0.0333333333333333,0.0,218,0,21.58,3,3,1,38,False
RALBFv3_RS11145,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2857176824909514,0.7729338468048353,0.09375,0.0,297,0,20.73,3,3,3,35,False
RALBFv3_RS11150,,UNRESOLVED,unknown,0,,0,0.5824345404025559,0.4363820223217799,0.3125,0.0,111,0,20.02,3,3,5,15,False
RALBFv3_RS11155,,UNRESOLVED,unknown,0,E_cons_core,1,0.8278806370548285,0.14196611390291428,0.6666666666666666,0.0,325,0,19.18,3,3,8,2,False
RALBFv3_RS11160,,UNRESOLVED,unknown,0,E_cons_core,1,0.8282204859326522,0.16227426190218955,0.6060606060606061,0.0,152,0,18.39,3,3,24,15,False
RALBFv3_RS11165,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2614151361990152,0.8582620277745635,0.0,0.0,118,0,17.64,3,3,0,34,True
RALBFv3_RS11170,,UNRESOLVED,unknown,0,E_cons_core,0,0.655550247197795,0.3602767098948653,0.5135135135135135,1.0,500,0,16.66,3,3,20,28,False
RALBFv3_RS11175,,UNRESOLVED,unknown,0,E_cons_core,1,0.9487783004053166,0.03322603456361561,0.951219512195122,0.0,263,0,15.42,3,3,55,2,False
RALBFv3_RS11180,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9613305399286612,0.01825302476326449,1.0,0.0,199,0,14.7,3,3,29,0,True
RALBFv3_RS11185,,UNRESOLVED,unknown,0,E_cons_core,1,0.899338311210453,0.0764758211883868,0.7692307692307693,0.0,211,0,14.01,3,3,25,6,False
RALBFv3_RS11190,,UNRESOLVED,unknown,0,,0,0.7025461770117271,0.22462007478931062,0.46875,0.0,196,0,13.4,3,3,18,20,False
RALBFv3_RS11195,,UNRESOLVED,unknown,0,E_cons_core,1,0.8871105730095351,0.07342322630801093,0.7837837837837838,0.0,328,0,12.58,3,3,36,9,False
RALBFv3_RS11200,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1351969668286745,0.8669565918558236,0.0263157894736842,1.0,660,1,10.8,3,3,2,81,True
RALBFv3_RS11205,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2430554898706687,0.7432422534244612,0.0,0.0,135,0,9.6,3,3,1,11,False
RALBFv3_RS11210,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3786076165466541,0.6085760498211317,0.1538461538461538,3.0,193,0,9.06,3,3,21,95,True
RALBFv3_RS11215,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2127211217434151,0.7819329108352686,0.0,0.0,212,1,8.32,3,3,0,38,True
RALBFv3_RS11220,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.3737118553777758,0.5444889850492494,0.1621621621621621,6.0,207,1,7.63,3,3,44,223,True
RALBFv3_RS11225,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.20728648001918,0.7840305181416217,0.1111111111111111,0.0,555,1,6.46,2,3,4,32,True
RALBFv3_RS11230,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,1,0.2351777120813271,0.7698190144561678,0.0,0.0,162,0,5.38,3,3,0,7,False
RALBFv3_RS11235,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|N_long_lagging|P_rogue|P_conditional,0,0.0939500541493555,0.9333154169970019,0.024390243902439,0.0,955,0,3.63,3,3,1,46,False
RALBFv3_RS11240,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_redundancy|N_mobile,1,0.3047784319217926,0.6650970322801356,0.1463414634146341,9.0,388,1,1.39,3,3,77,375,True
RALBFv3_RS11245,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile,1,0.9498462302176928,0.027944100280617043,0.9487179487179488,0.0,179,1,0.49,3,3,45,2,True
RALBFv3_RS11255,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_redundancy|N_mobile,0,0.3260949380081588,0.7125846952934431,0.1388888888888889,4.0,272,1,1.2,3,3,68,235,True
RALBFv3_RS11260,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho,0,0.1792936187829306,0.8455249643389302,0.0,1.0,360,1,2.38,3,3,0,51,True
RALBFv3_RS11270,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|E_ortho|P_rogue,1,0.2577671403270665,0.7740138661232457,0.0,0.0,86,0,3.73,3,3,3,0,False
RALBFv3_RS11275,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,1,0.2286552608642036,0.7168554712761573,0.0,0.0,170,0,4.14,3,3,1,2,False
RALBFv3_RS11280,,ROGUE_SUSPECT,unknown,0,N_score|N_mobile|P_rogue,0,0.201970065154963,0.7482016808572821,0.0,0.0,274,0,4.8,3,3,1,2,False
RALBFv3_RS11285,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1730990289412091,0.8192693660288505,0.0,0.0,409,0,5.83,3,3,0,26,True
RALBFv3_RS11290,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1993780306746366,0.7552990247550655,0.0,0.0,288,0,6.98,3,3,2,3,False
RALBFv3_RS11295,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0991326883829095,0.90068445808994,0.0,0.0,834,0,8.66,3,3,0,26,True
RALBFv3_RS11300,,UNRESOLVED,unknown,0,,0,0.4080120571414509,0.5471398923639325,0.2,0.0,216,0,10.24,3,3,5,21,False
RALBFv3_RS11305,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2649423170076496,0.7180773834191978,0.0909090909090909,0.0,325,0,11.05,3,3,1,14,False
RALBFv3_RS11310,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1429444087672917,0.848042883637981,0.0,0.0,564,0,12.38,3,3,0,16,True
RALBFv3_RS11315,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2195539980683233,0.74488592350625,0.0,0.0,219,0,13.62,3,3,0,3,True
RALBFv3_RS11320,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2562766187398495,0.8428696330059189,0.0,0.0,87,1,14.68,1,3,0,1,False
RALBFv3_RS11325,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2059956601286041,0.7640573060299735,0.0,0.0,239,1,15.27,3,3,2,24,False
RALBFv3_RS11330,,UNRESOLVED,unknown,0,E_geometry,1,0.6103467795398536,0.282842000822944,0.4117647058823529,0.0,258,1,16.07,3,3,10,17,False
RALBFv3_RS11335,,UNRESOLVED,unknown,0,,1,0.5687264546486831,0.3442998812922687,0.3181818181818182,0.0,138,0,16.78,3,3,10,16,False
RALBFv3_RS11340,,UNRESOLVED,unknown,0,,1,0.4056312174048928,0.49608722658259746,0.1739130434782608,0.0,145,0,17.21,3,3,5,23,True
RALBFv3_RS11345,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2168978390950594,0.7470480743798823,0.0294117647058823,4.0,319,1,18.15,3,3,4,88,True
RALBFv3_RS11350,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2012503898826062,0.7912305440236491,0.0,0.0,268,1,19.08,3,3,0,3,True
RALBFv3_RS11355,,UNRESOLVED,unknown,0,,1,0.6285243864537954,0.3280134364012811,0.3809523809523809,0.0,170,0,19.77,3,3,8,21,False
RALBFv3_RS11360,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2218167972840242,0.7864693794945375,0.0975609756097561,11.0,574,1,21.12,3,3,71,375,True
RALBFv3_RS11365,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.165090975771357,0.8146977439561769,0.0,0.0,427,1,23.33,3,3,0,3,True
RALBFv3_RS11370,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2348735692536093,0.7514806660011003,0.0,0.0,144,1,24.32,3,3,2,3,False
RALBFv3_RS11375,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2115454746620517,0.7856121022118703,0.0,0.0,235,1,24.91,3,3,0,14,True
RALBFv3_RS11380,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,1,0.2249790672595033,0.7786153711977434,0.0,0.0,186,1,25.57,3,3,0,4,False
RALBFv3_RS11385,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1720476296214646,0.8497983433422396,0.0,0.0,447,0,26.56,3,3,0,15,True
RALBFv3_RS11390,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2436788791853079,0.7969537961126046,0.0384615384615384,0.0,278,0,27.87,3,3,1,30,False
RALBFv3_RS11395,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.202134281869323,0.8377536713032396,0.0625,0.0,508,0,29.07,3,3,4,38,False
RALBFv3_RS11400,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1958225180850292,0.813586061457639,0.0,0.0,308,1,30.43,3,3,0,8,True
