locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,cross_validated
HSERO_RS09510,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,1,0.735816481167507,0.3261339104409324,0.25,0.0,113,0,323.14,0,3,False
HSERO_RS09515,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3407097777468674,0.7578466811858874,0.0,0.0,435,1,324.2,3,3,False
HSERO_RS09520,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.4443309529327012,0.6494734425329421,0.0,0.0,214,0,325.17,2,3,False
HSERO_RS09525,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9476727588403832,0.05859142611325557,0.6216216216216216,89.0,316,1,326.06,3,3,True
HSERO_RS09535,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9735546331276896,0.025143599744066415,0.9714285714285714,0.0,434,1,328.01,3,3,True
HSERO_RS09540,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.2796560432039781,0.8457476510793773,0.0,0.0,627,0,329.71,3,3,True
HSERO_RS09550,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.290279322045214,0.8098244186589354,0.0,0.0,586,1,332.19,0,3,True
HSERO_RS09555,,UNRESOLVED,unknown,0,N_redundancy,1,0.773967992107449,0.2759307447239846,0.3666666666666666,6.0,341,0,333.59,3,3,False
HSERO_RS09560,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9305591846943604,0.08389829676325034,0.6,9.0,142,0,334.42,3,3,False
HSERO_RS09565,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.3630885403629997,0.7385602405760163,0.0,0.0,399,1,335.38,3,3,False
HSERO_RS09575,,UNRESOLVED,unknown,0,,0,0.5776820000439186,0.5276789443305432,0.1142857142857142,1.0,212,0,337.08,3,3,True
HSERO_RS09580,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.949582131922484,0.0723255228138049,0.72,0.0,167,1,337.83,3,3,False
HSERO_RS09585,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.987471871034515,0.01299726414606229,1.0,0.0,61,1,338.28,3,3,True
HSERO_RS09590,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.937971860474332,0.06948284026406945,0.7352941176470589,0.0,366,1,339.14,3,3,False
HSERO_RS09595,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.948154741536056,0.04937168903365569,0.7567567567567568,1.0,329,1,340.2,3,3,False
HSERO_RS09600,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9817888049686192,0.016176444809815484,1.0,0.0,311,1,341.24,3,3,True
HSERO_RS09605,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,1,0.9878688262071708,0.010241260923052773,1.0,43.0,252,1,342.08,3,3,True
HSERO_RS09610,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9871343848192032,0.014308171755831373,1.0,0.0,80,1,342.74,3,3,True
HSERO_RS09615,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9152267250238584,0.10654166087333472,0.6764705882352942,0.0,414,1,343.51,3,3,False
HSERO_RS09625,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9468353851337664,0.07775449322949465,0.696969696969697,11.0,201,1,345.11,3,3,False
HSERO_RS09630,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8764017535775989,0.12956666918480966,0.5,0.0,233,1,345.84,3,3,False
HSERO_RS09635,,UNRESOLVED,unknown,0,E_geometry,0,0.5721068053482078,0.547864924646667,0.1666666666666666,0.0,339,1,346.7,3,3,True
HSERO_RS09640,,UNRESOLVED,unknown,0,,0,0.6137751708709082,0.4706214233592037,0.2571428571428571,2.0,493,1,347.96,3,3,True
HSERO_RS09645,,UNRESOLVED,unknown,0,E_geometry,1,0.7289996211937467,0.3268115383070356,0.2272727272727272,0.0,98,1,348.94,3,3,False
HSERO_RS09650,,UNRESOLVED,unknown,0,,0,0.5614707815386605,0.5829615716193113,0.2571428571428571,0.0,598,1,350.16,3,3,True
HSERO_RS09655,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.979703445893691,0.023344001191362644,0.9714285714285714,1.0,305,1,351.51,3,3,True
HSERO_RS09660,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.4101491189838608,0.6852487924648154,0.0,0.0,320,1,352.64,0,3,False
HSERO_RS09665,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9823525934617284,0.01690154035662541,1.0,0.0,310,1,353.59,3,3,True
HSERO_RS09670,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.4260525243280902,0.664822377038815,0.0,0.0,287,1,354.58,3,3,False
HSERO_RS09675,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9709102768614378,0.026267746477895818,0.8571428571428571,0.0,258,1,355.55,3,3,True
HSERO_RS09680,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9707595040968592,0.028714413277660777,0.8095238095238095,0.0,131,1,356.14,3,3,False
HSERO_RS09685,,UNRESOLVED,unknown,0,E_geometry,1,0.5231849098279577,0.5473441488802328,0.1071428571428571,0.0,343,1,356.85,3,3,True
HSERO_RS09690,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2948713088878359,0.8134637908228622,0.0,0.0,622,1,358.32,3,3,False
HSERO_RS09695,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9833554420622008,0.016897884296147275,0.96875,0.0,200,1,359.67,3,3,True
HSERO_RS09730,,UNRESOLVED,unknown,0,N_redundancy,0,0.4237351584022622,0.6897490581943778,0.0,5.0,359,0,365.09,3,3,True
HSERO_RS09740,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.508217389432023,0.6113503651487884,0.1,1.0,402,0,367.91,0,3,True
HSERO_RS09745,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.4691467641532484,0.6577597819202397,0.0,1.0,235,0,368.86,0,3,True
HSERO_RS09765,,UNRESOLVED,unknown,0,E_geometry,0,0.4659924728524479,0.678749627223093,0.0434782608695652,1.0,325,1,373.66,3,3,True
HSERO_RS09770,,UNRESOLVED,unknown,0,E_geometry,0,0.6681559916841081,0.38532199595134053,0.2333333333333333,0.0,345,1,374.82,3,3,True
HSERO_RS09775,,UNRESOLVED,unknown,0,E_geometry,0,0.6512657157203614,0.3991502194068929,0.1875,0.0,275,1,375.74,3,3,True
HSERO_RS09780,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8933762165372466,0.09898347119779849,0.5,2.0,216,1,376.48,3,3,False
HSERO_RS09785,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,0,0.915482063801534,0.09806403331823961,0.5428571428571428,10.0,218,0,377.14,3,3,False
HSERO_RS09790,,ROGUE_SUSPECT,unknown,0,N_long_lagging|P_rogue|P_conditional,0,0.3819004032116318,0.7356868742972769,0.0,0.0,465,0,378.17,3,3,False
HSERO_RS09795,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.3240612858095515,0.7959044969006346,0.0416666666666666,0.0,690,1,380.13,1,3,True
HSERO_RS09800,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.7114642353361396,0.37962388078323384,0.1764705882352941,0.0,72,1,381.3,1,3,False
HSERO_RS09810,,UNRESOLVED,unknown,0,E_geometry,0,0.5755845534554941,0.5643167851814921,0.125,1.0,293,1,382.68,3,3,True
HSERO_RS09815,,UNRESOLVED,unknown,0,,0,0.3742026693146742,0.7415427699219801,0.0285714285714285,2.0,547,1,384.09,3,3,True
HSERO_RS09820,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.982315195860237,0.017056182556402885,0.918918918918919,1.0,170,1,385.51,3,3,True
HSERO_RS09830,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.4985900777729021,0.6557678896077294,0.0,0.0,186,0,386.65,0,3,False
HSERO_RS09845,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.8352394419056918,0.2034785577869227,0.3939393939393939,14.0,289,1,388.34,3,3,False
HSERO_RS09850,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.9322535374737352,0.07936930730378461,0.5714285714285714,5.0,117,1,389.04,3,3,False
HSERO_RS09855,,UNRESOLVED,unknown,0,,1,0.7345409369087634,0.3617513390659269,0.4571428571428571,1.0,750,1,390.35,3,3,False
HSERO_RS09880,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9692829058616002,0.03894563194360438,0.9714285714285714,0.0,636,1,394.29,3,3,False
HSERO_RS09885,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9872861265186882,0.015272327780308419,1.0,0.0,174,1,395.58,3,3,True
HSERO_RS09890,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.989489938590518,0.011700155915808754,1.0,0.0,66,1,396.23,3,3,True
HSERO_RS09895,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9886022246333224,0.012040436192035998,1.0,0.0,121,1,396.54,3,3,True
HSERO_RS09900,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.983959755851152,0.015067123187922938,1.0,0.0,343,1,397.42,3,3,True
HSERO_RS09905,,UNRESOLVED,unknown,0,E_cons_core,1,0.9603546008583604,0.0474679033595904,0.9705882352941176,0.0,809,1,399.23,3,3,False
HSERO_RS09910,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.987111371668268,0.01444101758961087,0.9714285714285714,3.0,138,1,400.71,3,3,True
HSERO_RS09915,,UNRESOLVED,unknown,0,E_geometry,0,0.7431557888064373,0.33965784134494775,0.2222222222222222,0.0,136,1,401.13,3,3,False
HSERO_RS09920,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.5133445798721908,0.5916791980944471,0.0,0.0,168,1,401.75,1,3,False
HSERO_RS09925,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5079670747478553,0.612981703785661,0.0,0.0,209,0,402.38,3,3,False
HSERO_RS09935,,UNRESOLVED,unknown,0,,0,0.435455163195304,0.7133106952583385,0.0476190476190476,1.0,471,1,405.02,3,3,True
HSERO_RS09945,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.475240397997101,0.6439219048971807,0.0,0.0,265,1,407.17,0,3,False
HSERO_RS09950,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.3919116014328767,0.7306774446545121,0.0,0.0,467,1,408.33,0,3,False
HSERO_RS09960,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.3655429175331641,0.7352610440216796,0.0,0.0,548,1,410.85,0,3,False
HSERO_RS09970,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,1,0.4195155767879803,0.682025172167664,0.0,0.0,420,1,413.81,0,3,False
HSERO_RS09975,,UNRESOLVED,unknown,0,E_geometry,0,0.5246403781504548,0.603737746717744,0.08,1.0,371,1,414.99,3,3,True
HSERO_RS09980,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.3211894720656154,0.8084225900791224,0.0,1.0,663,1,416.64,0,3,False
HSERO_RS09990,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.4355818498575057,0.6576132266364737,0.0,0.0,397,1,419.95,0,3,False
HSERO_RS10000,,UNRESOLVED,unknown,0,,0,0.6442430392886566,0.4636817805839926,0.2272727272727272,0.0,472,1,422.73,3,3,True
HSERO_RS10005,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.467898968531655,0.6899727589585172,0.0,0.0,301,1,423.95,0,3,False
HSERO_RS10010,,UNRESOLVED,unknown,0,,1,0.8388955294838991,0.2105422415245783,0.4571428571428571,3.0,459,1,425.19,3,3,False
HSERO_RS10015,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,1,0.4802179407133005,0.6498942893491303,0.0,0.0,288,1,426.31,0,3,False
HSERO_RS10020,,UNRESOLVED,unknown,0,,0,0.5948941456839587,0.5257126257900874,0.1764705882352941,0.0,473,1,427.46,3,3,False
HSERO_RS10025,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,1,0.4780563571563332,0.6570291421853555,0.0,0.0,296,1,428.67,0,3,False
HSERO_RS10040,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,1,0.6815651593704855,0.3730306152805785,0.1428571428571428,0.0,189,1,431.63,1,3,False
HSERO_RS10045,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,1,0.9753448058961828,0.0245618108160898,0.8611111111111112,7.0,344,1,432.42,3,3,True
HSERO_RS10050,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,1,0.4526365750302727,0.6978045646457797,0.0,0.0,360,1,433.52,0,3,False
HSERO_RS10055,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5262848571692332,0.5622701175006993,0.0555555555555555,0.0,388,0,434.93,3,3,False
HSERO_RS10085,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.8865166297214957,0.15161401731001187,0.4324324324324324,14.0,224,1,438.69,3,3,False
HSERO_RS10090,,UNRESOLVED,unknown,0,E_geometry,0,0.7941901850001897,0.24421963944118347,0.3125,3.0,304,1,439.54,3,3,True
HSERO_RS10100,,UNRESOLVED,unknown,0,,0,0.550098892467749,0.5836313028080664,0.0555555555555555,1.0,330,0,440.94,3,3,True
HSERO_RS10105,,UNRESOLVED,unknown,0,E_cons_core|N_pangenome_some,0,0.9529190432139488,0.04746112817997185,0.6,0.0,92,0,441.58,2,3,False
HSERO_RS10110,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.389459377200783,0.738873409104948,0.0,0.0,541,1,442.78,2,3,False
HSERO_RS10115,,UNRESOLVED,unknown,0,E_geometry,0,0.5253925432233252,0.6485929897367736,0.0303030303030303,3.0,291,1,444.23,3,3,True
HSERO_RS10120,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.52942603721039,0.6284500096572057,0.0,1.0,202,1,444.96,1,3,False
HSERO_RS10125,,UNRESOLVED,unknown,0,E_geometry,0,0.506248139233121,0.6234867934565198,0.03125,3.0,360,1,445.86,3,3,True
HSERO_RS10130,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.896127044090747,0.15100801144540085,0.4285714285714285,7.0,132,1,446.77,3,3,False
HSERO_RS10135,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.6284511080474859,0.4527263769582013,0.0909090909090909,0.0,220,1,447.29,3,3,True
HSERO_RS10140,,UNRESOLVED,unknown,0,E_geometry,0,0.4930355449172527,0.6413467972251494,0.0333333333333333,1.0,392,1,448.49,3,3,True
HSERO_RS10145,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3275711083155276,0.8103946930145935,0.0,0.0,706,1,450.13,3,3,False
HSERO_RS10150,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.4147694819610407,0.7205576723836841,0.0,0.0,495,1,451.93,0,3,False
HSERO_RS10155,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.9591766424960052,0.04337591850004077,0.7027027027027027,3.0,267,1,453.11,3,3,False
HSERO_RS10160,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.5160161978888986,0.649707943402152,0.0,0.0,245,1,453.88,3,3,False
HSERO_RS10165,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5686055141386614,0.5950377144671494,0.0,0.0,153,0,454.57,3,3,False
HSERO_RS10175,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.5377192138368475,0.5849187582461493,0.0,0.0,246,0,455.67,1,3,False
HSERO_RS10180,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.6329823462734445,0.5058069771001705,0.0666666666666666,0.0,143,1,456.47,3,3,False
HSERO_RS10185,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.5652090320959016,0.5937994168890761,0.0,0.0,135,1,456.89,3,3,False
HSERO_RS10190,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.5231489169397242,0.628112646130174,0.0,0.0,241,1,457.46,3,3,False
HSERO_RS10195,,UNRESOLVED,unknown,0,,0,0.4436648927445524,0.7154941613495126,0.0,1.0,433,1,458.51,3,3,False
HSERO_RS10200,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.5941907863571729,0.5533161730073514,0.0666666666666666,0.0,246,1,459.65,3,3,False
HSERO_RS10205,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.5903130666499782,0.5473037847400065,0.0666666666666666,0.0,261,1,460.44,3,3,False
HSERO_RS10210,,UNRESOLVED,unknown,0,E_geometry,0,0.5707164934477629,0.5913310035106173,0.0333333333333333,1.0,220,1,461.23,3,3,False
HSERO_RS10215,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.510026188061979,0.6195876473527858,0.0333333333333333,0.0,377,1,462.16,3,3,False
HSERO_RS10220,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,1,0.4940507395441225,0.6508727066411507,0.0,0.0,325,1,463.31,3,3,False
HSERO_RS10230,,ROGUE_SUSPECT,unknown,0,E_geometry|P_rogue,0,0.4674792568662961,0.7178477198373316,0.0,0.0,378,1,466.86,3,3,False
HSERO_RS10235,,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_long_lagging|P_conditional,1,0.7151176058419089,0.399604762259482,0.2285714285714285,17.0,471,0,468.23,3,3,True
HSERO_RS10240,,UNRESOLVED,unknown,0,N_pangenome_some|N_long_lagging,0,0.3718598455510312,0.7854062845865128,0.0,0.0,658,0,469.92,1,3,False
HSERO_RS10245,,UNRESOLVED,unknown,0,N_redundancy,0,0.7519667160411952,0.3600135712461092,0.2571428571428571,10.0,406,0,471.52,3,3,True
HSERO_RS10250,,UNRESOLVED,unknown,0,,0,0.535841881749478,0.6429959025209995,0.0,1.0,268,0,472.65,3,3,True
HSERO_RS10255,,UNRESOLVED,unknown,0,,0,0.8692607239723831,0.21158788860551764,0.3333333333333333,1.0,90,0,473.23,3,3,False
HSERO_RS10260,,UNRESOLVED,unknown,0,,0,0.7078410404307759,0.431481652297736,0.1666666666666666,1.0,266,0,473.78,3,3,True
HSERO_RS10270,,UNRESOLVED,unknown,0,,1,0.8577580477510993,0.22151135417192186,0.3333333333333333,0.0,152,0,475.03,3,3,False
HSERO_RS10275,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.49990910607952,0.7261504035925596,0.0,0.0,335,0,475.76,3,3,False
HSERO_RS10280,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.6141917966476674,0.5806467143043279,0.0384615384615384,0.0,172,0,476.55,3,3,False
HSERO_RS10290,,UNRESOLVED,unknown,0,,0,0.7585388477197389,0.3866460565220931,0.1818181818181818,0.0,147,0,478.51,3,3,True
HSERO_RS10295,,CONDITIONAL_SUSPECT,unknown,0,N_long_lagging|P_conditional,0,0.5280744751207791,0.6225132587074037,0.0606060606060606,1.0,469,0,479.47,3,3,True
HSERO_RS10300,,UNRESOLVED,unknown,0,N_pangenome_some,1,0.6976254459494929,0.42345366951782937,0.1363636363636363,0.0,234,0,480.56,2,3,False
HSERO_RS10305,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5102854609791224,0.6941834894350938,0.0,0.0,332,0,481.47,3,3,False
HSERO_RS10310,,ROGUE_SUSPECT,unknown,0,N_long_lagging|P_rogue|P_conditional,0,0.4062510282284647,0.7660252638781752,0.0,0.0,594,0,482.85,3,3,False
HSERO_RS10315,,UNRESOLVED,unknown,0,E_geometry,0,0.9053232954497,0.15181617108364218,0.4333333333333333,0.0,119,1,484.17,3,3,False
HSERO_RS10320,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5453271681477645,0.668189186403743,0.0,0.0,252,0,484.84,3,3,False
HSERO_RS10325,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.6517986550909537,0.5788066302283856,0.0526315789473684,0.0,115,0,485.42,3,3,False
HSERO_RS10330,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.4970221760567738,0.6545488552774937,0.0,0.0,395,0,486.17,0,3,False
HSERO_RS10335,,UNRESOLVED,unknown,0,,1,0.725004253694182,0.4635270380158174,0.125,0.0,110,0,486.93,3,3,False
HSERO_RS10340,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5916209433341976,0.5936448623969104,0.0,0.0,155,0,487.33,3,3,False
HSERO_RS10350,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.748777245482487,0.4255253625438705,0.1538461538461538,0.0,120,0,490.07,0,3,False
HSERO_RS10355,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.549532172842762,0.6518489730005317,0.04,0.0,363,0,490.87,3,3,False
HSERO_RS10365,,UNRESOLVED,unknown,0,E_cons_core,1,0.9656910738848404,0.041129855653608945,0.6896551724137931,0.0,217,0,494.25,3,3,False
HSERO_RS10370,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9916001949954518,0.010446794753545834,1.0,0.0,122,1,495.15,3,3,True
HSERO_RS10375,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9919569769260072,0.00960779313795306,1.0,0.0,100,1,495.51,3,3,True
HSERO_RS10380,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9907524723614844,0.013229561592613043,0.9714285714285714,0.0,95,1,495.86,3,3,True
HSERO_RS10385,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9589130952104696,0.055826570997202334,0.6363636363636364,0.0,151,1,496.25,3,3,False
HSERO_RS10390,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.984983563156078,0.018597391961459993,1.0,0.0,482,1,497.4,3,3,True
HSERO_RS10395,,UNRESOLVED,unknown,0,E_geometry,0,0.8170733644525783,0.31503456287310755,0.2857142857142857,0.0,209,1,498.64,3,3,False
HSERO_RS10400,,UNRESOLVED,unknown,0,E_geometry,0,0.8521953767118944,0.2063687207905303,0.3823529411764705,0.0,336,1,499.52,3,3,False
HSERO_RS10405,,ROGUE_SUSPECT,unknown,0,N_long_lagging|P_rogue|P_conditional,0,0.4285070653466364,0.7630397448975321,0.0,0.0,567,0,500.0,3,3,False
HSERO_RS10410,,UNRESOLVED,unknown,0,,0,0.653651495054276,0.5683802327465854,0.0571428571428571,1.0,159,0,500.0,3,3,False
HSERO_RS10415,,UNRESOLVED,unknown,0,E_cons_core,1,0.9456708748520236,0.07363119153876264,0.6153846153846154,0.0,314,0,500.0,3,3,False
HSERO_RS10420,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,1,0.9798874135350832,0.029915374656611392,0.8611111111111112,7.0,352,0,500.0,3,3,True
HSERO_RS10425,,UNRESOLVED,unknown,0,E_cons_core,1,0.9620170607936158,0.05223746115730425,0.7,0.0,306,0,500.0,3,3,False
HSERO_RS10430,,UNRESOLVED,unknown,0,,1,0.9035753448736904,0.15770433428803352,0.4814814814814814,0.0,319,0,500.0,3,3,False
HSERO_RS10435,,UNRESOLVED,unknown,0,,1,0.8507664110015876,0.2370999855042679,0.3823529411764705,3.0,374,0,500.0,3,3,False
HSERO_RS10440,,UNRESOLVED,unknown,0,E_cons_core,1,0.9644058103733782,0.045466474274650746,0.6428571428571429,0.0,124,0,500.0,3,3,False
HSERO_RS10445,,CONDITIONAL_SUSPECT,unknown,0,N_long_lagging|P_conditional,1,0.7028787419769891,0.4401845922712795,0.2608695652173913,0.0,573,0,500.0,3,3,False
HSERO_RS10450,,UNRESOLVED,unknown,0,,1,0.8503757868192826,0.2093696926694815,0.2857142857142857,0.0,127,0,500.0,3,3,False
HSERO_RS10455,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.7129902796630627,0.4328580388939597,0.2162162162162162,4.0,410,1,500.0,3,3,True
HSERO_RS10460,,UNRESOLVED,unknown,0,E_cons_core,0,0.9603387860790504,0.050579948761727826,0.75,0.0,437,1,500.0,3,3,False
HSERO_RS10470,,UNRESOLVED,unknown,0,E_cons_core,1,0.949348356926609,0.06443563663664102,0.7096774193548387,0.0,487,1,500.0,3,3,False
HSERO_RS10475,,UNRESOLVED,unknown,0,E_geometry,1,0.5601138692727631,0.5502170919945292,0.0571428571428571,1.0,406,1,500.0,3,3,True
HSERO_RS10480,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9672433542188448,0.0356676662518438,0.6551724137931034,0.0,86,1,500.0,3,3,False
HSERO_RS10485,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_pangenome_strong,0,0.5734366944591492,0.5554684957897404,0.0,1.0,218,1,500.0,0,3,True
HSERO_RS10490,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.4712193530859834,0.6660902632051422,0.0,0.0,457,1,500.0,1,3,False
HSERO_RS10495,,UNRESOLVED,unknown,0,E_geometry,0,0.8312324306993666,0.22554416526464896,0.2727272727272727,0.0,151,1,500.0,3,3,False
HSERO_RS10500,,ROGUE_SUSPECT,unknown,0,P_rogue,0,0.5355005589942773,0.6195201967550235,0.0588235294117647,0.0,449,1,500.0,3,3,False
HSERO_RS10505,,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,0,0.4802641773281901,0.670127472302625,0.0,0.0,430,1,500.0,0,3,False
HSERO_RS10515,,UNRESOLVED,unknown,0,N_redundancy,0,0.5462036628349102,0.6078181965358551,0.0,5.0,325,0,500.0,3,3,True
HSERO_RS10520,,UNRESOLVED,unknown,0,N_pangenome_some,0,0.7368348827303725,0.3632732292517121,0.1,0.0,67,0,500.0,1,3,False
HSERO_RS10525,,ROGUE_SUSPECT,unknown,0,N_long_lagging|P_rogue|P_conditional,0,0.3655932747042474,0.7899750027356324,0.0,0.0,735,0,500.0,3,3,False
HSERO_RS10530,,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_long_lagging|P_conditional,1,0.7313702119739647,0.3753334098815808,0.2285714285714285,17.0,488,0,500.0,3,3,True
HSERO_RS10535,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,1,0.9684947686312816,0.04601443512735963,0.6216216216216216,89.0,327,1,500.0,3,3,True
HSERO_RS10540,,UNRESOLVED,unknown,0,E_geometry,0,0.8286823505322312,0.22130649848834993,0.2571428571428571,0.0,125,1,500.0,3,3,False
HSERO_RS10545,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3030415202247841,0.8479111767371799,0.0,0.0,862,1,500.0,3,3,False
HSERO_RS10555,,UNRESOLVED,unknown,0,E_geometry|N_pangenome_some,0,0.680521000582781,0.40655546414935595,0.0833333333333333,0.0,164,1,500.0,2,3,False
