organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,n_orthologs_total,n_orthologs_within_mollicutes,paralog_count_internal,mean_identity_to_orthologs,has_ortholog_in_abaumannii,has_ortholog_in_abaylyi,has_ortholog_in_bsubtilis,has_ortholog_in_ccrescentus,has_ortholog_in_ecoli,has_ortholog_in_ftularensis,has_ortholog_in_hinfluenzae,has_ortholog_in_hpylori,has_ortholog_in_kpneumoniae,has_ortholog_in_mgenitalium,has_ortholog_in_mpne,has_ortholog_in_mtuberculosis,has_ortholog_in_paeruginosa,has_ortholog_in_saureus,has_ortholog_in_spneumoniae,has_ortholog_in_styphimurium,has_ortholog_in_syn3a,has_ortholog_in_vcholerae
styphimurium,nth,nth,endonuclease III,0,6.456769655572163,0.5220125786163522,0.5,0.2,0.3147464204469423,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.6381428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
styphimurium,ydgK,ydgK,putative inner membrane protein,0,6.091309882077698,0.5124716553287982,0.4,0.2333333333333333,0.3160539995265005,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgT,ydgT,putative cytoplasmic protein,0,5.37989735354046,0.4537037037037037,0.38,-0.3870967741935484,0.3161397441044169,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgJ,ydgJ,putative oxidoreductase,0,7.018401799069201,0.5483870967741935,0.47,-0.0188679245283018,0.3163911105621262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.6515000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,add,add,adenosine deaminase,0,6.910750787961936,0.5508982035928144,0.39,-0.0491803278688524,0.316624360518379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6328333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
styphimurium,ydgA,ydgA,putative periplasmic protein,0,7.31986492980897,0.5248508946322068,0.37,-0.1111111111111111,0.317027555610454,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,manA,manA,mannose-6-phosphate isomerase,0,7.0707241072602764,0.5433673469387755,0.44,-0.1071428571428571,0.3173249338644762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.63425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
styphimurium,fumA,fumA,fumarase A,0,7.4073177104694174,0.546448087431694,0.44,0.1071428571428571,0.3176564864280641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9319999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,fumC,fumC,fumarase C,0,7.247792581767846,0.5548433048433048,0.43,0.0526315789473684,0.3180049202771001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.6295384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
styphimurium,tus,tus,replication termination protein,0,6.836259277277067,0.532258064516129,0.5,-0.04,0.3182443463133949,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7535000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rstB,rstB,sensory histidine kinase in two-component regulatory system with RstA,0,7.172424577124845,0.5414746543778802,0.53,-0.0638297872340425,0.3184895366910621,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.4721428571428571,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ompN,ompN,outer membrane protein N,0,7.034387929915503,0.4761904761904761,0.26,0.0,0.319145642260857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rstA,rstA,response regulator in two-component regulatory system with RstB (OmpR family),0,6.597145701886651,0.5314207650273224,0.41,-0.0169491525423728,0.3194363297615004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.5776666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
styphimurium,ydgC,ydgC,putative inner membrane protein,0,5.820082930352362,0.5178571428571429,0.43,-0.1578947368421052,0.3195722035224243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.629,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgI,ydgI,putative amino acid transporter,0,7.232733136177615,0.5437454808387563,0.37,-0.3015873015873015,0.3197617062450463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.583375,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
styphimurium,ydgH,ydgH,putative periplasmic protein,0,6.852242569051878,0.5343915343915344,0.4,0.0333333333333333,0.3200626872124262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pntA,pntA,"pyridine nucleotide transhydrogenase, alpha subunit",0,7.333676395657684,0.5496732026143791,0.46,0.074074074074074,0.3204257377842283,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5346,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
styphimurium,pntB,pntB,"pyridine nucleotide transhydrogenase, beta subunit",0,7.237059026124737,0.5493160547156227,0.46,-0.037037037037037,0.3207282627716188,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.63825,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgF,ydgF,putative membrane transporter of cations and cationic drugs,0,5.8971538676367405,0.4462809917355372,0.46,-0.1851851851851851,0.3212433478471214,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgE,ydgE,putative membrane transporter of cations and cationic drugs,0,5.802118375377063,0.5545454545454546,0.57,0.1627906976744186,0.3213117994009202,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.68725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfM,ynfM,putative MFS familty transport protein,0,7.134890851565884,0.5518341307814992,0.34,-0.0909090909090909,0.3218396483751762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.5711428571428572,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
styphimurium,ynfL,ynfL,putative LysR family transcriptional regulator,0,6.803505257608338,0.5711111111111111,0.32,0.2352941176470588,0.3220858680995172,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.567,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,mlc,mlc,transcriptional repressor of ptsG and ptsHI,0,7.108244139731541,0.5192465192465192,0.44,0.25,0.322330337934513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
styphimurium,bioD,bioD,dethiobiotin synthetase,0,6.533788837933344,0.5909752547307132,0.53,0.0212765957446808,0.177756127186075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.43790000000000007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfI,ynfI,putative component of anaerobic dehydrogenases,0,6.423246963533519,0.5447154471544715,0.55,-0.3333333333333333,0.3237446602641303,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.6123333333333334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,dmsC,dmsC,"anaerobic dimethyl sulfoxide reductase, subunit C",0,6.762729506931879,0.5821759259259259,0.55,0.2888888888888888,0.2159217284789344,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.8460000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfD,ynfD,putative outer membrane protein,0,5.736572297479192,0.5469255663430421,0.31,0.1594202898550724,0.325210449927431,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6266666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfC,ynfC,putative inner membrane lipoprotein,0,6.580639137284949,0.5069444444444444,0.31,-0.1594202898550724,0.3253357214176162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,speG,speG,spermidine N1-acetyltransferase,0,6.331501849893691,0.481283422459893,0.5,0.04,0.3254758154999022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7053333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfB,ynfB,putative periplasmic protein,0,5.83773044716594,0.52046783625731,0.44,-0.25,0.3255759709312499,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfA,ynfA,putative inner membrane lipoprotein,0,5.793013608384144,0.5657492354740061,0.38,0.032258064516129,0.3256761263625977,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.5562222222222223,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
styphimurium,rspA,rspA,putative dehydratase,0,7.103322062526113,0.5465020576131687,0.37,-0.1111111111111111,0.3258597618091797,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rspB,rspB,putative dehydrogenase,0,6.928537818164665,0.515686274509804,0.52,0.1666666666666666,0.3260918794840914,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.6010000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydfJ,ydfJ,putative transport protein,0,6.88653164253051,0.4918200408997955,0.4,0.0333333333333333,0.3263084540242308,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.6275,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydfI,ydfI,putative mannitol dehydrogenase,0,7.291656209174461,0.5603271983640081,0.43,-0.087719298245614,0.3266723280733718,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.6749999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydfZ,ydfZ,putative cytoplasmic protein,0,5.3230099791384085,0.5098039215686274,0.43,0.2631578947368421,0.3268579192786338,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydfH,ydfH,putative gntR family regulatory protein,0,6.533788837933344,0.5065502183406113,0.46,0.3703703703703703,0.3269866905475095,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydfG,ydfG,putative oxidoreductase,0,6.617402977974478,0.535475234270415,0.48,0.0769230769230769,0.3271608560046938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.5380909090909092,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
styphimurium,dcp,dcp,dipeptidyl carboxypeptidase II,0,7.622663951323595,0.5374449339207048,0.46,0.037037037037037,0.3274764536948399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.6163333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydeJ,ydeJ,putative competence-damaged protein,0,6.270988431858299,0.4867424242424242,0.3,0.2285714285714285,0.3278740903148771,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydeI,ydeI,putative periplasmic protein,0,5.976350909297934,0.4783715012722646,0.33,0.0746268656716417,0.3280565934801182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.5245,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydeE,ydeE,putative MFS family transport protein,0,7.080867896690782,0.5218855218855218,0.44,0.0714285714285714,0.3283615888995255,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7535000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydeD,ydeD,"putative permease, integral membrane protein",0,6.806829360392176,0.5359911406423035,0.39,0.0163934426229508,0.3286235576279735,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,marB,marB,multiple antibiotic resistance protein,0,5.37989735354046,0.5046296296296297,0.5,0.16,0.3287630341022553,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,marA,marA,AraC/XylS family transcriptional activator of defense systems,0,6.077642243349034,0.4551724137931034,0.53,0.4042553191489361,0.3288358089120835,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.9430000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,marR,marR,transcriptional repressor of marRAB operon,0,6.077642243349034,0.4827586206896552,0.42,-0.1034482758620689,0.3289187742539809,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,marC,marC,putative MarC Transporter,0,6.502790045915623,0.5345345345345346,0.44,-0.0357142857142857,0.3290852196111128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.6617500000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yneJ,yneJ,putative LysR family transcriptional regulator,0,6.773080375655535,0.5693012600229095,0.38,0.0,0.3295219714047494,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5431666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yneI,yneI,putative succinate-semialdehyde dehydrogenase,0,7.237059026124737,0.5694744420446364,0.37,0.0158730158730158,0.3297758082944755,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yneH,yneH,putative glutaminase,0,6.833031732786201,0.5490830636461704,0.6,-0.05,0.3300290275761974,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.5447777777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
styphimurium,yneG,yneG,putative cytoplasmic protein,0,5.8888779583328805,0.55,0.55,-0.0666666666666666,0.3301612986237635,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8140000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,hypA,hypA,guanine-nucleotide binding protein in formate-hydrogenlyase system,0,5.8805329864007,0.4817927170868347,0.45,0.0909090909090909,0.6176037838783724,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pqaA,pqaA,PhoPQ-regulated protein,0,7.351158226430694,0.4181117533718689,0.31,0.0434782608695652,0.3336222709446314,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,glgX,glgX,glycosyl hydrolase,0,7.589841512182657,0.5720789074355084,0.61,0.0256410256410256,0.7627708983108421,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.719,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,osmC,osmC,putative resistance protein,0,6.07073772800249,0.5162037037037037,0.45,0.1636363636363636,0.3385407981554107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6615000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,yddX,yddX,putative cytoplasmic protein,0,5.37989735354046,0.4861111111111111,0.37,0.1111111111111111,0.3387129049192477,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rpsV,rpsV,30S ribosomal subunit protein S22,0,4.976733742420574,0.5069444444444444,0.43,-0.0526315789473684,0.3387693131169647,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sfcA,sfcA,NAD-linked malate dehydrogenase,0,7.4377951216719325,0.5306242638398115,0.45,0.1272727272727272,0.338995151777167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.6542222222222221,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
styphimurium,adhP,adhP,alcohol dehydrogenase,0,6.919683849847411,0.5281899109792285,0.35,0.0769230769230769,0.3393326745514622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.6981666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
styphimurium,fdnI,fdnI,"formate dehydrogenase-N, cytochrome B556(Fdn) gamma subunit",0,6.489204931325317,0.4824961948249619,0.54,0.0434782608695652,0.3395228978167557,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.7205,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,fdnH,fdnH,"formate dehydrogenase-N, Fe-S beta subunit",0,6.786716950605081,0.535593220338983,0.49,0.2549019607843137,0.3396799761191572,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.9195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
