organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone
styphimurium,ydiF,ydiF,putative acetyl-CoA:acetoacetyl-CoA transferase beta subunit,0,7.349230824613334,0.49356499356499356,0.36,0.0,0.29617083037396164,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,aroD,aroD,3-dehydroquinate dehydratase,0,6.633318433280377,0.5151515151515151,0.43,0.22807017543859648,0.2964490627798536,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,aroE,aroE,dehydroshikimate reductase,0,6.709304340258298,0.5042735042735043,0.51,-0.10204081632653061,0.7357114329535044,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ydiN,ydiN,putative MFS family transport protein,0,7.1204443723924875,0.46440129449838186,0.41,0.288135593220339,0.2968555517812844,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydiM,ydiM,putative MFS family transport protein,0,7.10085190894405,0.46864686468646866,0.46,0.0,0.2971822664155061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydiL,ydiL,putative cytoplasmic protein,0,5.8888779583328805,0.4222222222222222,0.32,0.058823529411764705,0.29737290141946904,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydiK,ydiK,putative permease,0,7.02108396428914,0.5603217158176944,0.44,0.0,0.2976192240784774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydiJ,ydiJ,putative oxidase,0,8.025516386489008,0.5436702649656526,0.56,0.18181818181818182,0.29810342875377,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ydiH,ydiH,putative cytoplasmic protein,0,5.43372200355424,0.4605263157894737,0.43,-0.15789473684210525,0.298537504246055,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sufA,sufA,putative HesB-like domain protein,0,5.91350300563827,0.5203252032520326,0.42,-0.06896551724137931,0.2990230470720234,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sufB,sufB,putative ABC transporter,0,7.305860032684009,0.5262096774193549,0.46,0.1111111111111111,0.29921584370400106,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sufC,sufC,putative transport protein,0,6.617402977974478,0.5261044176706827,0.51,0.061224489795918366,0.2994491965949212,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sufD,sufD,iron-sulfur component of FhuF stability protein,0,7.149131598557407,0.5377358490566038,0.53,-0.06382978723404255,0.29965166908563134,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sufS,sufS,selenocysteine lyase,0,7.108244139731541,0.5708435708435708,0.59,0.024390243902439025,0.29990746173403743,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynhA,ynhA,putative SufE protein,0,6.035481432524756,0.5083932853717026,0.52,0.0,0.30007853915120075,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynhG,ynhG,putative LysM domain protein,0,6.910750787961936,0.5698602794411177,0.48,-0.038461538461538464,0.3002563073217429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,lppB,lppB,putative methyl-accepting chemotaxis protein,0,5.484796933490655,0.4708333333333333,0.35,0.07692307692307693,0.3003977395547046,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pykF,pykF,pyruvate kinase I,0,7.254177846456518,0.5222929936305732,0.53,0.06382978723404255,0.30069738237140886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,orf48,orf48,putative amino acid permease,0,7.20414929203594,0.5081845238095238,0.49,0.13725490196078433,0.30106372685256666,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,orf32,orf32,putative hydrolase or acyltransferase,0,6.796823718274855,0.5100671140939598,0.37,0.1111111111111111,0.30129841789416256,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,orf245,orf245,putative cytoplasmic protein,0,6.6052979209482015,0.42140921409214094,0.41,0.0847457627118644,0.3014783476927194,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,orf408,orf408,"putative regulatory protein, deoR family",0,7.113142108707088,0.4580277098614507,0.43,0.017543859649122806,0.3016828788767769,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ttrA,ttrA,"tetrathionate reductase complex, subunit A",0,8.027476530860483,0.5759059745347699,0.52,-0.041666666666666664,0.3021907585255638,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ttrC,ttrC,"tetrathionate reductase complex, subunit C",0,6.931471805599453,0.555229716520039,0.61,-0.1794871794871795,0.30260970262174597,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ttrB,ttrB,"tetrathionate reductase complex, subunit B",0,6.625392368007956,0.5630810092961488,0.38,-0.03225806451612903,0.3027925145909891,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ttrS,ttrS,tetrathionate reductase complex: sensory transduction histidine kinase,0,7.484368643286131,0.567734682405846,0.43,-0.017543859649122806,0.3030867018703229,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
styphimurium,ttrR,ttrR,tetrathionate reductase complex: response regulator,0,6.432940092739179,0.5507246376811594,0.57,0.11627906976744186,0.3033283924692997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,orf70,orf70,putative cytoplasmic protein,0,5.365976015021851,0.5258215962441315,0.32,-0.14705882352941177,0.3034342093073526,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,orf319,orf319,putative inner membrane protein,0,6.8679744089702925,0.5572916666666666,0.38,0.0967741935483871,0.30357450925897334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,orf242,orf242,"putative regulatory proteins, merR family",0,6.593044534142437,0.5390946502057613,0.41,-0.11864406779661017,0.30378377543772966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssrB,ssrB,secretion system regulator: transcriptional activator,0,6.461468176353717,0.39593114241001565,0.4,0.16666666666666666,0.30396123480426973,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaD,ssaD,secretion system apparatus protein,0,7.10085190894405,0.43646864686468645,0.36,-0.15625,0.3051955244006629,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaE,ssaE,secretion system effector,0,5.497168225293202,0.42386831275720166,0.37,0.015873015873015872,0.30534673542702445,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseA,sseA,putative sulfurtransferase,0,6.738152494595957,0.5931198102016607,0.47,0.05660377358490566,0.5503559480797537,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseB,sseB,enhances serine sensitivity,0,6.668228248417403,0.5508905852417303,0.53,-0.10638297872340426,0.5508289328763034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sscA,sscA,secretion system chaparone,0,6.163314804034641,0.5063291139240507,0.45,0.16363636363636364,0.30566408300651576,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseC,sseC,secretion system effector,0,7.283448228756631,0.46048109965635736,0.47,0.16981132075471697,0.30586305571853545,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseD,sseD,secretion system effector,0,6.3784261836515865,0.4914965986394558,0.45,0.05454545454545454,0.3060764392839865,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseE,sseE,secretion system effector,0,6.035481432524756,0.45083932853717024,0.47,0.09433962264150944,0.30618030036335936,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sscB,sscB,secretion system chaparone,0,6.077642243349034,0.47586206896551725,0.38,0.03225806451612903,0.30627850003602713,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseF,sseF,secretion system effector,0,6.664409020350408,0.4904214559386973,0.4,0.13333333333333333,0.30640696250090066,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sseG,sseG,secretion system effector,0,6.53813982376767,0.47681159420289854,0.48,0.0,0.3065577617885928,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaG,ssaG,secretion system apparatus,0,5.37989735354046,0.38425925925925924,0.33,-0.22388059701492538,0.3066701664453571,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaH,ssaH,secretion system apparatus,0,5.43372200355424,0.43859649122807015,0.39,0.04918032786885246,0.3067241042110572,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaI,ssaI,secretion system apparatus,1,5.521460917862246,0.43373493975903615,0.41,-0.11864406779661017,0.3067754686100732,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaJ,ssaJ,secretion system apparatus protein,0,6.621405651764134,0.42,0.46,0.14814814814814814,0.3068774768654335,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaK,ssaK,secretion system apparatus protein,0,6.516193076042964,0.4266666666666667,0.44,-0.25,0.307139857332551,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaL,ssaL,secretion system apparatus protein,0,6.925595197110468,0.45624385447394294,0.44,-0.25,0.3073068173630197,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaM,ssaM,secretion system apparatus protein,0,5.91350300563827,0.42276422764227645,0.4,-0.1,0.3074612193640696,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaV,ssaV,secretion system apparatus protein,0,7.624130585661289,0.46529814271749753,0.49,-0.13725490196078433,0.3077065126764043,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaN,ssaN,secretion system apparatus protein,0,7.172424577124845,0.5122887864823349,0.46,0.07407407407407407,0.30804887338006565,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaO,ssaO,secretion system apparatus protein,0,5.937536205082426,0.4365079365079365,0.41,0.15254237288135594,0.30822221535991107,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaP,ssaP,secretion system apparatus protein,0,5.929589143389895,0.44533333333333336,0.37,0.23809523809523808,0.30829560777774345,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaQ,ssaQ,secretion system apparatus protein,0,6.877296071497429,0.4664602683178535,0.44,-0.10714285714285714,0.30842983458398954,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaS,ssaS,secretion system apparatus,0,5.5909869805108565,0.41947565543071164,0.47,-0.24528301886792453,0.30870343492985003,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaT,ssaT,secretion system apparatus protein,0,6.660575149839686,0.38974358974358975,0.44,0.0,0.30881120752658286,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ssaU,ssaU,secretion system apparatus protein,0,6.966024187106113,0.39660056657223797,0.35,-0.26153846153846155,0.30899968090253116,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ribE,ribE,"riboflavin synthase, alpha chain",1,6.466144724237619,0.5155763239875389,0.4,-0.2,0.30959927533994175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,cfa,cfa,cyclopropane fatty acyl phospholipid synthase,0,7.047517221357296,0.48738033072236725,0.46,0.037037037037037035,0.30979207197191944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhC,ydhC,putative MFS family transport protein,0,7.095893221097532,0.5505804311774462,0.34,0.15151515151515152,0.3100939793513057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhB,ydhB,putative LysR family transcriptional regulator,0,6.839476438228843,0.5744908896034298,0.35,-0.046153846153846156,0.31033721397029307,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,purR,purR,"transcriptional repressor for pur regulon, glyA, glnB, prsA, speA (GalR/LacI fam",0,6.934397209928558,0.5458089668615984,0.54,-0.17391304347826086,0.31053803950632536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,sodB,sodB,iron superoxide dismutase,0,6.368187186350492,0.5120274914089347,0.46,-0.037037037037037035,0.3107996994307713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhO,ydhO,putative cell wall-associated hydrolase,0,6.752270376141742,0.512280701754386,0.35,0.07692307692307693,0.3109735560839535,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhD,ydhD,putative glutaredoxin protein,0,5.855071922202427,0.5,0.39,0.14754098360655737,0.31115935315855026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rnt,rnt,RNase T,0,6.47543271670409,0.5354938271604939,0.53,-0.19148936170212766,0.3112777280260219,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,gloA,gloA,glyoxalase I,0,6.013715156042802,0.5220588235294118,0.42,0.0,0.31140701396823434,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,nemA,nemA,N-ethylmaleimide reductase,0,7.002155954403621,0.5792349726775956,0.44,-0.07142857142857142,0.31157603269205036,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ydhM,ydhM,putative TetR/AcrR family transcriptional repressor,0,6.398594934535208,0.5533333333333333,0.47,-0.1320754716981132,0.3117627561786534,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhL,ydhL,putative oxidoreductase,0,5.484796933490655,0.5041666666666667,0.46,0.1111111111111111,0.31187021997138414,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ydhF,ydhF,putative aldo/keto reductase,0,6.8001700683022,0.5228539576365663,0.41,-0.01694915254237288,0.31199755015491665,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,sodC,sodC,copper/zinc superoxide dismutase,0,6.259581464064923,0.5632183908045977,0.48,-0.19230769230769232,0.31215987812535384,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhJ,ydhJ,putative multidrug resistance efflux pump,0,6.8001700683022,0.5005574136008919,0.46,-0.37037037037037035,0.31272056325849984,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydhI,ydhI,putative inner membrane protein,0,5.472270673671475,0.46835443037974683,0.42,0.0,0.3128302916139126,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,slyA,slyA,MarR family transcriptional regulator for hemolysin,0,6.091309882077698,0.4852607709750567,0.28,0.1388888888888889,0.31294001996932547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,slyB,slyB,putative outer membrane lipoprotein,0,6.150602768446279,0.5491452991452992,0.38,0.0967741935483871,0.31304326344069416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pdxH,pdxH,pyridoxine 5'-phosphate oxidase,0,6.489204931325317,0.5509893455098934,0.44,0.0,0.31354362885876336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,tyrS,tyrS,tyrosine tRNA synthetase,1,7.151485463904735,0.5286274509803922,0.48,-0.2692307692307692,0.31376843817229205,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pdxY,pdxY,pyridoxal kinase 2,0,6.759255270663693,0.5481997677119629,0.37,0.1111111111111111,0.3140004529125364,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,gst,gst,glutathionine S-transferase,0,6.408528791059498,0.5165016501650165,0.49,-0.0196078431372549,0.3141633984909778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,nth,nth,endonuclease III,0,6.456769655572163,0.5220125786163522,0.5,0.2,0.31474642044694234,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgK,ydgK,putative inner membrane protein,0,6.091309882077698,0.5124716553287982,0.4,0.23333333333333334,0.31605399952650054,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgT,ydgT,putative cytoplasmic protein,0,5.37989735354046,0.4537037037037037,0.38,-0.3870967741935484,0.3161397441044169,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgJ,ydgJ,putative oxidoreductase,0,7.018401799069201,0.5483870967741935,0.47,-0.018867924528301886,0.3163911105621262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,add,add,adenosine deaminase,0,6.910750787961936,0.5508982035928144,0.39,-0.04918032786885246,0.316624360518379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgA,ydgA,putative periplasmic protein,0,7.31986492980897,0.5248508946322068,0.37,-0.1111111111111111,0.31702755561045404,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,manA,manA,mannose-6-phosphate isomerase,0,7.0707241072602764,0.5433673469387755,0.44,-0.10714285714285714,0.31732493386447624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,fumA,fumA,fumarase A,0,7.4073177104694174,0.546448087431694,0.44,0.10714285714285714,0.3176564864280641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,fumC,fumC,fumarase C,0,7.247792581767846,0.5548433048433048,0.43,0.05263157894736842,0.31800492027710014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,tus,tus,replication termination protein,0,6.836259277277067,0.532258064516129,0.5,-0.04,0.3182443463133949,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rstB,rstB,sensory histidine kinase in two-component regulatory system with RstA,0,7.172424577124845,0.5414746543778802,0.53,-0.06382978723404255,0.31848953669106217,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
styphimurium,ompN,ompN,outer membrane protein N,0,7.034387929915503,0.47619047619047616,0.26,0.0,0.319145642260857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,rstA,rstA,response regulator in two-component regulatory system with RstB (OmpR family),0,6.597145701886651,0.5314207650273224,0.41,-0.01694915254237288,0.3194363297615004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgC,ydgC,putative inner membrane protein,0,5.820082930352362,0.5178571428571429,0.43,-0.15789473684210525,0.3195722035224243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgI,ydgI,putative amino acid transporter,0,7.232733136177615,0.5437454808387563,0.37,-0.30158730158730157,0.3197617062450463,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgH,ydgH,putative periplasmic protein,0,6.852242569051878,0.5343915343915344,0.4,0.03333333333333333,0.32006268721242626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pntA,pntA,"pyridine nucleotide transhydrogenase, alpha subunit",0,7.333676395657684,0.5496732026143791,0.46,0.07407407407407407,0.32042573778422834,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,pntB,pntB,"pyridine nucleotide transhydrogenase, beta subunit",0,7.237059026124737,0.5493160547156227,0.46,-0.037037037037037035,0.32072826277161887,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgF,ydgF,putative membrane transporter of cations and cationic drugs,0,5.8971538676367405,0.4462809917355372,0.46,-0.18518518518518517,0.32124334784712144,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ydgE,ydgE,putative membrane transporter of cations and cationic drugs,0,5.802118375377063,0.5545454545454546,0.57,0.16279069767441862,0.32131179940092025,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfM,ynfM,putative MFS familty transport protein,0,7.134890851565884,0.5518341307814992,0.34,-0.09090909090909091,0.32183964837517626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfL,ynfL,putative LysR family transcriptional regulator,0,6.803505257608338,0.5711111111111111,0.32,0.23529411764705882,0.3220858680995172,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,mlc,mlc,transcriptional repressor of ptsG and ptsHI,0,7.108244139731541,0.5192465192465192,0.44,0.25,0.322330337934513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styphimurium,bioD,bioD,dethiobiotin synthetase,0,6.5337888379333435,0.5909752547307132,0.53,0.02127659574468085,0.177756127186075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
styphimurium,ynfI,ynfI,putative component of anaerobic dehydrogenases,0,6.423246963533519,0.5447154471544715,0.55,-0.3333333333333333,0.32374466026413035,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,dmsC,dmsC,"anaerobic dimethyl sulfoxide reductase, subunit C",0,6.762729506931879,0.5821759259259259,0.55,0.28888888888888886,0.21592172847893443,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
styphimurium,ynfD,ynfD,putative outer membrane protein,0,5.736572297479192,0.5469255663430421,0.31,0.15942028985507245,0.32521044992743103,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
