locus_tag,true_essential,lnn_prob,ortholog_prior,n_orthologs,v15_call,v15_conf,v15_syn3a_partner,cascade_call,cascade_strategy
Rv1974,0,0.41972270607948303,,0,,0.0,,0,ortholog_prior_alone
Rv1975,0,0.35121649503707886,,0,,0.0,,0,ortholog_prior_alone
Rv1976c,0,0.5055741667747498,,0,,0.0,,0,ortholog_prior_alone
Rv1977,0,0.418527215719223,,0,,0.0,,0,ortholog_prior_alone
Rv1978,0,0.5217764973640442,,0,,0.0,,0,ortholog_prior_alone
Rv1982c,0,0.2664802074432373,,0,,0.0,,0,ortholog_prior_alone
Rv1982A,0,0.21942493319511414,,0,,0.0,,0,ortholog_prior_alone
Rv1985c,0,0.6298094987869263,0.0,2,,0.0,,0,ortholog_prior_alone
Rv1986,0,0.5864347815513611,0.0,1,,0.0,,0,ortholog_prior_alone
Rv1987,0,0.2281269133090973,,0,,0.0,,0,ortholog_prior_alone
Rv1988,0,0.5660365223884583,,0,,0.0,,0,ortholog_prior_alone
Rv1989c,0,0.5150882005691528,,0,,0.0,,0,ortholog_prior_alone
Rv1990c,1,0.6509478092193604,,0,,0.0,,0,ortholog_prior_alone
Rv1990A,0,0.5539743900299072,,0,,0.0,,0,ortholog_prior_alone
Rv1991c,0,0.42149364948272705,,0,,0.0,,0,ortholog_prior_alone
Rv1991A,0,0.5035794973373413,,0,,0.0,,0,ortholog_prior_alone
Rv1992c,0,0.6165648102760315,,0,,0.0,,0,ortholog_prior_alone
Rv1993c,0,0.4823782444000244,,0,,0.0,,0,ortholog_prior_alone
Rv1994c,0,0.3747676908969879,,0,,0.0,,0,ortholog_prior_alone
Rv1997,0,0.3880004286766052,0.6666666666666666,3,,0.0,,0,ortholog_prior_alone
Rv1998c,0,0.5751762986183167,,0,,0.0,,0,ortholog_prior_alone
Rv1999c,0,0.4847899079322815,,0,,0.0,,0,ortholog_prior_alone
Rv2000,0,0.45799463987350464,,0,,0.0,,0,ortholog_prior_alone
Rv2001,0,0.24334533512592316,,0,,0.0,,0,ortholog_prior_alone
Rv2002,0,0.28120166063308716,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2003c,0,0.42891499400138855,,0,,0.0,,0,ortholog_prior_alone
Rv2004c,0,0.39819806814193726,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2005c,0,0.4022040367126465,,0,,0.0,,0,ortholog_prior_alone
Rv2006,0,0.4409995973110199,,0,,0.0,,0,ortholog_prior_alone
Rv2007c,0,0.3857495188713074,,0,,0.0,,0,ortholog_prior_alone
Rv2008c,0,0.42257121205329895,,0,,0.0,,0,ortholog_prior_alone
Rv2009,0,0.6767367124557495,,0,,0.0,,0,ortholog_prior_alone
Rv2010,0,0.665194571018219,,0,,0.0,,0,ortholog_prior_alone
Rv2011c,0,0.3729184865951538,,0,,0.0,,0,ortholog_prior_alone
Rv2012,0,0.33761826157569885,,0,,0.0,,0,ortholog_prior_alone
Rv2013,0,0.46546393632888794,,0,,0.0,,0,ortholog_prior_alone
Rv2014,0,0.46394452452659607,,0,,0.0,,0,ortholog_prior_alone
Rv2015c,0,0.39912936091423035,,0,,0.0,,0,ortholog_prior_alone
Rv2016,0,0.3778027594089508,,0,,0.0,,0,ortholog_prior_alone
Rv2017,1,0.3187754452228546,,0,,0.0,,0,ortholog_prior_alone
Rv2018,0,0.6158180236816406,,0,,0.0,,0,ortholog_prior_alone
Rv2023c,0,0.2925574779510498,,0,,0.0,,0,ortholog_prior_alone
Rv2024c,0,0.3741205930709839,,0,,0.0,,0,ortholog_prior_alone
Rv2025c,0,0.40490755438804626,,0,,0.0,,0,ortholog_prior_alone
Rv2026c,0,0.2388317584991455,,0,,0.0,,0,ortholog_prior_alone
Rv2027c,0,0.31374990940093994,,0,,0.0,,0,ortholog_prior_alone
Rv2028c,0,0.2842696011066437,,0,,0.0,,0,ortholog_prior_alone
Rv2029c,0,0.4792775511741638,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2030c,0,0.6181604266166687,,0,,0.0,,0,ortholog_prior_alone
Rv2031c,0,0.5782657861709595,,0,,0.0,,0,ortholog_prior_alone
Rv2032,0,0.36759722232818604,,0,,0.0,,0,ortholog_prior_alone
Rv2033c,0,0.4560573697090149,,0,,0.0,,0,ortholog_prior_alone
Rv2034,0,0.179888516664505,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2035,0,0.25289297103881836,,0,,0.0,,0,ortholog_prior_alone
Rv2036,0,0.26497071981430054,,0,,0.0,,0,ortholog_prior_alone
Rv2037c,0,0.7162300944328308,,0,,0.0,,0,ortholog_prior_alone
Rv2038c,0,0.7487598061561584,,0,,0.0,,0,ortholog_prior_alone
Rv2039c,0,0.5325493812561035,,0,,0.0,,0,ortholog_prior_alone
Rv2040c,0,0.34543657302856445,,0,,0.0,,0,ortholog_prior_alone
Rv2041c,0,0.5665014982223511,,0,,0.0,,0,ortholog_prior_alone
Rv2042c,0,0.6580947637557983,,0,,0.0,,0,ortholog_prior_alone
Rv2043c,0,0.6315191984176636,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2044c,0,0.2951187789440155,,0,,0.0,,0,ortholog_prior_alone
Rv2045c,0,0.43309301137924194,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2046,0,0.6062445044517517,,0,,0.0,,0,ortholog_prior_alone
Rv2047c,0,0.6742821335792542,,0,,0.0,,0,ortholog_prior_alone
Rv2048c,0,0.7212444543838501,,0,,0.0,,0,ortholog_prior_alone
Rv2049c,0,0.41292184591293335,,0,,0.0,,0,ortholog_prior_alone
Rv2051c,1,0.5453586578369141,,0,,0.0,,0,ortholog_prior_alone
Rv2052c,0,0.48649126291275024,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2059,0,0.2972565293312073,,0,,0.0,,0,ortholog_prior_alone
Rv2060,0,0.2976241707801819,,0,,0.0,,0,ortholog_prior_alone
Rv2061c,0,0.6166870594024658,,0,,0.0,,0,ortholog_prior_alone
Rv2062c,0,0.6426018476486206,,0,,0.0,,0,ortholog_prior_alone
Rv2063,0,0.32448235154151917,,0,,0.0,,0,ortholog_prior_alone
Rv2063A,0,0.6649991869926453,,0,,0.0,,0,ortholog_prior_alone
Rv2064,0,0.7156164050102234,,0,,0.0,,0,ortholog_prior_alone
Rv2065,0,0.5092208385467529,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2066,0,0.421787291765213,,0,,0.0,,0,ortholog_prior_alone
Rv2067c,0,0.3943355977535248,,0,,0.0,,0,ortholog_prior_alone
Rv2068c,0,0.45486146211624146,,0,,0.0,,0,ortholog_prior_alone
Rv2069,0,0.31518951058387756,,0,,0.0,,0,ortholog_prior_alone
Rv2070c,0,0.37831565737724304,,0,,0.0,,0,ortholog_prior_alone
Rv2071c,0,0.32149890065193176,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2072c,0,0.39401715993881226,,0,,0.0,,0,ortholog_prior_alone
Rv2073c,0,0.6057196259498596,,0,,0.0,,0,ortholog_prior_alone
Rv2074,0,0.4939942955970764,,0,,0.0,,0,ortholog_prior_alone
Rv2075c,0,0.5492261052131653,,0,,0.0,,0,ortholog_prior_alone
Rv2076c,0,0.2013862282037735,,0,,0.0,,0,ortholog_prior_alone
Rv2077c,0,0.26745903491973877,,0,,0.0,,0,ortholog_prior_alone
Rv2077A,0,0.3294224739074707,,0,,0.0,,0,ortholog_prior_alone
Rv2078,0,0.20571498572826385,,0,,0.0,,0,ortholog_prior_alone
Rv2079,0,0.33590036630630493,,0,,0.0,,0,ortholog_prior_alone
Rv2080,0,0.3823496103286743,,0,,0.0,,0,ortholog_prior_alone
Rv2081c,0,0.2774803936481476,,0,,0.0,,0,ortholog_prior_alone
Rv2082,0,0.27733710408210754,,0,,0.0,,0,ortholog_prior_alone
Rv2083,0,0.20458143949508667,,0,,0.0,,0,ortholog_prior_alone
Rv2084,0,0.18247689306735992,,0,,0.0,,0,ortholog_prior_alone
Rv2086,0,0.2638174891471863,,0,,0.0,,0,ortholog_prior_alone
Rv2087,0,0.25286757946014404,,0,,0.0,,0,ortholog_prior_alone
Rv2088,0,0.3474983870983124,,0,,0.0,,0,ortholog_prior_alone
Rv2089c,0,0.5721110701560974,1.0,2,,0.0,,0,ortholog_prior_alone
Rv2090,0,0.5336565971374512,,0,,0.0,,0,ortholog_prior_alone
Rv2091c,0,0.516362726688385,,0,,0.0,,0,ortholog_prior_alone
Rv2092c,0,0.6231371164321899,,0,,0.0,,0,ortholog_prior_alone
Rv2095c,0,0.6183091998100281,,0,,0.0,,0,ortholog_prior_alone
Rv2096c,0,0.6784313321113586,,0,,0.0,,0,ortholog_prior_alone
Rv2097c,0,0.6869797110557556,,0,,0.0,,0,ortholog_prior_alone
Rv2100,0,0.3807625472545624,,0,,0.0,,0,ortholog_prior_alone
Rv2101,0,0.6928744912147522,,0,,0.0,,0,ortholog_prior_alone
Rv2102,0,0.3491988182067871,,0,,0.0,,0,ortholog_prior_alone
Rv2103c,0,0.7074651718139648,,0,,0.0,,0,ortholog_prior_alone
Rv2104c,0,0.7411382794380188,,0,,0.0,,0,ortholog_prior_alone
Rv2105,0,0.6027754545211792,,0,,0.0,,0,ortholog_prior_alone
Rv2106,0,0.5186724662780762,,0,,0.0,,0,ortholog_prior_alone
Rv2107,0,0.391718327999115,,0,,0.0,,0,ortholog_prior_alone
Rv2108,0,0.37439942359924316,,0,,0.0,,0,ortholog_prior_alone
Rv2109c,1,0.5014339089393616,,0,,0.0,,0,ortholog_prior_alone
Rv2110c,1,0.48368316888809204,,0,,0.0,,0,ortholog_prior_alone
Rv2112c,0,0.503661572933197,,0,,0.0,,0,ortholog_prior_alone
Rv2115c,0,0.5568816065788269,,0,,0.0,,0,ortholog_prior_alone
Rv2116,0,0.5724914073944092,,0,,0.0,,0,ortholog_prior_alone
Rv2117,0,0.3879208266735077,,0,,0.0,,0,ortholog_prior_alone
Rv2118c,0,0.4235624074935913,,0,,0.0,,0,ortholog_prior_alone
Rv2119,0,0.24477535486221313,,0,,0.0,,0,ortholog_prior_alone
Rv2120c,0,0.21126435697078705,,0,,0.0,,0,ortholog_prior_alone
Rv2121c,1,0.3043268024921417,0.5,2,,0.0,,0,ortholog_prior_alone
Rv2122c,1,0.46427246928215027,,0,,0.0,,0,ortholog_prior_alone
Rv2123,0,0.425079882144928,,0,,0.0,,0,ortholog_prior_alone
Rv2124c,0,0.49263468384742737,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2125,0,0.3534978926181793,,0,,0.0,,0,ortholog_prior_alone
Rv2126c,0,0.47908610105514526,,0,,0.0,,0,ortholog_prior_alone
Rv2127,0,0.30079033970832825,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2128,0,0.2471277415752411,,0,,0.0,,0,ortholog_prior_alone
Rv2129c,0,0.5505181550979614,,0,,0.0,,0,ortholog_prior_alone
Rv2131c,0,0.33388781547546387,,0,,0.0,,0,ortholog_prior_alone
Rv2132,0,0.6359426379203796,,0,,0.0,,0,ortholog_prior_alone
Rv2133c,0,0.3507758677005768,,0,,0.0,,0,ortholog_prior_alone
Rv2134c,0,0.494264155626297,,0,,0.0,,0,ortholog_prior_alone
Rv2135c,0,0.39381179213523865,,0,,0.0,,0,ortholog_prior_alone
Rv2136c,0,0.46579018235206604,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv2137c,0,0.4512841999530792,,0,,0.0,,0,ortholog_prior_alone
Rv2139,1,0.23903489112854004,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2140c,0,0.2677910327911377,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2141c,0,0.523857057094574,,0,,0.0,,0,ortholog_prior_alone
Rv2145c,1,0.5192216038703918,,0,,0.0,,0,ortholog_prior_alone
Rv2147c,1,0.33343514800071716,,0,,0.0,,0,ortholog_prior_alone
Rv2148c,0,0.33333635330200195,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2149c,0,0.5384500622749329,0.0,3,,0.0,,0,ortholog_prior_alone
Rv2150c,1,0.5133150815963745,0.6,5,0.0,0.0,JCVISYN3A_0522,0,ortholog_prior_alone
Rv2151c,1,0.5466260313987732,,0,,0.0,,0,ortholog_prior_alone
Rv2152c,1,0.45309919118881226,1.0,3,,0.0,,0,ortholog_prior_alone
Rv2153c,1,0.4882749319076538,1.0,3,,0.0,,0,ortholog_prior_alone
Rv2154c,1,0.6596752405166626,1.0,2,,0.0,,0,ortholog_prior_alone
Rv2155c,1,0.7441771626472473,1.0,3,,0.0,,0,ortholog_prior_alone
Rv2156c,1,0.7645286321640015,0.75,4,,0.0,,0,ortholog_prior_alone
Rv2157c,1,0.5267662405967712,1.0,2,,0.0,,0,ortholog_prior_alone
Rv2158c,1,0.5395259857177734,1.0,3,,0.0,,0,ortholog_prior_alone
Rv2159c,0,0.45121389627456665,,0,,0.0,,0,ortholog_prior_alone
Rv2160A,0,0.4086305797100067,,0,,0.0,,0,ortholog_prior_alone
Rv2160c,0,0.3243134021759033,,0,,0.0,,0,ortholog_prior_alone
Rv2161c,0,0.5837096571922302,,0,,0.0,,0,ortholog_prior_alone
Rv2162c,0,0.4923935830593109,,0,,0.0,,0,ortholog_prior_alone
Rv2163c,1,0.5817731022834778,,0,,0.0,,0,ortholog_prior_alone
Rv2166c,0,0.5340845584869385,1.0,2,,0.0,,0,ortholog_prior_alone
Rv2167c,0,0.5171557664871216,,0,,0.0,,0,ortholog_prior_alone
Rv2168c,0,0.6024516820907593,,0,,0.0,,0,ortholog_prior_alone
Rv2169c,0,0.41810762882232666,,0,,0.0,,0,ortholog_prior_alone
Rv2170,0,0.2893282175064087,,0,,0.0,,0,ortholog_prior_alone
Rv2171,0,0.29937756061553955,,0,,0.0,,0,ortholog_prior_alone
Rv2172c,1,0.6024090647697449,,0,,0.0,,0,ortholog_prior_alone
Rv2173,0,0.5255517959594727,,0,,0.0,,0,ortholog_prior_alone
Rv2174,1,0.543371856212616,,0,,0.0,,0,ortholog_prior_alone
Rv2175c,0,0.5470888614654541,,0,,0.0,,0,ortholog_prior_alone
Rv2176,0,0.5711902976036072,,0,,0.0,,0,ortholog_prior_alone
Rv2177c,0,0.6135807633399963,,0,,0.0,,0,ortholog_prior_alone
Rv2178c,1,0.6028398275375366,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2179c,0,0.5489005446434021,,0,,0.0,,0,ortholog_prior_alone
Rv2180c,0,0.5689243674278259,,0,,0.0,,0,ortholog_prior_alone
Rv2182c,1,0.18948063254356384,,0,,0.0,,0,ortholog_prior_alone
Rv2183c,0,0.3140973150730133,,0,,0.0,,0,ortholog_prior_alone
Rv2184c,0,0.5203040838241577,,0,,0.0,,0,ortholog_prior_alone
Rv2185c,0,0.3880593776702881,,0,,0.0,,0,ortholog_prior_alone
Rv2186c,1,0.40530264377593994,,0,,0.0,,0,ortholog_prior_alone
Rv2187,0,0.5853085517883301,,0,,0.0,,0,ortholog_prior_alone
Rv2188c,1,0.37067341804504395,1.0,1,,0.0,,0,ortholog_prior_alone
Rv2189c,0,0.3687915503978729,,0,,0.0,,0,ortholog_prior_alone
Rv2190c,0,0.19860120117664337,,0,,0.0,,0,ortholog_prior_alone
Rv2191,0,0.4948696196079254,,0,,0.0,,0,ortholog_prior_alone
Rv2192c,1,0.5731378197669983,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv2197c,0,0.486754834651947,,0,,0.0,,0,ortholog_prior_alone
Rv2198c,0,0.43029430508613586,,0,,0.0,,0,ortholog_prior_alone
Rv2199c,0,0.5860384106636047,,0,,0.0,,0,ortholog_prior_alone
Rv2201,1,0.7517370581626892,,0,,0.0,,0,ortholog_prior_alone
Rv2203,0,0.3797726333141327,,0,,0.0,,0,ortholog_prior_alone
Rv2204c,0,0.36774250864982605,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv2205c,0,0.2464739829301834,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2206,0,0.5814074873924255,,0,,0.0,,0,ortholog_prior_alone
Rv2207,0,0.6621275544166565,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2208,0,0.721308708190918,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2210c,1,0.5558952689170837,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2211c,1,0.6331930160522461,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2212,0,0.3851242959499359,,0,,0.0,,0,ortholog_prior_alone
Rv2213,0,0.3828611969947815,0.5,6,0.0,0.0,JCVISYN3A_0154,0,ortholog_prior_alone
Rv2214c,0,0.497363418340683,,0,,0.0,,0,ortholog_prior_alone
Rv2215,0,0.5153850317001343,0.42857142857142855,7,0.0,0.0,JCVISYN3A_0227,0,ortholog_prior_alone
Rv2216,0,0.45061028003692627,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2217,1,0.34288814663887024,0.5,2,,0.0,,0,ortholog_prior_alone
Rv2218,1,0.5217459201812744,0.3333333333333333,3,,0.0,,0,ortholog_prior_alone
Rv2219A,0,0.2697264850139618,,0,,0.0,,0,ortholog_prior_alone
Rv2220,1,0.5302677750587463,0.6666666666666666,3,,0.0,,0,ortholog_prior_alone
Rv2222c,0,0.646529495716095,0.5,2,,0.0,,0,ortholog_prior_alone
Rv2223c,0,0.6624277830123901,,0,,0.0,,0,ortholog_prior_alone
Rv2225,1,0.3912929594516754,0.5,2,,0.0,,0,ortholog_prior_alone
Rv2226,0,0.30065420269966125,,0,,0.0,,0,ortholog_prior_alone
Rv2227,0,0.2923642098903656,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2229c,0,0.6369572281837463,,0,,0.0,,0,ortholog_prior_alone
Rv2230c,0,0.7158305644989014,,0,,0.0,,0,ortholog_prior_alone
Rv2231c,0,0.7180013060569763,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2231A,0,0.45773404836654663,,0,,0.0,,0,ortholog_prior_alone
Rv2231B,0,0.2955438792705536,,0,,0.0,,0,ortholog_prior_alone
Rv2232,0,0.3512010872364044,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2234,0,0.5054135322570801,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2236c,0,0.4048786163330078,,0,,0.0,,0,ortholog_prior_alone
Rv2237,0,0.6693121194839478,,0,,0.0,,0,ortholog_prior_alone
Rv2237A,0,0.6291825771331787,,0,,0.0,,0,ortholog_prior_alone
Rv2238c,0,0.3609250783920288,,0,,0.0,,0,ortholog_prior_alone
Rv2239c,0,0.3691827058792114,,0,,0.0,,0,ortholog_prior_alone
Rv2240c,0,0.6073898673057556,,0,,0.0,,0,ortholog_prior_alone
Rv2241,0,0.5664268136024475,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2242,1,0.4664420187473297,,0,,0.0,,0,ortholog_prior_alone
Rv2243,1,0.6375406980514526,1.0,2,,0.0,,0,ortholog_prior_alone
Rv2244,1,0.7514711618423462,1.0,1,,0.0,,0,ortholog_prior_alone
Rv2245,1,0.7578985691070557,0.6666666666666666,3,,0.0,,0,ortholog_prior_alone
Rv2246,0,0.7428635954856873,,0,,0.0,,0,ortholog_prior_alone
Rv2248,0,0.3194355070590973,,0,,0.0,,0,ortholog_prior_alone
Rv2249c,0,0.5781325697898865,,0,,0.0,,0,ortholog_prior_alone
Rv2250c,0,0.5802170038223267,,0,,0.0,,0,ortholog_prior_alone
Rv2250A,0,0.32132774591445923,,0,,0.0,,0,ortholog_prior_alone
Rv2251,0,0.40152648091316223,,0,,0.0,,0,ortholog_prior_alone
Rv2252,0,0.6970640420913696,,0,,0.0,,0,ortholog_prior_alone
Rv2253,0,0.6732557415962219,,0,,0.0,,0,ortholog_prior_alone
Rv2254c,0,0.5933578610420227,,0,,0.0,,0,ortholog_prior_alone
Rv2255c,0,0.4999657869338989,,0,,0.0,,0,ortholog_prior_alone
Rv2256c,0,0.5049663186073303,,0,,0.0,,0,ortholog_prior_alone
Rv2257c,0,0.4791269898414612,,0,,0.0,,0,ortholog_prior_alone
Rv2258c,0,0.41722172498703003,,0,,0.0,,0,ortholog_prior_alone
Rv2259,0,0.5849144458770752,,0,,0.0,,0,ortholog_prior_alone
Rv2260,0,0.506669819355011,,0,,0.0,,0,ortholog_prior_alone
Rv2261c,0,0.2233014702796936,,0,,0.0,,0,ortholog_prior_alone
Rv2262c,0,0.29343780875205994,1.0,1,,0.0,,0,ortholog_prior_alone
Rv2263,0,0.4264776110649109,,0,,0.0,,0,ortholog_prior_alone
Rv2264c,0,0.3038390874862671,,0,,0.0,,0,ortholog_prior_alone
Rv2265,0,0.49043792486190796,,0,,0.0,,0,ortholog_prior_alone
Rv2266,0,0.2843277156352997,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2267c,0,0.5007554292678833,,0,,0.0,,0,ortholog_prior_alone
Rv2268c,0,0.4694390296936035,,0,,0.0,,0,ortholog_prior_alone
Rv2269c,0,0.382116436958313,,0,,0.0,,0,ortholog_prior_alone
Rv2270,0,0.47567808628082275,,0,,0.0,,0,ortholog_prior_alone
Rv2271,0,0.32761284708976746,,0,,0.0,,0,ortholog_prior_alone
Rv2272,0,0.48481452465057373,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2273,0,0.4789567291736603,,0,,0.0,,0,ortholog_prior_alone
Rv2274c,0,0.24983398616313934,,0,,0.0,,0,ortholog_prior_alone
Rv2274A,0,0.4511960446834564,,0,,0.0,,0,ortholog_prior_alone
Rv2275,0,0.20516373217105865,,0,,0.0,,0,ortholog_prior_alone
Rv2276,0,0.3379828929901123,,0,,0.0,,0,ortholog_prior_alone
Rv2277c,0,0.35698530077934265,,0,,0.0,,0,ortholog_prior_alone
Rv2278,0,0.6159519553184509,,0,,0.0,,0,ortholog_prior_alone
Rv2279,0,0.5283131003379822,,0,,0.0,,0,ortholog_prior_alone
Rv2280,0,0.40450212359428406,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2281,0,0.472622275352478,,0,,0.0,,0,ortholog_prior_alone
Rv2282c,0,0.47304046154022217,,0,,0.0,,0,ortholog_prior_alone
Rv2283,0,0.26956185698509216,,0,,0.0,,0,ortholog_prior_alone
Rv2284,0,0.2381110042333603,,0,,0.0,,0,ortholog_prior_alone
Rv2285,0,0.6784499287605286,,0,,0.0,,0,ortholog_prior_alone
Rv2286c,0,0.341875284910202,,0,,0.0,,0,ortholog_prior_alone
Rv2287,0,0.5309779047966003,,0,,0.0,,0,ortholog_prior_alone
Rv2288,0,0.44653794169425964,,0,,0.0,,0,ortholog_prior_alone
Rv2289,0,0.512215793132782,,0,,0.0,,0,ortholog_prior_alone
Rv2290,0,0.6021960377693176,,0,,0.0,,0,ortholog_prior_alone
Rv2291,0,0.6543076634407043,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2292c,0,0.23226995766162872,,0,,0.0,,0,ortholog_prior_alone
Rv2293c,0,0.21705450117588043,,0,,0.0,,0,ortholog_prior_alone
Rv2294,0,0.5735780000686646,,0,,0.0,,0,ortholog_prior_alone
Rv2295,0,0.5303675532341003,,0,,0.0,,0,ortholog_prior_alone
Rv2296,0,0.4825228154659271,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2297,0,0.5946921110153198,,0,,0.0,,0,ortholog_prior_alone
Rv2298,0,0.5349600911140442,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2299c,0,0.6549892425537109,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2300c,0,0.4148067831993103,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2301,0,0.40612879395484924,,0,,0.0,,0,ortholog_prior_alone
Rv2302,0,0.6983174085617065,,0,,0.0,,0,ortholog_prior_alone
Rv2303c,0,0.5425822734832764,,0,,0.0,,0,ortholog_prior_alone
Rv2305,0,0.5962875485420227,,0,,0.0,,0,ortholog_prior_alone
Rv2306A,0,0.4652559757232666,,0,,0.0,,0,ortholog_prior_alone
Rv2306B,0,0.5882953405380249,,0,,0.0,,0,ortholog_prior_alone
Rv2307c,0,0.40696147084236145,,0,,0.0,,0,ortholog_prior_alone
Rv2307A,0,0.17401118576526642,,0,,0.0,,0,ortholog_prior_alone
Rv2307B,0,0.18645961582660675,,0,,0.0,,0,ortholog_prior_alone
Rv2307D,0,0.23623967170715332,,0,,0.0,,0,ortholog_prior_alone
Rv2308,0,0.508648693561554,,0,,0.0,,0,ortholog_prior_alone
Rv2309c,0,0.5006628036499023,,0,,0.0,,0,ortholog_prior_alone
Rv2309A,0,0.40999943017959595,,0,,0.0,,0,ortholog_prior_alone
Rv2310,0,0.44811323285102844,,0,,0.0,,0,ortholog_prior_alone
Rv2311,0,0.24429956078529358,,0,,0.0,,0,ortholog_prior_alone
Rv2312,0,0.2751789391040802,,0,,0.0,,0,ortholog_prior_alone
Rv2313c,0,0.49531736969947815,,0,,0.0,,0,ortholog_prior_alone
Rv2314c,0,0.36165258288383484,,0,,0.0,,0,ortholog_prior_alone
Rv2315c,0,0.47256866097450256,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2316,0,0.3245706260204315,,0,,0.0,,0,ortholog_prior_alone
Rv2317,0,0.45989903807640076,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2318,0,0.44829753041267395,,0,,0.0,,0,ortholog_prior_alone
Rv2319c,0,0.6128677725791931,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2320c,0,0.5278196334838867,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2321c,0,0.4256538450717926,,0,,0.0,,0,ortholog_prior_alone
Rv2322c,0,0.40150344371795654,,0,,0.0,,0,ortholog_prior_alone
Rv2323c,0,0.431781142950058,,0,,0.0,,0,ortholog_prior_alone
Rv2324,0,0.40854257345199585,,0,,0.0,,0,ortholog_prior_alone
Rv2325c,0,0.2734032869338989,,0,,0.0,,0,ortholog_prior_alone
Rv2326c,0,0.31861406564712524,,0,,0.0,,0,ortholog_prior_alone
Rv2327,0,0.4869498312473297,,0,,0.0,,0,ortholog_prior_alone
Rv2328,0,0.5190574526786804,,0,,0.0,,0,ortholog_prior_alone
Rv2329c,0,0.23931920528411865,,0,,0.0,,0,ortholog_prior_alone
Rv2330c,0,0.6269600987434387,,0,,0.0,,0,ortholog_prior_alone
Rv2331,0,0.366613507270813,,0,,0.0,,0,ortholog_prior_alone
Rv2331A,0,0.35948047041893005,,0,,0.0,,0,ortholog_prior_alone
Rv2332,0,0.4473170340061188,0.0,2,,0.0,,0,ortholog_prior_alone
Rv2333c,0,0.2919120192527771,0.0,1,,0.0,,0,ortholog_prior_alone
Rv2334,0,0.7942076921463013,0.0,3,,0.0,,0,ortholog_prior_alone
Rv2335,0,0.7202508449554443,0.25,4,,0.0,,0,ortholog_prior_alone
Rv2336,0,0.4111422300338745,,0,,0.0,,0,ortholog_prior_alone
Rv2337c,0,0.4784225821495056,,0,,0.0,,0,ortholog_prior_alone
Rv2338c,0,0.42539358139038086,,0,,0.0,,0,ortholog_prior_alone
Rv2339,0,0.6761741042137146,,0,,0.0,,0,ortholog_prior_alone
Rv2340c,0,0.5435875058174133,,0,,0.0,,0,ortholog_prior_alone
Rv2341,0,0.5658563375473022,,0,,0.0,,0,ortholog_prior_alone
Rv2342,0,0.45157116651535034,,0,,0.0,,0,ortholog_prior_alone
Rv2343c,1,0.696566641330719,1.0,3,,0.0,,0,ortholog_prior_alone
Rv2344c,0,0.6785250306129456,,0,,0.0,,0,ortholog_prior_alone
Rv2353c,0,0.39878183603286743,,0,,0.0,,0,ortholog_prior_alone
Rv2354,0,0.7200566530227661,,0,,0.0,,0,ortholog_prior_alone
Rv2355,0,0.6029670834541321,,0,,0.0,,0,ortholog_prior_alone
Rv2356c,0,0.4270320534706116,,0,,0.0,,0,ortholog_prior_alone
Rv2357c,1,0.717395544052124,1.0,4,1.0,0.8,JCVISYN3A_0405,0,ortholog_prior_alone
