organism,locus_tag,truth,og,w2,hole
beril_Dino,3610060,0,OG01999,0.0714,0
beril_Dino,3607355,1,OG02003,0.3977,1
beril_Dino,3607432,1,OG02003,0.3977,1
beril_Dino,3609343,0,OG02006,0.5745,1
beril_Dino,3608956,0,OG02009,0.1556,0
beril_Dino,3607614,1,OG02010,0.9048,1
beril_Dino,3607923,1,OG02014,1.0,1
beril_Dino,3607790,1,OG02021,0.7391,0
beril_Dino,3608203,1,OG02022,0.7045,1
beril_Dino,3606765,1,OG02026,0.8222,1
beril_Dino,3608330,1,OG02027,0.6667,0
beril_Dino,3607431,0,OG02029,0.0345,0
beril_Dino,3607340,0,OG02029,0.0345,0
beril_Dino,3610503,0,OG02029,0.0345,0
beril_Dino,3607605,1,OG02031,0.1538,0
beril_Dino,3608534,1,OG02034,0.0556,0
beril_Dino,3610698,1,OG02035,0.0476,1
beril_Dino,3608070,1,OG02038,1.0,0
beril_Dino,3609396,1,OG02041,0.8158,0
beril_Dino,3607180,1,OG02046,0.6,1
beril_Dino,3610333,0,OG02051,0.8235,1
beril_Dino,3607817,0,OG02055,0.0,0
beril_Dino,3608170,0,OG02058,0.1053,0
beril_Dino,3608146,1,OG02059,0.5965,1
beril_Dino,3609017,1,OG02060,0.0976,0
beril_Dino,3606658,0,OG02062,0.8276,0
beril_Dino,3607371,1,OG02065,1.0,1
beril_Dino,3609499,1,OG02070,0.9756,1
beril_Dino,3606769,1,OG02071,0.7209,0
beril_Dino,3607681,0,OG02073,0.1333,0
beril_Dino,3606841,1,OG02075,1.0,0
beril_Dino,3608324,0,OG02078,0.1389,0
beril_Dino,3610069,1,OG02085,0.3913,1
beril_Dino,3610665,1,OG02086,0.0,0
beril_Dino,3606865,1,OG02088,1.0,0
beril_Dino,3609799,0,OG02091,0.0,0
beril_Dino,3608912,0,OG02091,0.0,0
beril_Dino,3606877,1,OG02092,1.0,0
beril_Dino,3609376,1,OG02093,0.0,0
beril_Dino,3609381,1,OG02093,0.0,0
beril_Dino,3606803,1,OG02093,0.0,0
beril_Dino,3606778,0,OG02094,0.0789,0
beril_Dino,3607233,0,OG02099,0.6905,0
beril_Dino,3608689,0,OG02100,0.0,0
beril_Dino,3607920,1,OG02109,0.7642,0
beril_Dino,3607921,1,OG02109,0.7642,0
beril_Dino,3607316,1,OG02109,0.7642,0
beril_Dino,3610426,1,OG02109,0.7642,0
beril_Dino,3608357,1,OG02111,0.2281,0
beril_Dino,3610574,1,OG02112,0.3684,0
beril_Dino,3607667,0,OG02114,0.66,1
beril_Dino,3609681,0,OG02115,0.1111,0
beril_Dino,3609571,1,OG02116,0.9574,0
beril_Dino,3608982,0,OG02121,0.5319,0
beril_Dino,3609253,0,OG02123,0.625,0
beril_Dino,3606587,0,OG02125,0.4545,0
beril_Dino,3607823,0,OG02127,0.0882,0
beril_Dino,3610433,0,OG02127,0.0882,0
beril_Dino,3610768,0,OG02127,0.0882,0
beril_Dino,3607050,0,OG02127,0.0882,0
beril_Dino,3608121,1,OG02128,0.2,1
beril_Dino,3609544,0,OG02137,0.0,0
beril_Dino,3608866,0,OG02140,0.0,0
beril_Dino,3608396,1,OG02142,0.1067,1
beril_Dino,3607121,0,OG02148,0.1111,0
beril_Dino,3606657,0,OG02150,0.1364,0
beril_Dino,3609296,0,OG02160,0.0588,0
beril_Dino,3609406,0,OG02163,0.0714,0
beril_Dino,3609227,0,OG02165,0.2549,0
beril_Dino,3609730,0,OG02167,0.0857,0
beril_Dino,3607035,0,OG02167,0.0857,0
beril_Dino,3609522,0,OG02167,0.0857,0
beril_Dino,3607601,1,OG02168,0.92,1
beril_Dino,3609294,0,OG02169,0.0488,0
beril_Dino,3606900,0,OG02174,0.0,0
beril_Dino,3606762,1,OG02175,0.6053,0
beril_Dino,3608176,0,OG02176,0.0256,1
beril_Dino,3608132,0,OG02180,0.3673,0
beril_Dino,3608107,1,OG02183,0.125,0
beril_Dino,3607690,0,OG02184,0.0435,0
beril_Dino,3610087,0,OG02184,0.0435,0
beril_Dino,3610573,1,OG02191,0.0741,0
beril_Dino,3610660,1,OG02191,0.0741,0
beril_Dino,3610082,0,OG02193,0.0769,0
beril_Dino,3606880,1,OG02195,0.9773,0
beril_Dino,3610147,0,OG02196,0.0976,0
beril_Dino,3609389,1,OG02203,0.2679,0
beril_Dino,3606631,1,OG02203,0.2679,0
beril_Dino,3610193,1,OG02203,0.2679,0
beril_Dino,3607194,0,OG02205,0.5938,0
beril_Dino,3606656,0,OG02208,0.3824,0
beril_Dino,3606636,1,OG02209,0.0,0
beril_Dino,3609344,0,OG02219,0.0667,0
beril_Dino,3609012,0,OG02221,0.1463,0
beril_Dino,3609385,1,OG02232,0.3056,0
beril_Dino,3606710,0,OG02233,0.1304,0
beril_Dino,3607113,0,OG02234,0.1667,0
beril_Dino,3608662,0,OG02235,0.0789,0
beril_Dino,3610296,0,OG02237,0.1,0
beril_Dino,3607053,0,OG02238,0.0,0
beril_Dino,3607433,0,OG02240,0.6061,0
beril_Dino,3607955,0,OG02240,0.6061,0
beril_Dino,3608214,0,OG02244,0.0,0
beril_Dino,3610335,0,OG02245,0.7674,1
beril_Dino,3607691,0,OG02256,0.0,0
beril_Dino,3608798,0,OG02259,0.1556,0
beril_Dino,3608399,1,OG02260,0.2653,0
beril_Dino,3608204,1,OG02262,0.7451,1
beril_Dino,3608543,0,OG02264,0.0,0
beril_Dino,3608182,1,OG02265,0.8667,1
beril_Dino,3608967,0,OG02266,0.0,0
beril_Dino,3608471,1,OG02267,0.8017,0
beril_Dino,3608834,1,OG02267,0.8017,0
beril_Dino,3608443,1,OG02267,0.8017,0
beril_Dino,3610796,0,OG02273,0.0,0
beril_Dino,3606904,1,OG02277,1.0,0
beril_Dino,3610646,0,OG02279,0.125,0
beril_Dino,3609487,0,OG02283,0.0,0
beril_Dino,3608068,0,OG02284,0.0,0
beril_Dino,3609614,1,OG02286,0.6444,0
beril_Dino,3607540,1,OG02290,0.2766,0
beril_Dino,3607625,0,OG02291,0.0,0
beril_Dino,3606750,1,OG02292,0.9778,0
beril_Dino,3606700,1,OG02294,1.0,1
beril_Dino,3607824,0,OG02295,0.1111,0
beril_Dino,3610420,0,OG02297,0.0,1
beril_Dino,3608267,1,OG02298,0.0526,1
beril_Dino,3607746,1,OG02298,0.0526,1
beril_Dino,3610117,1,OG02301,0.8409,1
beril_Dino,3608898,0,OG02304,0.0345,0
beril_Dino,3608904,0,OG02304,0.0345,0
beril_Dino,3610762,0,OG02305,0.2821,0
beril_Dino,3607704,1,OG02310,0.1905,0
beril_Dino,3608128,1,OG02315,0.1795,0
beril_Dino,3607349,1,OG02317,0.7857,0
beril_Dino,3610449,0,OG02319,0.5814,0
beril_Dino,3610033,0,OG02319,0.5814,0
beril_Dino,3609723,0,OG02320,0.0652,0
beril_Dino,3608791,1,OG02322,0.9778,1
beril_Dino,3608743,1,OG02325,0.1351,0
beril_Dino,3610774,1,OG02325,0.1351,0
beril_Dino,3609717,1,OG02326,0.9762,1
beril_Dino,3610075,0,OG02327,0.0698,0
beril_Dino,3606682,0,OG02330,0.1364,0
beril_Dino,3608323,1,OG02333,0.2857,0
beril_Dino,3606732,0,OG02337,0.2105,0
beril_Dino,3609567,1,OG02340,0.4059,0
beril_Dino,3607478,1,OG02340,0.4059,0
beril_Dino,3608924,1,OG02340,0.4059,0
beril_Dino,3607236,0,OG02342,0.04,0
beril_Dino,3608213,1,OG02343,0.9778,1
beril_Dino,3608920,0,OG02349,0.0,0
beril_Dino,3607382,0,OG02351,0.3651,0
beril_Dino,3607012,0,OG02351,0.3651,0
beril_Dino,3609986,1,OG02353,0.9487,1
beril_Dino,3609081,1,OG02355,1.0,1
beril_Dino,3610672,1,OG02356,0.7083,0
beril_Dino,3610028,1,OG02356,0.7083,0
beril_Dino,3609553,1,OG02363,1.0,0
beril_Dino,3607979,0,OG02366,0.4889,0
beril_Dino,3606716,1,OG02369,0.7333,0
beril_Dino,3606842,1,OG02374,0.9778,0
beril_Dino,3608869,1,OG02389,0.9535,0
beril_Dino,3606602,0,OG02393,0.0256,0
beril_Dino,3609026,1,OG02394,1.0,1
beril_Dino,3607324,0,OG02395,0.0263,1
beril_Dino,3609526,0,OG02396,0.0303,0
beril_Dino,3609671,1,OG02400,0.5867,1
beril_Dino,3609178,0,OG02405,0.0769,0
beril_Dino,3609830,0,OG02406,0.0511,0
beril_Dino,3606974,0,OG02406,0.0511,0
beril_Dino,3607570,0,OG02409,0.2727,0
beril_Dino,3606596,0,OG02414,0.0,0
beril_Dino,3608996,0,OG02415,0.0,0
beril_Dino,3608111,1,OG02427,0.9524,1
beril_Dino,3607112,0,OG02431,0.3125,1
beril_Dino,3608766,0,OG02431,0.3125,1
beril_Dino,3607414,0,OG02432,0.0455,0
beril_Dino,3610065,0,OG02434,0.1923,0
beril_Dino,3606687,0,OG02443,0.0,0
beril_Dino,3609961,0,OG02444,0.2121,0
beril_Dino,3608356,1,OG02447,0.7037,0
beril_Dino,3606782,0,OG02449,0.1786,0
beril_Dino,3609896,1,OG02450,0.5484,0
beril_Dino,3609281,0,OG02451,0.0417,0
beril_Dino,3607421,0,OG02452,0.1618,1
beril_Dino,3610445,0,OG02452,0.1618,1
beril_Dino,3610203,0,OG02454,0.4082,0
beril_Dino,3609085,0,OG02458,0.7556,0
beril_Dino,3609523,0,OG02463,0.0455,0
beril_Dino,3608542,0,OG02465,0.0,0
beril_Dino,3606757,1,OG02468,0.9184,0
beril_Dino,3609974,1,OG02470,1.0,0
beril_Dino,3609549,1,OG02473,0.8837,0
beril_Dino,3607247,0,OG02475,0.2632,0
beril_Dino,3610290,1,OG02477,0.0263,1
beril_Dino,3608134,1,OG02477,0.0263,1
beril_Dino,3610526,1,OG02477,0.0263,1
beril_Dino,3607226,1,OG02477,0.0263,1
beril_Dino,3609550,1,OG02483,1.0,0
beril_Dino,3607162,1,OG02486,0.913,1
beril_Dino,3607173,1,OG02489,0.907,0
beril_Dino,3610553,1,OG02490,0.0385,1
beril_Dino,3610680,1,OG02490,0.0385,1
beril_Dino,3609320,1,OG02492,0.8571,1
beril_Dino,3606694,0,OG02497,0.0377,0
beril_Dino,3607259,1,OG02503,0.775,0
beril_Dino,3610576,1,OG02507,0.4474,0
beril_Dino,3609199,1,OG02507,0.4474,0
beril_Dino,3608462,1,OG02510,0.9286,0
beril_Dino,3609524,0,OG02513,0.0312,0
beril_Dino,3610112,0,OG02517,0.0,0
beril_Dino,3610091,0,OG02520,0.4468,0
beril_Dino,3607500,1,OG02526,0.0,0
beril_Dino,3608430,0,OG02527,0.0571,0
beril_Dino,3607392,0,OG02527,0.0571,0
beril_Dino,3608458,1,OG02528,0.76,0
beril_Dino,3608224,1,OG02529,0.0588,0
beril_Dino,3607662,1,OG02529,0.0588,0
beril_Dino,3609080,1,OG02531,1.0,1
beril_Dino,3608398,1,OG02534,0.2909,1
beril_Dino,3608491,0,OG02537,0.1724,0
beril_Dino,3608096,1,OG02538,0.9756,1
beril_Dino,3608633,0,OG02540,0.0625,0
beril_Dino,3607980,1,OG02541,0.5625,0
beril_Dino,3609303,0,OG02542,0.2623,1
beril_Dino,3608089,1,OG02549,1.0,0
beril_Dino,3610118,1,OG02551,0.5814,0
beril_Dino,3609233,1,OG02553,0.069,0
beril_Dino,3608459,1,OG02554,0.7692,0
beril_Dino,3606679,0,OG02555,0.1333,0
beril_Dino,3609530,0,OG02557,0.0,0
beril_Dino,3610695,0,OG02559,0.3846,0
beril_Dino,3607706,1,OG02560,0.9216,0
beril_Dino,3606674,0,OG02562,0.0,0
beril_Dino,3610187,0,OG02563,0.0,0
beril_Dino,3610074,1,OG02568,0.5556,0
beril_Dino,3610031,0,OG02574,0.0,0
beril_Dino,3608667,0,OG02575,0.8065,0
beril_Dino,3608865,1,OG02576,0.2195,0
beril_Dino,3610183,0,OG02580,0.2069,1
beril_Dino,3610207,1,OG02583,0.8,1
beril_Dino,3607177,0,OG02586,0.1458,0
beril_Dino,3608665,0,OG02586,0.1458,0
beril_Dino,3609521,0,OG02587,0.125,0
beril_Dino,3609731,0,OG02587,0.125,0
beril_Dino,3607986,0,OG02590,0.0238,0
beril_Dino,3610427,1,OG02591,0.3333,0
beril_Dino,3608104,1,OG02598,0.9778,0
beril_Dino,3608425,0,OG02601,0.0526,0
beril_Dino,3610194,1,OG02618,0.9583,1
beril_Dino,3606800,1,OG02619,1.0,0
beril_Dino,3610111,0,OG02624,0.0,0
beril_Dino,3607535,1,OG02635,0.9333,0
beril_Dino,3608860,1,OG02649,0.7551,1
beril_Dino,3609319,1,OG02656,0.9778,1
beril_Dino,3610032,0,OG02659,0.1515,0
beril_Dino,3608464,1,OG02660,0.6591,0
beril_Dino,3607322,0,OG02664,0.0385,0
beril_Dino,3607922,1,OG02667,0.7234,1
beril_Dino,3609750,0,OG02672,0.0,0
beril_Dino,3610045,0,OG02674,0.8205,1
beril_Dino,3607588,0,OG02675,0.0,0
beril_Dino,3607171,1,OG02678,0.9423,1
beril_Dino,3606786,1,OG02679,0.7593,1
beril_Dino,3606625,1,OG02680,1.0,0
beril_Dino,3610204,1,OG02681,0.9643,1
beril_Dino,3610306,1,OG02681,0.9643,1
beril_Dino,3608720,0,OG02682,0.0,0
beril_Dino,3608093,0,OG02683,0.3556,0
beril_Dino,3609733,0,OG02684,0.08,0
beril_Dino,3607038,0,OG02684,0.08,0
beril_Dino,3608090,1,OG02686,0.9574,1
beril_Dino,3606718,1,OG02687,0.7872,1
beril_Dino,3607358,0,OG02690,0.0278,0
beril_Dino,3607120,0,OG02694,0.3774,0
beril_Dino,3609895,1,OG02702,0.2258,0
beril_Dino,3608789,1,OG02703,1.0,1
beril_Dino,3608457,1,OG02709,0.7667,0
beril_Dino,3610502,0,OG02710,0.3,0
beril_Dino,3607775,1,OG02721,1.0,1
beril_Dino,3607174,1,OG02723,1.0,0
beril_Dino,3607886,1,OG02727,1.0,1
beril_Dino,3608727,0,OG02729,0.0,0
beril_Dino,3606574,1,OG02730,1.0,1
beril_Dino,3609763,1,OG02734,1.0,1
beril_Dino,3608794,1,OG02736,1.0,0
beril_Dino,3608737,0,OG02738,0.0222,0
beril_Dino,3608463,1,OG02741,0.9231,0
beril_Dino,3607936,1,OG02742,0.6286,0
beril_Dino,3608929,0,OG02746,0.0345,0
beril_Dino,3610699,1,OG02747,0.2679,0
beril_Dino,3610702,1,OG02747,0.2679,0
beril_Dino,3610303,1,OG02747,0.2679,0
beril_Dino,3606661,0,OG02750,0.2703,0
beril_Dino,3608171,0,OG02751,0.0217,0
beril_Dino,3607332,1,OG02758,0.9391,0
beril_Dino,3609990,1,OG02763,1.0,0
beril_Dino,3610189,1,OG02764,0.6444,0
beril_Dino,3610107,0,OG02770,0.075,0
beril_Dino,3610186,1,OG02771,1.0,0
beril_Dino,3606652,0,OG02773,0.2157,0
beril_Dino,3608164,1,OG02774,0.3103,0
beril_Dino,3610201,0,OG02776,0.641,0
beril_Dino,3608196,1,OG02779,1.0,0
beril_Dino,3607167,0,OG02781,0.0588,0
beril_Dino,3606872,1,OG02783,1.0,0
beril_Dino,3607751,0,OG02784,0.0286,0
beril_Dino,3609062,1,OG02787,0.9767,1
beril_Dino,3610429,0,OG02789,0.1667,0
beril_Dino,3610085,0,OG02795,0.0,0
beril_Dino,3606723,1,OG02796,0.0455,0
beril_Dino,3607105,0,OG02805,0.0833,0
beril_Dino,3608428,0,OG02808,0.1429,0
beril_Dino,3609928,0,OG02810,0.0909,0
beril_Dino,3607010,0,OG02811,0.0,0
beril_Dino,3609534,1,OG02827,0.0909,0
beril_Dino,3608671,1,OG02827,0.0909,0
beril_Dino,3607256,0,OG02832,0.0,0
beril_Dino,3609831,0,OG02852,0.0,0
beril_Dino,3607749,0,OG02859,0.0,1
beril_Dino,3608250,0,OG02865,0.0,0
beril_Dino,3609136,0,OG02869,0.0,0
beril_Dino,3608337,0,OG02871,0.0769,0
beril_Dino,3610447,0,OG02872,0.25,0
beril_Dino,3609429,0,OG02874,0.0,0
beril_Dino,3607688,0,OG02874,0.0,0
beril_Dino,3608142,0,OG02877,0.0,0
beril_Dino,3610541,0,OG02878,0.0,0
beril_Dino,3607826,0,OG02884,0.0,0
beril_Dino,3607135,0,OG02896,0.1212,0
beril_Dino,3607825,0,OG02900,0.0,0
beril_Dino,3609865,0,OG02908,0.0952,0
beril_Dino,3609780,0,OG02909,0.0,0
beril_Dino,3610104,0,OG02924,0.3846,0
beril_Dino,3608862,0,OG02939,0.0968,0
beril_Dino,3608893,0,OG02942,0.0,0
beril_Dino,3608223,1,OG02946,0.619,0
beril_Dino,3608253,0,OG02960,0.2,1
beril_Dino,3608252,0,OG02960,0.2,1
beril_Dino,3608298,0,OG02960,0.2,1
beril_Dino,3609820,0,OG02962,0.0435,0
beril_Dino,3610692,1,OG02964,0.5,0
beril_Dino,3610356,1,OG02964,0.5,0
beril_Dino,3607297,0,OG02989,0.0526,0
beril_Dino,3607104,0,OG02994,0.3077,0
beril_Dino,3610349,0,OG02997,0.0,0
beril_Dino,3610631,0,OG02997,0.0,0
beril_Dino,3607084,0,OG03002,0.2588,0
beril_Dino,3607829,0,OG03002,0.2588,0
beril_Dino,3608423,0,OG03007,0.0,0
beril_Dino,3608608,0,OG03014,0.1282,0
beril_Dino,3608575,0,OG03017,0.0,0
beril_Dino,3607557,0,OG03023,0.0816,0
beril_Dino,3609615,0,OG03025,0.0455,0
beril_Dino,3607660,1,OG03028,0.6061,0
beril_Dino,3607331,0,OG03034,0.0357,0
beril_Dino,3608620,0,OG03037,0.0,0
beril_Dino,3608149,0,OG03041,0.1042,0
beril_Dino,3606941,0,OG03045,0.0294,0
beril_Dino,3608227,1,OG03054,0.619,0
beril_Dino,3610048,0,OG03066,0.0,0
beril_Dino,3609779,0,OG03068,0.0588,0
beril_Dino,3606638,1,OG03073,0.0,0
beril_Dino,3606890,0,OG03075,0.0,0
beril_Dino,3609218,1,OG03080,0.0909,0
beril_Dino,3606908,0,OG03084,0.0,0
beril_Dino,3609474,0,OG03085,0.0,0
beril_Dino,3608669,0,OG03089,0.0385,0
beril_Dino,3608216,0,OG03098,0.1724,0
beril_Dino,3609196,0,OG03101,0.0909,0
beril_Dino,3608475,0,OG03104,0.2248,0
beril_Dino,3608150,0,OG03104,0.2248,0
beril_Dino,3609158,0,OG03126,0.1333,0
beril_Dino,3608646,0,OG03126,0.1333,0
beril_Dino,3609784,0,OG03135,0.1111,0
beril_Dino,3609721,1,OG03140,0.6154,1
beril_Dino,3607437,0,OG03144,0.1562,0
beril_Dino,3609878,0,OG03150,0.0294,0
beril_Dino,3609048,0,OG03158,0.1667,0
beril_Dino,3609181,0,OG03162,0.0417,0
beril_Dino,3608109,0,OG03171,0.3913,1
beril_Dino,3607498,0,OG03171,0.3913,1
beril_Dino,3607821,0,OG03178,0.1212,0
beril_Dino,3610544,0,OG03178,0.1212,0
beril_Dino,3608185,0,OG03184,0.0,0
beril_Dino,3607973,0,OG03187,0.0278,0
beril_Dino,3608549,0,OG03187,0.0278,0
beril_Dino,3609778,0,OG03216,0.1579,0
beril_Dino,3609213,0,OG03221,0.0,0
beril_Dino,3610787,1,OG03236,0.0,0
beril_Dino,3609837,0,OG03239,0.0,0
beril_Dino,3606738,0,OG03241,0.0,0
beril_Dino,3607435,0,OG03247,0.0,0
beril_Dino,3608797,0,OG03247,0.0,0
beril_Dino,3607377,0,OG03248,0.0,0
beril_Dino,3608890,0,OG03260,0.0,0
beril_Dino,3609728,0,OG03269,0.0,0
beril_Dino,3609711,0,OG03270,0.6522,0
beril_Dino,3607962,0,OG03270,0.6522,0
beril_Dino,3608367,0,OG03287,0.2727,0
beril_Dino,3607615,0,OG03300,0.6522,0
beril_Dino,3608369,0,OG03322,0.0,0
beril_Dino,3607300,0,OG03337,0.1765,0
beril_Dino,3608061,1,OG03343,0.1818,0
beril_Dino,3609790,0,OG03348,0.2,1
beril_Dino,3607033,0,OG03348,0.2,1
beril_Dino,3608427,0,OG03350,0.0,0
beril_Dino,3606998,0,OG03357,0.0,0
beril_Dino,3608413,0,OG03357,0.0,0
beril_Dino,3609321,0,OG03357,0.0,0
beril_Dino,3608215,0,OG03361,0.2,0
beril_Dino,3610534,0,OG03362,0.1875,0
beril_Dino,3607294,0,OG03371,0.0,0
beril_Dino,3607055,0,OG03377,0.0,0
beril_Dino,3608903,0,OG03377,0.0,0
beril_Dino,3609287,0,OG03377,0.0,0
beril_Dino,3608769,1,OG03378,0.5385,0
beril_Dino,3609937,0,OG03384,0.0,0
beril_Dino,3610009,0,OG03384,0.0,0
beril_Dino,3607506,0,OG03385,0.0526,0
beril_Dino,3608731,0,OG03389,0.0698,0
beril_Dino,3608935,0,OG03389,0.0698,0
beril_Dino,3606717,0,OG03410,0.0,0
beril_Dino,3609900,0,OG03415,0.0727,0
beril_Dino,3609817,1,OG03421,0.0,0
beril_Dino,3608264,0,OG03437,0.5862,0
beril_Dino,3608118,0,OG03439,0.0,0
beril_Dino,3607819,0,OG03470,0.1364,0
beril_Dino,3608408,0,OG03498,0.05,0
beril_Dino,3608681,0,OG03524,0.0,0
beril_Dino,3607589,0,OG03528,0.0,0
beril_Dino,3609432,0,OG03532,0.0,0
beril_Dino,3608989,0,OG03534,0.2093,0
beril_Dino,3607596,0,OG03539,0.0238,0
beril_Dino,3610146,1,OG03543,0.0909,0
beril_Dino,3607296,0,OG03565,0.0857,0
beril_Dino,3608380,0,OG03566,0.1333,0
beril_Dino,3609399,0,OG03569,0.0625,0
beril_Dino,3607415,0,OG03575,0.1818,0
beril_Dino,3609952,0,OG03608,0.0,0
beril_Dino,3610437,0,OG03616,0.0,0
beril_Dino,3610568,1,OG03626,0.0,0
beril_Dino,3610760,0,OG03631,0.1702,0
beril_Dino,3608502,0,OG03631,0.1702,0
beril_Dino,3608347,0,OG03635,0.0588,0
beril_Dino,3608675,0,OG03645,0.0,0
beril_Dino,3609957,0,OG03646,0.0,0
beril_Dino,3609942,0,OG03652,0.0,0
beril_Dino,3607339,0,OG03659,0.0,0
beril_Dino,3609116,0,OG03666,0.0,0
beril_Dino,3608188,1,OG03683,0.0,0
beril_Dino,3608479,0,OG03687,0.0,0
beril_Dino,3607853,0,OG03688,0.0,0
beril_Dino,3608718,0,OG03707,0.0,0
beril_Dino,3607311,1,OG03712,0.1176,0
beril_Dino,3609471,1,OG03712,0.1176,0
beril_Dino,3610753,0,OG03718,0.1429,0
beril_Dino,3610547,0,OG03728,0.0,0
beril_Dino,3609468,0,OG03729,0.0,0
beril_Dino,3608145,0,OG03729,0.0,0
beril_Dino,3608421,0,OG03729,0.0,0
beril_Dino,3607013,0,OG03740,0.0,0
beril_Dino,3609533,0,OG03747,0.0556,0
beril_Dino,3609255,0,OG03757,0.0,0
beril_Dino,3608263,0,OG03762,0.0286,0
beril_Dino,3608882,0,OG03771,0.2857,1
beril_Dino,3609687,0,OG03776,0.0556,0
beril_Dino,3608031,0,OG03790,0.0909,0
beril_Dino,3606603,0,OG03800,0.0286,1
beril_Dino,3610477,0,OG03810,0.0769,0
beril_Dino,3608280,0,OG03818,0.5714,0
beril_Dino,3609324,0,OG03819,0.04,0
beril_Dino,3608303,0,OG03819,0.04,0
beril_Dino,3610814,0,OG03822,0.15,0
beril_Dino,3610339,0,OG03822,0.15,0
beril_Dino,3607802,0,OG03822,0.15,0
beril_Dino,3609272,0,OG03822,0.15,0
beril_Dino,3609783,0,OG03832,0.2143,0
beril_Dino,3606824,0,OG03852,0.0,0
beril_Dino,3607954,0,OG03855,0.0536,0
beril_Dino,3606569,0,OG03855,0.0536,0
beril_Dino,3608162,1,OG03861,0.8286,0
beril_Dino,3610630,0,OG03873,0.0,0
beril_Dino,3607083,0,OG03876,0.0,0
beril_Dino,3606747,0,OG03881,0.0,0
beril_Dino,3609834,0,OG03883,0.0,0
beril_Dino,3607737,1,OG03884,0.625,0
beril_Dino,3609927,1,OG03900,0.0,1
beril_Dino,3606889,0,OG03958,0.0,0
beril_Dino,3607837,0,OG03969,0.0,0
beril_Dino,3608245,0,OG03974,0.069,0
beril_Dino,3610102,0,OG03982,0.04,0
beril_Dino,3606960,1,OG03986,0.6,0
beril_Dino,3609838,0,OG03996,0.0,0
beril_Dino,3607983,0,OG04003,0.0833,0
beril_Dino,3608603,0,OG04008,0.0,0
beril_Dino,3609866,0,OG04009,0.0244,0
beril_Dino,3609194,0,OG04029,0.0323,0
beril_Dino,3609258,0,OG04031,0.0,0
beril_Dino,3607416,0,OG04038,0.0,0
beril_Dino,3608807,0,OG04039,0.0714,0
beril_Dino,3608222,1,OG04044,0.6471,0
beril_Dino,3607169,0,OG04047,0.0962,0
beril_Dino,3608020,0,OG04052,0.2,0
beril_Dino,3609781,0,OG04079,0.0,0
beril_Dino,3610634,0,OG04086,0.0,0
beril_Dino,3609997,0,OG04091,0.0,0
beril_Dino,3608908,0,OG04110,0.0,0
beril_Dino,3609333,0,OG04113,0.125,0
beril_Dino,3610713,0,OG04116,0.125,0
beril_Dino,3607670,0,OG04117,0.5833,1
beril_Dino,3609978,0,OG04120,0.1667,0
beril_Dino,3608388,0,OG04123,0.625,0
beril_Dino,3606813,0,OG04130,0.0,0
beril_Dino,3609100,0,OG04132,0.0,0
beril_Dino,3607301,0,OG04132,0.0,0
beril_Dino,3607434,0,OG04134,0.0,0
beril_Dino,3610536,0,OG04138,0.1429,0
beril_Dino,3607709,1,OG04140,0.0556,0
beril_Dino,3608072,0,OG04141,0.8,0
beril_Dino,3610261,0,OG04144,0.0,0
beril_Dino,3610595,0,OG04144,0.0,0
beril_Dino,3608292,1,OG04147,0.2308,0
beril_Dino,3610128,1,OG04147,0.2308,0
beril_Dino,3609649,0,OG04152,0.7143,0
beril_Dino,3607413,0,OG04158,0.1667,0
beril_Dino,3609566,0,OG04160,0.0,0
beril_Dino,3608129,1,OG04164,0.4286,0
beril_Dino,3606958,0,OG04167,0.0303,0
beril_Dino,3610637,0,OG04169,0.0,0
beril_Dino,3606822,0,OG04178,0.1,0
beril_Dino,3608191,0,OG04178,0.1,0
beril_Dino,3607794,0,OG04182,0.3333,0
beril_Dino,3608806,0,OG04183,0.1,0
beril_Dino,3606921,1,OG04197,0.0,0
beril_Dino,3608987,0,OG04202,0.0,0
beril_Dino,3609262,1,OG04211,1.0,0
beril_Dino,3607303,0,OG04216,0.2308,1
beril_Dino,3609242,1,OG04227,0.2,0
beril_Dino,3607717,0,OG04229,0.0286,0
beril_Dino,3609482,1,OG04234,0.8571,0
beril_Dino,3608892,0,OG04236,0.0909,0
beril_Dino,3609113,0,OG04237,0.0,0
beril_Dino,3609119,1,OG04255,0.5333,0
beril_Dino,3610708,1,OG04255,0.5333,0
beril_Dino,3610602,0,OG04257,0.0,0
beril_Dino,3609071,0,OG04258,0.375,0
beril_Dino,3608064,0,OG04259,0.5,0
beril_Dino,3608355,0,OG04264,0.0,0
beril_Dino,3607002,0,OG04267,0.0,0
beril_Dino,3608314,0,OG04281,0.8333,0
beril_Dino,3607665,1,OG04285,0.0714,0
beril_Dino,3609027,1,OG04291,1.0,0
beril_Dino,3610321,1,OG04294,0.8,0
beril_Dino,3610282,1,OG04294,0.8,0
beril_Dino,3606688,0,OG04295,0.0,0
beril_Dino,3607939,0,OG04299,0.0909,0
beril_Dino,3607982,1,OG04301,0.5,0
beril_Dino,3610202,0,OG04308,0.125,0
beril_Dino,3608069,0,OG04312,0.0,0
beril_Dino,3610205,1,OG04316,1.0,0
beril_Dino,3610056,1,OG04318,0.6,0
beril_Dino,3607595,0,OG04319,0.0645,0
beril_Dino,3607934,0,OG04326,0.0645,0
beril_Dino,3610287,0,OG04330,0.0,0
beril_Dino,3608825,0,OG04330,0.0,0
beril_Dino,3608284,0,OG04331,0.1111,0
