chromosome,gene,element,crispr_hit,log_dist,atac_enh,h3k27ac_enh,polr2a_enh,procap_enh,tf_count,promoter_atac,promoter_polii,gene_expr,abc_score
chr3,SMARCC1,chr3:47533855-47534502,0,5.394325577025194,1.46465,2.34555,0.0,0.0,52,10.5587,204.46309,3.424283981323242,0.0
chr3,ARIH2,chr3:48742166-48742666,0,5.246513352465737,1.95707,10.96424,0.0,1.0,83,4.45707,109.80932,1.0090035200119019,0.0265235134
chr3,RHOA,chr3:48742166-48742666,0,5.826451891762663,1.95707,10.96424,0.0,1.0,83,10.404,213.92829,3.3538196086883545,0.0
chr3,UQCRC1,chr3:48742166-48742666,0,5.118734158631171,1.95707,10.96424,0.0,1.0,83,0.0,0.0,1.8340269327163696,0.0
chr3,TMA7,chr3:48915282-48915782,0,5.676945884291123,0.637627,3.83627,0.0,0.0,14,7.73675,48.07741,5.697004318237305,0.0
chr3,IMPDH2,chr3:49349278-49350178,0,5.505586767419643,2.47159,6.93366,0.0,0.0,92,2.49369,212.44782,1.8679747581481934,0.0
chr3,RHOA,chr3:49349278-49350178,0,4.801197834459149,2.47159,6.93366,0.0,0.0,92,10.404,213.92829,3.3538196086883545,0.0496765077
chr3,IMPDH2,chr3:49465569-49466069,0,5.639897679001946,0.691288,8.47079,0.0,1.0,40,2.49369,212.44782,1.8679747581481934,0.0
chr3,UQCRC1,chr3:49465569-49466069,0,5.931887375842625,0.691288,8.47079,0.0,1.0,40,0.0,0.0,1.8340269327163696,0.0
chr3,RPL29,chr3:51992082-51992582,0,3.5575072019056577,0.0,8.20832,36.42095,0.0,11,2.38005,124.64736,41.0029296875,0.0
chr3,SPCS1,chr3:51992082-51992582,0,5.852860444582563,0.0,8.20832,36.42095,0.0,11,2.04861,0.0,2.8848376274108887,0.0
chr3,GNL3,chr3:52189005-52189583,0,5.691844154333675,0.675505,0.0,0.0,0.0,49,0.631313,0.0,2.320699691772461,0.0
chr3,RPL29,chr3:52189005-52189583,0,5.286353160944686,0.675505,0.0,0.0,0.0,49,2.38005,124.64736,41.0029296875,0.0
chr3,RPL29,chr3:52428474-52428974,0,5.636271196552867,0.517677,0.0,0.0,0.0,3,2.38005,124.64736,41.0029296875,0.0
chr3,MITF,chr3:69724543-69725631,1,4.156821635591626,2.80619,16.19403,0.0,1.0,104,3.45644,28.74287,0.4525509178638458,0.1541126928
chr3,CGGBP1,chr3:87801426-87801926,0,5.541839991938763,0.315657,5.68081,0.0,0.0,27,1.86869,47.39438,0.569991409778595,0.0204705367
chr3,CGGBP1,chr3:88033655-88034905,0,5.06297661804169,1.0101,5.3537,0.0,0.0,23,1.86869,47.39438,0.569991409778595,0.0580104308
chr3,RPL24,chr3:101142124-101142624,0,5.735924498475323,0.590278,5.84611,0.0,0.0,43,4.12248,152.79201,24.995891571044922,0.0
chr3,RPL24,chr3:101147967-101148467,0,5.731238126274208,0.583965,4.85099,0.0,0.0,25,4.12248,152.79201,24.995891571044922,0.0
chr3,TFG,chr3:101147967-101148467,0,5.642352717067621,0.583965,4.85099,0.0,0.0,25,8.27967,45.79139,0.9823965430259705,0.0
chr3,RPL24,chr3:101529746-101530762,0,5.194592036181544,3.1976,6.60715,0.0,0.0,105,4.12248,152.79201,24.995891571044922,0.0295591582
chr3,RPL24,chr3:101634605-101635105,0,4.715393232645489,0.0,7.71435,38.69677,1.0,14,4.12248,152.79201,24.995891571044922,0.0144823989
chr3,RPL24,chr3:101635929-101636584,0,4.7035149177377455,0.997475,13.0936,0.0,1.0,25,4.12248,152.79201,24.995891571044922,0.0328339839
chr3,RPL24,chr3:101642303-101642803,0,4.6457071202560725,0.0,8.52751,0.0,1.0,23,4.12248,152.79201,24.995891571044922,0.0179760448
chr3,RPL24,chr3:101868671-101869434,0,5.260719958948706,1.11427,2.85978,0.0,0.0,57,4.12248,152.79201,24.995891571044922,0.0
chr3,CD47,chr3:108104249-108104749,1,4.1295610023090825,1.72349,9.09098,0.0,1.0,78,5.96275,35.62521,1.555301308631897,0.0
chr3,ATG3,chr3:112770054-112770554,0,5.318605864055056,0.546086,5.71487,0.0,0.0,38,4.60859,73.17046,0.8431772589683533,0.0
chr3,NAA50,chr3:112786061-112786561,0,5.98226625672012,0.410354,0.0,0.0,0.0,41,3.01136,83.79245,1.5275593996047974,0.0
chr3,COX17,chr3:120558748-120560025,0,5.945436085689302,1.1048,7.62201,0.0,1.0,55,4.45076,43.19245,1.1879888772964478,0.0
chr3,GSK3B,chr3:120571951-120572451,1,5.6792334199809895,0.246212,0.0,0.0,0.0,9,4.58965,68.90258,0.3782567083835602,0.0
chr3,NDUFB4,chr3:120571951-120572451,1,4.382179196960254,0.246212,0.0,0.0,0.0,9,5.76073,68.53628,1.9877500534057617,0.0401457558
chr3,COX17,chr3:120622968-120623828,0,5.9758663451001075,0.997475,7.28968,0.0,0.0,50,4.45076,43.19245,1.1879888772964478,0.0
chr3,CCDC58,chr3:122355531-122356171,0,4.437433443797971,0.593435,0.0,0.0,0.0,37,2.57576,67.9174,0.8447517156600952,0.0511994617
chr3,PODXL2,chr3:127455476-127455976,0,5.239189327077029,1.97285,0.0,0.0,0.0,7,7.02967,44.52492,0.7956742644309998,0.0
chr3,CNBP,chr3:127573842-127574362,0,6.206777318654838,0.51452,0.0,0.0,0.0,4,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127573842-127574362,0,6.241091777374894,0.51452,0.0,0.0,0.0,4,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127573842-127574362,0,6.061460395841529,0.51452,0.0,0.0,0.0,4,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127573842-127574362,0,6.044137028201204,0.51452,0.0,0.0,0.0,4,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127573842-127574362,0,5.6790097550856355,0.51452,0.0,0.0,0.0,4,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127584422-127585002,0,6.203905496799931,0.0,0.0,0.0,0.0,7,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127584422-127585002,0,6.23843879886641,0.0,0.0,0.0,0.0,7,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127584422-127585002,0,6.057442053613571,0.0,0.0,0.0,0.0,7,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127584422-127585002,0,6.039954370567777,0.0,0.0,0.0,0.0,7,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127584422-127585002,0,5.669251778012837,0.0,0.0,0.0,0.0,7,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127595282-127595802,0,6.200954410031028,0.713384,0.0,0.0,0.0,24,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127595282-127595802,0,6.235713992408178,0.713384,0.0,0.0,0.0,24,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127595282-127595802,0,6.053301682641443,0.713384,0.0,0.0,0.0,24,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127595282-127595802,0,6.035643030462074,0.713384,0.0,0.0,0.0,24,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127595282-127595802,0,5.659060072240938,0.713384,0.0,0.0,0.0,24,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127630062-127630562,0,6.191342007962257,0.309344,0.0,0.0,0.0,6,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127630062-127630562,0,6.22684855459202,0.309344,0.0,0.0,0.0,6,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127630062-127630562,0,6.039735655667338,0.309344,0.0,0.0,0.0,6,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127630062-127630562,0,6.021504771785578,0.309344,0.0,0.0,0.0,6,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127630062-127630562,0,5.624622383339046,0.309344,0.0,0.0,0.0,6,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127634602-127635102,0,6.190071043276859,0.435606,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127634602-127635102,0,6.2256775003675315,0.435606,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127634602-127635102,0,6.037932614190251,0.435606,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127634602-127635102,0,6.019624263257167,0.435606,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127634602-127635102,0,5.619917290433218,0.435606,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127683622-127684162,0,6.1760999448584615,0.0,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127683622-127684162,0,6.212822595383788,0.0,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127683622-127684162,0,6.017963986628395,0.0,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127683622-127684162,0,5.9987748660319715,0.0,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127683622-127684162,0,5.565552681399568,0.0,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127696042-127696642,0,6.172480330786675,0.874369,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127696042-127696642,0,6.209497588797159,0.874369,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127696042-127696642,0,6.012744874603976,0.874369,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127696042-127696642,0,5.993318492075828,0.874369,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127696042-127696642,0,5.550595207489328,0.874369,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127697362-127697862,0,6.172109399766667,1.42677,0.0,0.0,0.0,22,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127697362-127697862,0,6.209156976174242,1.42677,0.0,0.0,0.0,22,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127697362-127697862,0,6.012208940866673,1.42677,0.0,0.0,0.0,22,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127697362-127697862,0,5.992758025467252,1.42677,0.0,0.0,0.0,22,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127697362-127697862,0,5.549040065083469,1.42677,0.0,0.0,0.0,22,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127701122-127701642,0,6.171006419773179,0.476642,0.0,0.0,0.0,6,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127701122-127701642,0,6.208144289885049,0.476642,0.0,0.0,0.0,6,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127701122-127701642,0,6.010614112724083,0.476642,0.0,0.0,0.0,6,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127701122-127701642,0,5.9910900049844455,0.476642,0.0,0.0,0.0,6,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127701122-127701642,0,5.544390543337748,0.476642,0.0,0.0,0.0,6,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127702062-127702602,0,6.1707280380747145,0.729167,5.11223,0.0,0.0,10,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127702062-127702602,0,6.2078887307556325,0.729167,5.11223,0.0,0.0,10,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127702062-127702602,0,6.010211307410439,0.729167,5.11223,0.0,0.0,10,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127702062-127702602,0,5.990668668989632,0.729167,5.11223,0.0,0.0,10,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127702062-127702602,0,5.543211018740005,0.729167,5.11223,0.0,0.0,10,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127706942-127707442,0,6.169301097729611,1.4899,0.0,0.0,0.0,15,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127706942-127707442,0,6.206578986333912,1.4899,0.0,0.0,0.0,15,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127706942-127707442,0,6.008144775435417,1.4899,0.0,0.0,0.0,15,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127706942-127707442,0,5.988506784900685,1.4899,0.0,0.0,0.0,15,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127706942-127707442,0,5.537126189088166,1.4899,0.0,0.0,0.0,15,5.88068,72.66277,0.5515581965446472,0.0115607488
chr3,CNBP,chr3:127729422-127729922,0,6.162639072470405,0.280934,0.0,0.0,1.0,11,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127729422-127729922,0,6.200468818580556,0.280934,0.0,0.0,1.0,11,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:127729422-127729922,0,5.998455947338732,0.280934,0.0,0.0,1.0,11,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:127729422-127729922,0,5.978364516519863,0.280934,0.0,0.0,1.0,11,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127729422-127729922,0,5.507815407592017,0.280934,0.0,0.0,1.0,11,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:127890502-127891002,0,6.111655620942934,0.0,0.0,0.0,0.0,23,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:127890502-127891002,0,6.153974838107662,0.0,0.0,0.0,0.0,23,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:127890502-127891002,0,5.897804620972169,0.0,0.0,0.0,0.0,23,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:127890502-127891002,0,5.206529051682731,0.0,0.0,0.0,0.0,23,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128011102-128011642,0,6.069131371012799,0.823864,0.0,0.0,0.0,15,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128011102-128011642,0,6.115578895216384,0.823864,0.0,0.0,0.0,15,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128011102-128011642,0,5.854154771646924,0.823864,0.0,0.0,0.0,15,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128011102-128011642,0,5.825882244405087,0.823864,0.0,0.0,0.0,15,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128011102-128011642,0,4.6049816296074315,0.823864,0.0,0.0,0.0,15,5.88068,72.66277,0.5515581965446472,0.0565824666
chr3,CNBP,chr3:128067482-128067982,0,6.047738127332878,0.606061,0.0,0.0,0.0,11,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128067482-128067982,0,6.096404199790685,0.606061,0.0,0.0,0.0,11,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128067482-128067982,0,5.818483885574426,0.606061,0.0,0.0,0.0,11,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128067482-128067982,0,5.787703413094616,0.606061,0.0,0.0,0.0,11,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,chr3:128068022-128068522,0,6.047527969772476,0.732324,0.0,0.0,0.0,11,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128068022-128068522,0,6.096216325304786,0.732324,0.0,0.0,0.0,11,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128068022-128068522,0,5.8181275391983265,0.732324,0.0,0.0,0.0,11,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128068022-128068522,0,5.787320882734627,0.732324,0.0,0.0,0.0,11,5.19571,46.78049,1.0638210773468018,0.0
chr3,CNBP,chr3:128076762-128077642,0,6.044037758334606,2.49684,22.11914,0.0,1.0,76,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128076762-128077642,0,6.093097594592645,2.49684,22.11914,0.0,1.0,76,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128076762-128077642,0,5.8121918287689365,2.49684,22.11914,0.0,1.0,76,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128076762-128077642,0,5.780945612133323,2.49684,22.11914,0.0,1.0,76,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128076762-128077642,0,4.407594830510745,2.49684,22.11914,0.0,1.0,76,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128080222-128080742,0,6.042748723200121,0.460859,6.05758,0.0,0.0,52,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128080222-128080742,0,6.091946433735978,0.460859,6.05758,0.0,0.0,52,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:128080222-128080742,0,5.778580266126217,0.460859,6.05758,0.0,0.0,52,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128080222-128080742,0,4.46002537251229,0.460859,6.05758,0.0,0.0,52,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128128222-128128722,0,6.023437664229715,0.0,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128128222-128128722,0,6.074745149083652,0.0,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128128222-128128722,0,5.776447650510015,0.0,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128128222-128128722,0,5.742413238307436,0.0,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128128222-128128722,0,4.885542138376933,0.0,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128133542-128134042,0,6.0212430655346045,0.0,0.0,0.0,0.0,6,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128133542-128134042,0,6.072795640353996,0.0,0.0,0.0,0.0,6,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:128133542-128134042,0,5.738211958062369,0.0,0.0,0.0,0.0,6,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128133542-128134042,0,4.914618140849483,0.0,0.0,0.0,0.0,6,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128145182-128146162,0,6.016301939781916,0.486111,0.0,0.0,0.0,18,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128145182-128146162,0,6.068410374782238,0.486111,0.0,0.0,0.0,18,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128145182-128146162,0,5.763765563733845,0.486111,0.0,0.0,0.0,18,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128145182-128146162,0,5.728680800320834,0.486111,0.0,0.0,0.0,18,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128145182-128146162,0,4.973275673370323,0.486111,0.0,0.0,0.0,18,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128170862-128171362,0,6.005527980709791,1.37626,0.0,0.0,0.0,21,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128170862-128171362,0,6.0588680660879914,1.37626,0.0,0.0,0.0,21,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128170862-128171362,0,5.744301590675756,1.37626,0.0,0.0,0.0,21,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128170862-128171362,0,5.707538667316074,1.37626,0.0,0.0,0.0,21,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128170862-128171362,0,5.07726613398418,1.37626,0.0,0.0,0.0,21,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128190422-128190982,0,5.997045456152549,0.30303,0.0,0.0,0.0,2,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128190422-128190982,0,6.051374438475532,0.30303,0.0,0.0,0.0,2,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:128190422-128190982,0,5.690526549859009,0.30303,0.0,0.0,0.0,2,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128190422-128190982,0,5.143208471149969,0.30303,0.0,0.0,0.0,2,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128193622-128194122,0,5.99565712810842,0.0,0.0,0.0,0.0,0,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128193622-128194122,0,6.050149592684926,0.0,0.0,0.0,0.0,0,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128193622-128194122,0,5.726116486069165,0.0,0.0,0.0,0.0,0,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128193622-128194122,0,5.687709953843691,0.0,0.0,0.0,0.0,0,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128193622-128194122,0,5.152997316927862,0.0,0.0,0.0,0.0,0,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128195302-128195842,0,5.994910766603217,0.0,0.0,0.0,0.0,3,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128195302-128195842,1,6.0494913095328835,0.0,0.0,0.0,0.0,3,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128195302-128195842,0,5.7247271374437485,0.0,0.0,0.0,0.0,3,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128195302-128195842,0,5.686191917826764,0.0,0.0,0.0,0.0,3,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128195302-128195842,0,5.158157360152162,0.0,0.0,0.0,0.0,3,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128226722-128227282,0,5.980875631600439,1.8024,0.0,0.0,0.0,4,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128226722-128227282,0,6.037137536234556,1.8024,0.0,0.0,0.0,4,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128226722-128227282,0,5.698205842741811,1.8024,0.0,0.0,0.0,4,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128226722-128227282,0,5.657125678735083,1.8024,0.0,0.0,0.0,4,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128226722-128227282,0,5.243935489952146,1.8024,0.0,0.0,0.0,4,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128266362-128266862,0,5.962516127968675,0.325126,0.0,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128266362-128266862,0,6.021050716341101,0.325126,0.0,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128266362-128266862,0,5.662295912201174,0.325126,0.0,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128266362-128266862,0,5.617485766217869,0.325126,0.0,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128266362-128266862,0,5.3323818969509915,0.325126,0.0,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128339382-128340382,0,5.926363028814797,0.587121,6.49781,0.0,0.0,15,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128339382-128340382,0,5.989625546781642,0.587121,6.49781,0.0,0.0,15,2.49369,197.76234,1.8364567756652832,0.0
chr3,RPN1,chr3:128339382-128340382,0,5.533000112493848,0.587121,6.49781,0.0,0.0,15,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128339382-128340382,0,5.459757262526774,0.587121,6.49781,0.0,0.0,15,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128343502-128344002,0,5.924367170100015,1.96023,11.68476,0.0,1.0,39,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128343502-128344002,0,5.987900774236815,1.96023,11.68476,0.0,1.0,39,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128343502-128344002,0,5.58248494684265,1.96023,11.68476,0.0,1.0,39,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128343502-128344002,0,5.528045954093261,1.96023,11.68476,0.0,1.0,39,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128343502-128344002,0,5.465549398215371,1.96023,11.68476,0.0,1.0,39,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128345122-128345662,0,5.923518604928256,1.15846,11.68476,0.0,0.0,1,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128345122-128345662,0,5.987167791367126,1.15846,11.68476,0.0,0.0,1,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128345122-128345662,0,5.580618239516822,1.15846,11.68476,0.0,0.0,1,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128345122-128345662,0,5.525929347821924,1.15846,11.68476,0.0,0.0,1,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128345122-128345662,0,5.467980832168327,1.15846,11.68476,0.0,0.0,1,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128353982-128354502,0,5.918910621254013,0.606061,0.0,0.0,0.0,5,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128353982-128354502,0,5.9831908724851735,0.606061,0.0,0.0,0.0,5,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128353982-128354502,0,5.570403990120344,0.606061,0.0,0.0,0.0,5,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128353982-128354502,0,5.514325900352265,0.606061,0.0,0.0,0.0,5,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128353982-128354502,0,5.480871794097259,0.606061,0.0,0.0,0.0,5,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128380662-128381162,0,5.904720953644531,0.375631,0.0,0.0,0.0,8,5.77967,102.37498,3.610687494277954,0.0
chr3,H1FX,chr3:128380662-128381162,0,5.970981115207668,0.375631,0.0,0.0,0.0,8,2.49369,197.76234,1.8364567756652832,0.0
chr3,RAB7A,chr3:128380662-128381162,0,5.538084625870483,0.375631,0.0,0.0,0.0,8,4.02147,68.3054,1.3643648624420166,0.0
chr3,RPN1,chr3:128380662-128381162,0,5.477357157307096,0.375631,0.0,0.0,0.0,8,5.19571,46.78049,1.0638210773468018,0.0
chr3,SEC61A1,chr3:128380662-128381162,0,5.51755480158191,0.375631,0.0,0.0,0.0,8,5.88068,72.66277,0.5515581965446472,0.0
chr3,CNBP,chr3:128383422-128383942,0,5.90322025579717,1.32891,0.0,0.0,0.0,12,5.77967,102.37498,3.610687494277954,0.0
