organism,locus_tag,product,essential,sd_score,sd_spacing,minus10_score,minus35_score,up_gc,up_at_run,down_gc,polyT_run,has_hairpin,intergenic_prev,first_in_operon
beril_RalstoniaBSBF1503,RALBFv3_RS09830,aspartate aminotransferase family protein,1,0.5,7,0.3333333333333333,0.6666666666666666,0.7166666666666667,4,0.7166666666666667,1,1,32.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09835,BKACE family enzyme,0,0.8333333333333334,4,0.5,0.6666666666666666,0.72,5,0.6533333333333333,3,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09840,transporter substrate-binding domain-containing protein,0,0.8333333333333334,4,0.5,0.6666666666666666,0.7166666666666667,3,0.7433333333333333,1,1,83.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09845,multifunctional CCA addition/repair protein,0,0.5,14,0.3333333333333333,0.5,0.68,4,0.67,2,1,3.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09850,glutathione S-transferase family protein,0,0.8333333333333334,6,0.5,0.6666666666666666,0.69,3,0.7166666666666667,1,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09855,complex I NDUFA9 subunit family protein,0,0.5,6,0.6666666666666666,0.6666666666666666,0.6566666666666666,8,0.65,3,1,196.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09860,lytic transglycosylase domain-containing protein,0,0.6666666666666666,6,0.8333333333333334,0.6666666666666666,0.74,5,0.66,7,1,167.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09865,5-formyltetrahydrofolate cyclo-ligase,0,0.5,13,0.5,0.6666666666666666,0.6466666666666666,5,0.72,2,1,38.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09870,TfoX/Sxy family protein,0,0.5,14,0.6666666666666666,0.6666666666666666,0.7133333333333334,4,0.72,1,0,45.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09875,methylenetetrahydrofolate reductase [NAD(P)H],0,0.5,12,0.3333333333333333,0.6666666666666666,0.6266666666666667,3,0.7133333333333334,1,1,8.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09880,phage holin family protein,0,0.6666666666666666,8,0.3333333333333333,0.5,0.6533333333333333,4,0.6766666666666666,3,1,14.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09885,adenosylhomocysteinase,1,0.6666666666666666,5,0.3333333333333333,0.5,0.6666666666666666,5,0.6333333333333333,1,1,63.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09890,alkaline phosphatase,0,0.6666666666666666,5,0.5,0.6666666666666666,0.6266666666666667,6,0.7,1,1,445.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09895,alkaline phosphatase,0,0.5,10,0.5,0.8333333333333334,0.7,3,0.6766666666666666,3,1,19.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09900,hypothetical protein,0,0.3333333333333333,14,0.5,0.6666666666666666,0.68,5,0.7,2,1,81.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09905,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,1,0.5,10,0.8333333333333334,0.6666666666666666,0.7166666666666667,5,0.6666666666666666,4,0,67.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09910,hypothetical protein,0,0.8333333333333334,4,0.5,0.6666666666666666,0.7166666666666667,4,0.6566666666666666,3,1,25.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09915,VOC family protein,0,0.8333333333333334,5,0.5,0.5,0.7433333333333333,3,0.6566666666666666,2,1,142.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09920,thiamine phosphate synthase,1,0.6666666666666666,13,0.5,0.5,0.7433333333333333,3,0.6866666666666666,1,1,125.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09925,thiazole synthase,1,0.8333333333333334,5,0.5,0.6666666666666666,0.6733333333333333,4,0.7566666666666667,4,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09930,sulfur carrier protein ThiS,1,0.3333333333333333,13,0.3333333333333333,0.6666666666666666,0.7066666666666667,4,0.7033333333333334,4,1,9.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09935,FAD-dependent oxidoreductase,1,0.5,1,0.5,0.5,0.6233333333333333,5,0.6766666666666666,1,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09940,phosphomethylpyrimidine synthase ThiC,0,0.8333333333333334,5,0.6666666666666666,0.5,0.6266666666666667,7,0.7233333333333334,3,1,12.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09945,NAD(P)H-dependent flavin oxidoreductase,0,0.6666666666666666,8,0.6666666666666666,0.5,0.6233333333333333,7,0.7066666666666667,1,1,418.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09950,putative Ig domain-containing protein,0,0.8333333333333334,6,0.5,0.6666666666666666,0.5466666666666666,5,0.7033333333333334,1,1,38.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09955,phage tail protein,0,0.8333333333333334,4,0.6666666666666666,0.6666666666666666,0.45666666666666667,7,0.6833333333333333,3,0,191.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09960,phage tail protein,0,0.8333333333333334,9,0.5,0.6666666666666666,0.6833333333333333,5,0.6466666666666666,2,1,14.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09965,phage tail protein,0,0.8333333333333334,6,0.5,0.6666666666666666,0.67,4,0.6666666666666666,2,1,14.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09970,DUF6916 family protein,0,0.5,14,0.6666666666666666,0.5,0.7133333333333334,5,0.67,1,1,79.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09975,GNAT family N-acetyltransferase,0,0.5,1,0.5,0.6666666666666666,0.6766666666666666,6,0.6933333333333334,1,1,20.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09980,acyl-CoA dehydrogenase family protein,0,0.8333333333333334,6,0.5,0.5,0.68,2,0.6533333333333333,1,1,87.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS09985,amino acid ABC transporter substrate-binding protein,0,0.6666666666666666,8,0.6666666666666666,0.5,0.6333333333333333,5,0.7533333333333333,1,1,377.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS09995,type II toxin-antitoxin system RelE/ParE family toxin,1,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6333333333333333,5,0.6433333333333333,3,1,432.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10000,helix-turn-helix domain-containing protein,0,0.8333333333333334,6,0.5,0.6666666666666666,0.57,5,0.69,1,1,-8.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10005,hypothetical protein,1,0.8333333333333334,6,0.5,0.6666666666666666,0.7066666666666667,12,0.66,5,1,121.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10010,lactonase family protein,0,0.5,14,0.5,0.5,0.6866666666666666,4,0.67,0,1,229.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10020,Lrp/AsnC family transcriptional regulator,1,0.6666666666666666,4,0.5,0.8333333333333334,0.6133333333333333,5,0.6766666666666666,1,1,11.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10025,glutathione S-transferase,1,0.6666666666666666,4,0.5,0.6666666666666666,0.6366666666666667,5,0.74,1,1,141.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10030,HPP family protein,0,0.5,4,0.5,0.8333333333333334,0.64,8,0.74,2,0,16.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10035,acid phosphatase,0,0.5,12,0.3333333333333333,0.6666666666666666,0.65,8,0.7233333333333334,1,1,270.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10040,AraC family transcriptional regulator,0,0.8333333333333334,7,0.5,0.5,0.7,4,0.68,2,1,20.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10045,GYD domain-containing protein,0,0.8333333333333334,6,0.3333333333333333,0.5,0.7,4,0.6766666666666666,3,1,304.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10050,methionine adenosyltransferase,1,0.6666666666666666,8,0.5,0.6666666666666666,0.61,7,0.6466666666666666,5,1,71.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10055,lysophospholipid acyltransferase family protein,1,0.5,5,0.5,0.6666666666666666,0.6,7,0.6633333333333333,3,1,239.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10060,lipid A biosynthesis lauroyl acyltransferase,1,0.5,12,0.3333333333333333,0.5,0.6633333333333333,5,0.6833333333333333,4,1,22.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10065,diaminopimelate epimerase,1,0.5,6,0.3333333333333333,0.6666666666666666,0.69,5,0.7066666666666667,1,1,78.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10070,polyphosphate kinase 2 family protein,0,1.0,4,0.5,0.5,0.7433333333333333,3,0.7166666666666667,1,1,54.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10075,orotate phosphoribosyltransferase,1,0.5,13,0.6666666666666666,0.6666666666666666,0.6266666666666667,6,0.6866666666666666,2,1,97.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10080,exodeoxyribonuclease III,0,0.5,7,0.5,0.6666666666666666,0.6233333333333333,6,0.6333333333333333,1,1,31.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10085,inner membrane protein YiaA,0,0.6666666666666666,8,0.5,0.6666666666666666,0.65,6,0.6433333333333333,5,1,140.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10090,N-acetyl-gamma-glutamyl-phosphate reductase,0,0.5,9,0.5,0.5,0.6966666666666667,6,0.6333333333333333,3,1,140.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10095,SRPBCC domain-containing protein,0,0.8333333333333334,5,0.5,0.5,0.65,4,0.7033333333333334,2,0,244.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10100,LysR family transcriptional regulator,0,0.5,5,0.8333333333333334,0.5,0.67,7,0.7133333333333334,2,1,4.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10105,prohibitin family protein,0,0.6666666666666666,10,0.6666666666666666,0.5,0.6466666666666666,7,0.6533333333333333,1,1,198.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10110,YdcF family protein,0,0.8333333333333334,5,0.5,0.6666666666666666,0.69,4,0.63,3,1,285.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10115,hypothetical protein,1,0.5,13,0.5,0.6666666666666666,0.6433333333333333,4,0.6866666666666666,3,1,78.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10120,DUF6630 family protein,0,0.5,4,0.6666666666666666,0.6666666666666666,0.6933333333333334,3,0.69,1,0,98.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10125,MarR family winged helix-turn-helix transcriptional regulator,1,0.8333333333333334,9,0.6666666666666666,0.6666666666666666,0.64,5,0.63,2,1,25.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10130,nitroreductase family protein,0,0.6666666666666666,4,0.5,0.5,0.6566666666666666,5,0.6333333333333333,4,1,112.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10135,EamA family transporter,0,0.6666666666666666,8,0.8333333333333334,0.5,0.6566666666666666,8,0.63,2,1,73.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10140,M48 family metallopeptidase,0,0.5,11,0.8333333333333334,0.8333333333333334,0.6533333333333333,9,0.7033333333333334,1,1,131.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10145,muropeptide transporter,0,0.3333333333333333,12,0.5,0.5,0.7,9,0.7233333333333334,2,1,95.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10150,class I SAM-dependent methyltransferase,1,0.5,2,0.8333333333333334,0.5,0.72,4,0.71,2,1,-9.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10155,SDR family oxidoreductase,1,0.5,10,0.6666666666666666,0.5,0.6733333333333333,4,0.6233333333333333,3,0,16.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10160,dihydroneopterin aldolase,1,0.3333333333333333,14,0.8333333333333334,0.5,0.69,7,0.7366666666666667,2,1,21.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10165,arginase,0,0.6666666666666666,14,0.5,0.5,0.7066666666666667,5,0.66,2,1,39.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10170,ornithine--oxo-acid transaminase,1,0.8333333333333334,5,0.5,0.8333333333333334,0.6066666666666667,8,0.7433333333333333,2,1,41.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10175,LysR family transcriptional regulator,1,0.3333333333333333,14,0.5,0.6666666666666666,0.61,8,0.7066666666666667,1,1,170.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10180,L-piperidine-6-carboxylate dehydrogenase,1,0.3333333333333333,2,0.3333333333333333,0.6666666666666666,0.6633333333333333,13,0.7366666666666667,3,1,-4.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10185,TetR/AcrR family transcriptional regulator,0,0.3333333333333333,14,0.6666666666666666,0.8333333333333334,0.6633333333333333,13,0.71,1,1,121.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10190,HlyD family secretion protein,0,0.8333333333333334,5,0.5,0.6666666666666666,0.7266666666666667,3,0.68,1,1,34.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10195,ABC transporter ATP-binding protein,1,0.6666666666666666,10,0.3333333333333333,0.6666666666666666,0.7133333333333334,3,0.64,2,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10200,ABC transporter permease,0,0.6666666666666666,6,0.6666666666666666,0.6666666666666666,0.7133333333333334,2,0.74,2,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10205,efflux transporter outer membrane subunit,0,0.8333333333333334,2,0.5,0.6666666666666666,0.6333333333333333,5,0.67,1,1,7.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10210,GtrA family protein,0,0.8333333333333334,2,0.5,0.5,0.6366666666666667,5,0.7433333333333333,1,1,101.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10215,NAD(P)/FAD-dependent oxidoreductase,0,0.6666666666666666,8,0.6666666666666666,0.5,0.5933333333333334,4,0.6633333333333333,3,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10220,NAD-dependent epimerase/dehydratase family protein,0,0.5,14,0.5,0.6666666666666666,0.6366666666666667,4,0.6466666666666666,2,0,13.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10225,SDR family oxidoreductase,1,0.5,13,0.3333333333333333,0.6666666666666666,0.6733333333333333,4,0.64,1,1,179.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10230,FAD-binding oxidoreductase,0,0.6666666666666666,11,0.5,0.6666666666666666,0.6566666666666666,5,0.6933333333333334,1,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10235,UbiA family prenyltransferase,0,0.3333333333333333,14,0.5,0.5,0.5966666666666667,7,0.6933333333333334,2,0,3.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10240,2-dehydropantoate 2-reductase,1,0.6666666666666666,5,0.5,0.5,0.6366666666666667,8,0.57,2,1,257.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10245,tRNA 2-thiocytidine(32) synthetase TtcA,0,0.6666666666666666,12,0.6666666666666666,0.8333333333333334,0.7066666666666667,6,0.7133333333333334,3,1,167.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10250,DUF6279 family lipoprotein,0,0.5,14,0.6666666666666666,0.6666666666666666,0.6366666666666667,9,0.7133333333333334,1,1,39.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10255,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,1,0.6666666666666666,6,0.5,0.6666666666666666,0.69,9,0.66,4,1,171.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10260,glutamine--fructose-6-phosphate transaminase (isomerizing),1,0.6666666666666666,7,0.5,0.6666666666666666,0.6666666666666666,6,0.55,3,1,106.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10265,zinc ribbon domain-containing protein,0,0.3333333333333333,14,0.5,0.6666666666666666,0.58,7,0.6866666666666666,3,1,508.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10270,membrane protein,0,0.5,4,0.5,0.6666666666666666,0.6533333333333333,4,0.6766666666666666,1,1,163.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10275,DUF4430 domain-containing protein,0,0.8333333333333334,7,0.5,0.6666666666666666,0.67,4,0.7,2,1,805.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10280,acylphosphatase,1,0.5,9,0.6666666666666666,0.5,0.6566666666666666,4,0.71,2,1,164.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10285,cupin domain-containing protein,0,1.0,5,0.3333333333333333,0.6666666666666666,0.67,4,0.73,1,1,42.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10290,patatin-like phospholipase family protein,0,0.5,12,0.5,0.6666666666666666,0.6733333333333333,4,0.71,2,1,171.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10295,RNA repair transcriptional activator RtcR,0,0.5,6,0.8333333333333334,0.6666666666666666,0.5833333333333334,6,0.7366666666666667,1,1,54.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10300,zinc-ribbon domain containing protein,0,0.6666666666666666,9,0.3333333333333333,0.5,0.59,6,0.6633333333333333,1,1,264.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10305,RtcB family protein,0,0.5,10,0.6666666666666666,0.5,0.6266666666666667,5,0.68,3,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10310,nucleotidyltransferase domain-containing protein,0,0.5,12,0.3333333333333333,0.8333333333333334,0.69,4,0.7,1,1,69.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10315,RNA 3'-terminal phosphate cyclase,0,0.6666666666666666,1,0.5,0.6666666666666666,0.6566666666666666,4,0.68,1,1,41.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10320,hypothetical protein,1,0.8333333333333334,5,0.5,0.5,0.6933333333333334,5,0.6366666666666667,1,0,95.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10325,aminotransferase-like domain-containing protein,0,0.5,2,0.6666666666666666,0.8333333333333334,0.67,6,0.7033333333333334,3,0,203.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10330,chromate efflux transporter,0,0.3333333333333333,13,0.5,0.6666666666666666,0.7266666666666667,3,0.75,2,1,63.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10335,low temperature requirement protein A,0,0.6666666666666666,11,0.5,0.5,0.7033333333333334,4,0.7033333333333334,1,1,-4.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10340,LysE family translocator,0,0.8333333333333334,5,0.5,0.8333333333333334,0.6366666666666667,5,0.68,2,1,6.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10345,DMT family transporter,0,0.5,9,0.6666666666666666,0.5,0.7033333333333334,5,0.68,4,0,100.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10350,AraC family transcriptional regulator,0,0.6666666666666666,14,0.5,0.8333333333333334,0.6766666666666666,3,0.6866666666666666,5,0,134.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10355,DUF427 domain-containing protein,0,0.8333333333333334,5,0.3333333333333333,0.6666666666666666,0.73,3,0.6833333333333333,2,1,626.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10360,hypothetical protein,0,0.8333333333333334,8,0.5,0.5,0.6133333333333333,7,0.7166666666666667,1,1,158.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10365,fused isobutyryl-CoA mutase/GTPase IcmF,0,0.8333333333333334,7,0.5,0.6666666666666666,0.6133333333333333,7,0.68,1,0,348.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10370,3-hydroxybutyryl-CoA dehydrogenase,0,0.6666666666666666,14,0.5,0.5,0.6766666666666666,5,0.72,1,1,264.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10375,type III secretion system effector XopQ,0,0.5,8,0.5,0.5,0.61,9,0.6833333333333333,2,1,28.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10385,PhzF family phenazine biosynthesis protein,0,0.5,9,0.3333333333333333,0.5,0.64,6,0.7533333333333333,1,1,216.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10390,GNAT family N-acetyltransferase,0,0.8333333333333334,5,0.5,0.5,0.7033333333333334,4,0.71,2,0,32.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10395,helix-turn-helix domain-containing protein,0,0.5,4,0.6666666666666666,0.8333333333333334,0.64,7,0.7066666666666667,2,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10400,DUF1254 domain-containing protein,0,0.8333333333333334,8,0.5,0.6666666666666666,0.6266666666666667,5,0.6533333333333333,4,0,60.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10405,NAD(P)H-dependent flavin oxidoreductase,0,0.8333333333333334,4,0.3333333333333333,0.5,0.7466666666666667,6,0.6433333333333333,3,1,222.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10410,alpha/beta fold hydrolase,0,0.6666666666666666,5,0.3333333333333333,0.5,0.7433333333333333,6,0.6833333333333333,3,1,251.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10415,ankyrin repeat domain-containing protein,0,0.6666666666666666,6,0.5,0.6666666666666666,0.69,4,0.7166666666666667,2,1,221.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10420,MBL fold metallo-hydrolase,0,0.5,13,0.5,0.6666666666666666,0.74,3,0.6833333333333333,1,1,74.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10425,DUF1289 domain-containing protein,1,0.5,9,0.3333333333333333,0.8333333333333334,0.7366666666666667,3,0.72,2,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10430,YbaK/EbsC family protein,0,0.5,14,0.6666666666666666,0.5,0.7,3,0.74,1,0,16.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10435,hydroxymethylglutaryl-CoA lyase,0,0.8333333333333334,8,0.5,0.5,0.6966666666666667,3,0.7,1,0,19.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10440,2-hydroxyacid dehydrogenase,0,0.6666666666666666,6,0.6666666666666666,0.5,0.6533333333333333,5,0.6933333333333334,4,1,1.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10450,hypothetical protein,0,0.5,12,0.5,0.5,0.6366666666666667,3,0.65,2,1,126.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10455,DUF2778 domain-containing protein,0,0.5,8,0.5,0.6666666666666666,0.6366666666666667,4,0.58,1,0,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10460,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,0,0.6666666666666666,9,0.5,0.5,0.5566666666666666,7,0.58,2,0,121.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10465,biotin synthase BioB,0,0.8333333333333334,5,0.5,0.6666666666666666,0.69,3,0.56,7,0,571.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10470,enoyl-CoA hydratase/isomerase family protein,1,0.6666666666666666,7,0.5,0.5,0.7133333333333334,3,0.6533333333333333,3,0,40.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10475,dienelactone hydrolase family protein,0,0.8333333333333334,5,0.5,0.5,0.6766666666666666,5,0.7033333333333334,2,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10480,carboxyl transferase domain-containing protein,0,0.5,1,0.3333333333333333,0.8333333333333334,0.7166666666666667,4,0.6833333333333333,2,0,44.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10485,YchJ family protein,0,0.5,10,0.3333333333333333,0.6666666666666666,0.7366666666666667,4,0.7133333333333334,1,0,19.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10490,HAD family hydrolase,0,0.6666666666666666,5,0.5,0.6666666666666666,0.6833333333333333,5,0.76,1,1,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10495,rhodanese-like domain-containing protein,1,0.8333333333333334,5,0.6666666666666666,0.5,0.6733333333333333,3,0.68,2,0,-4.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10500,2-hydroxychromene-2-carboxylate isomerase,0,0.6666666666666666,8,0.5,0.6666666666666666,0.64,5,0.67,1,0,33.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10505,acyl-CoA dehydrogenase family protein,0,0.6666666666666666,8,0.6666666666666666,0.6666666666666666,0.7166666666666667,5,0.6433333333333333,5,1,53.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10510,SDR family oxidoreductase,0,0.8333333333333334,5,0.5,0.6666666666666666,0.7,3,0.7033333333333334,1,0,10.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10515,acetyl-CoA C-acetyltransferase,0,0.6666666666666666,10,0.5,0.6666666666666666,0.5566666666666666,7,0.7333333333333333,2,1,10.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10520,carbonate dehydratase,0,0.6666666666666666,7,0.5,0.6666666666666666,0.65,5,0.5666666666666667,2,0,580.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10525,bifunctional isocitrate dehydrogenase kinase/phosphatase,0,0.5,9,0.6666666666666666,0.5,0.6133333333333333,5,0.61,1,1,26.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10530,isovaleryl-CoA dehydrogenase,0,0.8333333333333334,5,0.3333333333333333,0.6666666666666666,0.6733333333333333,6,0.62,2,1,251.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10535,MerR family transcriptional regulator,0,0.6666666666666666,9,0.5,0.6666666666666666,0.6466666666666666,5,0.6666666666666666,3,1,166.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10540,MBL fold metallo-hydrolase,0,0.5,10,0.5,0.5,0.6533333333333333,5,0.69,2,1,171.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10545,antibiotic biosynthesis monooxygenase family protein,1,0.8333333333333334,5,0.5,0.6666666666666666,0.72,3,0.68,1,1,19.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10550,helical backbone metal receptor,0,0.5,6,0.6666666666666666,0.5,0.7066666666666667,3,0.7033333333333334,0,1,102.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10555,SDR family oxidoreductase,1,0.6666666666666666,9,0.5,0.5,0.6633333333333333,5,0.6933333333333334,2,1,-1.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10560,thiol:disulfide interchange protein DsbA/DsbL,0,0.16666666666666666,14,0.5,0.5,0.64,6,0.7133333333333334,1,1,113.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10565,SPOR domain-containing protein,0,0.8333333333333334,6,1.0,0.5,0.6933333333333334,7,0.6266666666666667,1,1,101.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10570,arginine--tRNA ligase,1,0.5,13,0.5,0.6666666666666666,0.6133333333333333,9,0.71,2,1,58.0,0
beril_RalstoniaBSBF1503,RALBFv3_RS10575,DUF1840 domain-containing protein,1,0.6666666666666666,9,0.6666666666666666,0.5,0.64,9,0.7266666666666667,1,1,180.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10585,sensor histidine kinase,0,0.3333333333333333,11,0.3333333333333333,0.5,0.6866666666666666,7,0.6433333333333333,1,1,544.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10590,entericidin A/B family lipoprotein,1,0.8333333333333334,5,0.5,0.5,0.6566666666666666,4,0.71,5,1,73.0,1
beril_RalstoniaBSBF1503,RALBFv3_RS10595,response regulator,0,0.5,13,0.6666666666666666,0.8333333333333334,0.6,5,0.64,4,1,70.0,0
