organism,locus_tag,gene,product,length_nt,length_aa,strand,rel_position,intergenic_prev,intergenic_next,same_strand_prev,same_strand_next,operon_prev,essential,function_class,gravy,pI,aromaticity,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y
mgen,MG_012,,alpha-L-glutamate ligases%2C RimK family%2C putative,864,287,-1,0.023393496576918898,4.0,-38.0,1.0,1.0,1,0,,-0.06480836236933792,9.409881591796875,0.10452961672473868,0.05574912891986063,0.013937282229965157,0.041811846689895474,0.04878048780487805,0.07665505226480836,0.03484320557491289,0.006968641114982578,0.09059233449477352,0.08710801393728224,0.10104529616724739,0.024390243902439025,0.10452961672473868,0.027874564459930314,0.05226480836236934,0.027874564459930314,0.07317073170731707,0.03832752613240418,0.06620209059233449,0.006968641114982578,0.020905923344947737
mgen,MG_013,folD,methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase,822,273,-1,0.02481755348402591,-38.0,338.0,1.0,0.0,1,1,,-0.08241758241758233,8.92047119140625,0.07692307692307693,0.05128205128205128,0.02197802197802198,0.054945054945054944,0.05128205128205128,0.047619047619047616,0.06227106227106227,0.018315018315018316,0.11355311355311355,0.11721611721611722,0.10256410256410256,0.003663003663003663,0.0695970695970696,0.03296703296703297,0.040293040293040296,0.01098901098901099,0.05860805860805861,0.054945054945054944,0.05860805860805861,0.014652014652014652,0.014652014652014652
mgen,MG_014,,ABC transporter%2C ATP-binding/permease protein,1872,623,1,0.026817439697396528,338.0,46.0,0.0,1.0,0,1,,0.16195826645264874,9.33575439453125,0.09470304975922954,0.056179775280898875,0.006420545746388443,0.051364365971107544,0.04173354735152488,0.07062600321027288,0.05778491171749599,0.008025682182985553,0.11717495987158909,0.0754414125200642,0.11556982343499198,0.016051364365971106,0.0738362760834671,0.024077046548956663,0.038523274478330656,0.03210272873194221,0.08507223113964688,0.051364365971107544,0.05457463884430177,0.0032102728731942215,0.02086677367576244
mgen,MG_015,,ABC transporter%2C ATP-binding/permease protein,1770,589,1,0.0301241481088145,46.0,9.0,1.0,1.0,1,1,,0.2529711375212227,9.400161743164062,0.11035653650254669,0.059422750424448216,0.0050933786078098476,0.04923599320882852,0.028862478777589132,0.06112054329371817,0.05432937181663837,0.011884550084889643,0.10526315789473684,0.06112054329371817,0.10865874363327674,0.027164685908319185,0.06112054329371817,0.02037351443123939,0.03904923599320883,0.03395585738539898,0.08828522920203735,0.06281833616298811,0.0730050933786078,0.008488964346349746,0.04074702886247878
mgen,MG_018,,helicase SNF2 family%2C putative,3096,1031,1,0.03319121498259582,9.0,41.0,1.0,1.0,1,0,,-0.2971871968962163,9.280746459960938,0.1066925315227934,0.05431619786614937,0.014548981571290009,0.05916585838991271,0.061105722599418044,0.06789524733268672,0.028128031037827354,0.01842870999030068,0.07565470417070805,0.11736178467507274,0.12221144519883609,0.008729388942774006,0.08729388942774007,0.013579049466537343,0.049466537342386034,0.027158098933074686,0.0504364694471387,0.04655674102812803,0.05916585838991271,0.008729388942774006,0.030067895247332686
mgen,MG_019,dnaJ,chaperone protein DnaJ,1170,389,1,0.03859952795789205,41.0,-17.0,1.0,1.0,1,1,,-0.4971722365038566,8.5321044921875,0.09768637532133675,0.04627249357326478,0.02570694087403599,0.04113110539845758,0.07969151670951156,0.061696658097686374,0.08997429305912596,0.015424164524421594,0.08226221079691516,0.10025706940874037,0.056555269922879174,0.015424164524421594,0.07969151670951156,0.028277634961439587,0.04627249357326478,0.038560411311053984,0.061696658097686374,0.03598971722365039,0.05912596401028278,0.0,0.03598971722365039
mgen,MG_020,pip,proline iminopeptidase,927,308,1,0.04058734589238888,-17.0,-1.0,1.0,1.0,1,1,,-0.3301948051948058,6.844482421875,0.1266233766233766,0.05844155844155844,0.016233766233766232,0.05844155844155844,0.048701298701298704,0.045454545454545456,0.06493506493506493,0.02922077922077922,0.05519480519480519,0.08441558441558442,0.12987012987012986,0.012987012987012988,0.07467532467532467,0.032467532467532464,0.04220779220779221,0.01948051948051948,0.05519480519480519,0.048701298701298704,0.04220779220779221,0.022727272727272728,0.05844155844155844
mgen,MG_021,metG,methionyl-tRNA synthetase,1539,512,1,0.04218380678340715,-1.0,29.0,1.0,1.0,1,1,,-0.1958984375000003,8.487457275390625,0.12890625,0.037109375,0.0234375,0.05859375,0.048828125,0.0703125,0.0390625,0.025390625,0.09375,0.0859375,0.10546875,0.015625,0.07421875,0.025390625,0.04296875,0.037109375,0.056640625,0.052734375,0.048828125,0.021484375,0.037109375
mgen,MG_022,,DNA-directed RNA polymerase%2C delta subunit,438,145,1,0.04488710125113571,29.0,5.0,1.0,1.0,1,1,,-0.700689655172414,4.2101898193359375,0.13793103448275862,0.020689655172413793,0.0,0.08275862068965517,0.12413793103448276,0.0896551724137931,0.06206896551724138,0.006896551724137931,0.06896551724137931,0.09655172413793103,0.06206896551724138,0.027586206896551724,0.06206896551724138,0.027586206896551724,0.05517241379310345,0.020689655172413793,0.06896551724137931,0.020689655172413793,0.05517241379310345,0.020689655172413793,0.027586206896551724
mgen,MG_023,fba,fructose-1%2C6-bisphosphate aldolase%2C class II,867,288,1,0.045650850899862594,5.0,0.0,1.0,1.0,1,1,,-0.032986111111111154,7.1990966796875,0.059027777777777776,0.0798611111111111,0.020833333333333332,0.041666666666666664,0.06597222222222222,0.024305555555555556,0.0798611111111111,0.024305555555555556,0.09375,0.09722222222222222,0.11458333333333333,0.013888888888888888,0.06944444444444445,0.03819444444444445,0.03125,0.010416666666666666,0.06597222222222222,0.03125,0.0625,0.006944444444444444,0.027777777777777776
mgen,MG_024,ychF,GTP-binding protein YchF,1104,367,1,0.047145593440373224,0.0,202.0,1.0,1.0,1,0,,-0.046594005449591254,8.3646240234375,0.08446866485013624,0.06267029972752043,0.013623978201634877,0.04632152588555858,0.0681198910081744,0.05722070844686648,0.06267029972752043,0.008174386920980926,0.08719346049046321,0.09536784741144415,0.1226158038147139,0.008174386920980926,0.07356948228882834,0.02452316076294278,0.051771117166212535,0.027247956403269755,0.04904632152588556,0.043596730245231606,0.07084468664850137,0.010899182561307902,0.01634877384196185
mgen,MG_025,,glycosyl transferase%2C group 2 family protein,897,298,1,0.04939718947025428,202.0,3.0,1.0,1.0,0,1,,-0.2248322147651009,9.752426147460938,0.1644295302013423,0.040268456375838924,0.016778523489932886,0.040268456375838924,0.03691275167785235,0.07046979865771812,0.04697986577181208,0.020134228187919462,0.07046979865771812,0.11409395973154363,0.11073825503355705,0.020134228187919462,0.06711409395973154,0.0436241610738255,0.030201342281879196,0.02348993288590604,0.050335570469798654,0.05704697986577181,0.04697986577181208,0.016778523489932886,0.07718120805369127
mgen,MG_026,efp,translation elongation factor P,573,190,1,0.050948825325455624,3.0,-32.0,1.0,1.0,1,1,,-0.38157894736842113,4.908203125,0.08947368421052632,0.05263157894736842,0.0,0.05789473684210526,0.1,0.05263157894736842,0.05789473684210526,0.0,0.09473684210526316,0.1,0.07368421052631578,0.031578947368421054,0.08947368421052632,0.021052631578947368,0.042105263157894736,0.03684210526315789,0.005263157894736842,0.06842105263157895,0.07894736842105263,0.010526315789473684,0.02631578947368421
mgen,MG_027,nusB,transcription termination/antitermination protein NusB,456,151,1,0.05188153087841554,-32.0,-1.0,1.0,1.0,1,1,,-0.22251655629139075,9.373779296875,0.07947019867549669,0.0728476821192053,0.006622516556291391,0.039735099337748346,0.08609271523178808,0.052980132450331126,0.019867549668874173,0.019867549668874173,0.07947019867549669,0.11920529801324503,0.1456953642384106,0.013245033112582781,0.039735099337748346,0.013245033112582781,0.07947019867549669,0.026490066225165563,0.046357615894039736,0.06622516556291391,0.046357615894039736,0.006622516556291391,0.019867549668874173
mgen,MG_028,,conserved hypothetical protein,606,201,1,0.052665969005211775,-1.0,-11.0,1.0,0.0,1,1,,0.24875621890547236,9.813629150390625,0.14427860696517414,0.04477611940298507,0.0,0.029850746268656716,0.04477611940298507,0.0845771144278607,0.03980099502487562,0.014925373134328358,0.07462686567164178,0.07462686567164178,0.11940298507462686,0.01990049751243781,0.07462686567164178,0.03980099502487562,0.029850746268656716,0.029850746268656716,0.05472636815920398,0.05970149253731343,0.1044776119402985,0.01990049751243781,0.03980099502487562
mgen,MG_029,,DJ-1/PfpI family protein,561,186,-1,0.05369177270948377,-11.0,1.0,0.0,1.0,0,1,,0.10645161290322587,8.242431640625,0.0913978494623656,0.053763440860215055,0.021505376344086023,0.043010752688172046,0.053763440860215055,0.053763440860215055,0.03763440860215054,0.026881720430107527,0.0913978494623656,0.0913978494623656,0.08602150537634409,0.021505376344086023,0.0913978494623656,0.026881720430107527,0.005376344086021506,0.016129032258064516,0.053763440860215055,0.08602150537634409,0.10215053763440861,0.0,0.03763440860215054
mgen,MG_030,upp,uracil phosphoribosyltransferase,621,206,-1,0.054660683099065056,1.0,33.0,1.0,1.0,1,1,,0.0063106796116504955,9.893096923828125,0.05825242718446602,0.07281553398058252,0.0,0.05825242718446602,0.043689320388349516,0.02912621359223301,0.05339805825242718,0.024271844660194174,0.11650485436893204,0.0970873786407767,0.10194174757281553,0.03398058252427184,0.038834951456310676,0.043689320388349516,0.02912621359223301,0.038834951456310676,0.043689320388349516,0.0825242718446602,0.06310679611650485,0.0,0.02912621359223301
mgen,MG_031,polC,DNA polymerase III%2C alpha subunit%2C Gram-positive type,4356,1451,-1,0.055788205153844694,33.0,262.0,1.0,0.0,1,1,,-0.33073742246726173,7.500091552734375,0.10957960027567196,0.057891109579600274,0.010337698139214336,0.05995864920744314,0.07305306685044796,0.061337008959338385,0.044796691936595454,0.026188835286009647,0.09028256374913853,0.10475534114403859,0.09510682288077188,0.01791867677463818,0.06616126809097174,0.03308063404548587,0.03445899379738112,0.028945554789800137,0.04686423156443832,0.05099931082012405,0.04962095106822881,0.011026878015161957,0.037215713301171606
mgen,MG_032,,conserved hypothetical protein,2001,666,1,0.06374982113086669,262.0,149.0,0.0,1.0,0,0,,-0.5657657657657645,9.1234130859375,0.12612612612612611,0.052552552552552555,0.0015015015015015015,0.06306306306306306,0.06456456456456457,0.07357357357357357,0.05105105105105105,0.01951951951951952,0.05855855855855856,0.08858858858858859,0.10810810810810811,0.0075075075075075074,0.07957957957957958,0.03903903903903904,0.04354354354354354,0.04804804804804805,0.06306306306306306,0.04504504504504504,0.04054054054054054,0.015015015015015015,0.03753753753753754
mgen,MG_033,glpF,glycerol uptake facilitator,777,258,1,0.06745650678495879,149.0,-32.0,1.0,0.0,0,0,,0.7248062015503878,10.22314453125,0.12015503875968993,0.10465116279069768,0.003875968992248062,0.011627906976744186,0.011627906976744186,0.07751937984496124,0.09302325581395349,0.015503875968992248,0.10852713178294573,0.03875968992248062,0.11627906976744186,0.01937984496124031,0.05813953488372093,0.05426356589147287,0.031007751937984496,0.011627906976744186,0.06589147286821706,0.07364341085271318,0.06201550387596899,0.031007751937984496,0.011627906976744186
mgen,MG_034,tdk,thymidine kinase,642,213,-1,0.06874091646509768,-32.0,28.0,0.0,0.0,0,1,,-0.24460093896713603,8.92303466796875,0.07981220657276995,0.056338028169014086,0.023474178403755867,0.051643192488262914,0.056338028169014086,0.046948356807511735,0.051643192488262914,0.023474178403755867,0.10328638497652583,0.09859154929577464,0.06572769953051644,0.009389671361502348,0.06572769953051644,0.028169014084507043,0.056338028169014086,0.03286384976525822,0.04225352112676056,0.07511737089201878,0.07981220657276995,0.009389671361502348,0.023474178403755867
mgen,MG_035,hisS,histidyl-tRNA synthetase,1245,414,1,0.06989602315730312,28.0,-11.0,0.0,1.0,0,1,,-0.2589371980676337,8.7833251953125,0.13043478260869565,0.05555555555555555,0.014492753623188406,0.04830917874396135,0.07246376811594203,0.07246376811594203,0.043478260869565216,0.004830917874396135,0.06280193236714976,0.09178743961352658,0.1280193236714976,0.00966183574879227,0.0748792270531401,0.03140096618357488,0.043478260869565216,0.043478260869565216,0.04106280193236715,0.050724637681159424,0.05314009661835749,0.021739130434782608,0.036231884057971016
mgen,MG_036,aspS,aspartyl-tRNA synthetase,1653,550,1,0.07202348831876806,-11.0,-28.0,1.0,1.0,1,1,,-0.3501818181818184,9.23748779296875,0.1,0.038181818181818185,0.01090909090909091,0.06181818181818182,0.06909090909090909,0.06363636363636363,0.04181818181818182,0.01818181818181818,0.10545454545454545,0.1,0.09636363636363636,0.016363636363636365,0.06,0.03272727272727273,0.05454545454545454,0.04909090909090909,0.05090909090909091,0.04363636363636364,0.05090909090909091,0.014545454545454545,0.02181818181818182
mgen,MG_037,,nicotinate phosphoribosyltransferase (NAPRTase) family,1353,450,1,0.07482505305732605,-28.0,-4.0,1.0,0.0,1,1,,-0.27133333333333354,9.486358642578125,0.1111111111111111,0.051111111111111114,0.015555555555555555,0.05333333333333334,0.044444444444444446,0.04888888888888889,0.04888888888888889,0.03111111111111111,0.07111111111111111,0.09333333333333334,0.11333333333333333,0.024444444444444446,0.07111111111111111,0.017777777777777778,0.028888888888888888,0.03777777777777778,0.07555555555555556,0.06,0.051111111111111114,0.015555555555555555,0.04666666666666667
mgen,MG_038,glpK,glycerol kinase,1527,508,-1,0.07715078280028895,-4.0,-10.0,0.0,1.0,0,1,,-0.1141732283464568,8.331298828125,0.09251968503937008,0.08858267716535433,0.013779527559055118,0.04921259842519685,0.05511811023622047,0.04133858267716536,0.0531496062992126,0.017716535433070866,0.08070866141732283,0.09251968503937008,0.09645669291338582,0.01968503937007874,0.05905511811023622,0.03346456692913386,0.045275590551181105,0.01968503937007874,0.06299212598425197,0.05708661417322835,0.06299212598425197,0.031496062992125984,0.01968503937007874
mgen,MG_039,,FAD-dependent glycerol-3-phosphate dehydrogenase%2C putative,1155,384,-1,0.07976615123622277,-10.0,158.0,1.0,0.0,1,0,,-0.10989583333333329,9.631195068359375,0.07291666666666667,0.0625,0.0078125,0.044270833333333336,0.049479166666666664,0.036458333333333336,0.057291666666666664,0.0078125,0.109375,0.09895833333333333,0.10416666666666667,0.013020833333333334,0.09114583333333333,0.0390625,0.044270833333333336,0.020833333333333332,0.057291666666666664,0.057291666666666664,0.0625,0.015625,0.020833333333333332
mgen,MG_040,,lipoprotein%2C putative,1776,591,1,0.08202981554497761,158.0,20.0,0.0,1.0,0,0,,-0.34585448392555024,8.92987060546875,0.08629441624365482,0.0676818950930626,0.001692047377326565,0.06091370558375635,0.038917089678511,0.05752961082910321,0.077834179357022,0.005076142131979695,0.06598984771573604,0.08460236886632826,0.077834179357022,0.011844331641285956,0.07445008460236886,0.023688663282571912,0.05245346869712352,0.02030456852791878,0.13028764805414553,0.06429780033840947,0.05583756345177665,0.01015228426395939,0.018612521150592216
mgen,MG_041,,phosphocarrier protein HPr,267,88,1,0.08512619109602385,20.0,197.0,1.0,1.0,1,1,,-0.0034090909090909475,9.3695068359375,0.022727272727272728,0.13636363636363635,0.011363636363636364,0.045454545454545456,0.07954545454545454,0.022727272727272728,0.056818181818181816,0.022727272727272728,0.125,0.125,0.07954545454545454,0.022727272727272728,0.056818181818181816,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.07954545454545454,0.011363636363636364,0.056818181818181816,0.0,0.0
mgen,MG_042,,spermidine/putrescine ABC transporter%2C ATP-binding protein%2C putative,1680,559,1,0.0859261455813721,197.0,4.0,1.0,1.0,0,1,,-0.6067978533094798,9.571434020996094,0.08407871198568873,0.03935599284436494,0.0017889087656529517,0.06440071556350627,0.08407871198568873,0.03398926654740608,0.044722719141323794,0.014311270125223614,0.07513416815742398,0.1449016100178891,0.11449016100178891,0.012522361359570662,0.05366726296958855,0.023255813953488372,0.0626118067978533,0.03041144901610018,0.03756708407871199,0.046511627906976744,0.06618962432915922,0.012522361359570662,0.03756708407871199
mgen,MG_043,,spermidine/putrescine ABC transporter%2C permease protein%2C putative,858,285,1,0.08882942867043772,4.0,-17.0,1.0,1.0,1,1,,0.7536842105263168,9.798995971679688,0.1649122807017544,0.07017543859649122,0.007017543859649123,0.021052631578947368,0.017543859649122806,0.10175438596491228,0.05964912280701754,0.014035087719298246,0.10877192982456141,0.056140350877192984,0.14035087719298245,0.017543859649122806,0.04912280701754386,0.03859649122807018,0.02456140350877193,0.014035087719298246,0.08070175438596491,0.056140350877192984,0.05964912280701754,0.02456140350877193,0.03859649122807018
mgen,MG_044,,spermidine/putrescine ABC transporter%2C permease protein%2C putative,855,284,1,0.09027934617513142,-17.0,-16.0,1.0,1.0,1,1,,0.6940140845070424,10.29278564453125,0.11619718309859155,0.05985915492957746,0.0035211267605633804,0.02464788732394366,0.014084507042253521,0.07042253521126761,0.04225352112676056,0.01056338028169014,0.13028169014084506,0.06338028169014084,0.14788732394366197,0.007042253521126761,0.0528169014084507,0.04225352112676056,0.02464788732394366,0.028169014084507043,0.09507042253521127,0.06690140845070422,0.07042253521126761,0.01056338028169014,0.035211267605633804
mgen,MG_045,,spermidine/putrescine ABC transporter%2C spermidine/putrescine binding protein%2C putative,1452,483,1,0.09172581560014689,-16.0,1.0,1.0,1.0,1,1,,-0.4221532091097309,4.653778076171875,0.09937888198757763,0.051759834368530024,0.004140786749482402,0.07039337474120083,0.07453416149068323,0.049689440993788817,0.035196687370600416,0.012422360248447204,0.06625258799171843,0.08074534161490683,0.10351966873706005,0.010351966873706004,0.07867494824016563,0.026915113871635612,0.043478260869565216,0.024844720496894408,0.10973084886128365,0.045548654244306416,0.062111801242236024,0.014492753623188406,0.035196687370600416
mgen,MG_046,,metalloendopeptidase%2C putative%2C glycoprotease family,948,315,1,0.0942308454863775,1.0,-17.0,1.0,1.0,1,1,,0.06126984126984129,7.62548828125,0.09206349206349207,0.07936507936507936,0.022222222222222223,0.06031746031746032,0.03492063492063492,0.047619047619047616,0.06666666666666667,0.031746031746031744,0.09523809523809523,0.0761904761904762,0.11746031746031746,0.012698412698412698,0.05714285714285714,0.03492063492063492,0.025396825396825397,0.022222222222222223,0.08571428571428572,0.04126984126984127,0.044444444444444446,0.006349206349206349,0.0380952380952381
mgen,MG_047,metK,S-adenosylmethionine synthetase,1152,383,1,0.09583592657659133,-17.0,229.0,1.0,0.0,1,1,,-0.09321148825065272,6.324951171875,0.09399477806788512,0.04699738903394256,0.02349869451697128,0.05221932114882506,0.04960835509138381,0.04699738903394256,0.07049608355091384,0.02349869451697128,0.07571801566579635,0.06788511749347259,0.09921671018276762,0.010443864229765013,0.07049608355091384,0.031331592689295036,0.04699738903394256,0.02610966057441253,0.0783289817232376,0.04960835509138381,0.0835509138381201,0.013054830287206266,0.033942558746736295
mgen,MG_048,ffh,signal recognition particle protein,1341,446,-1,0.09821682559440584,229.0,52.0,0.0,0.0,0,1,,-0.20896860986547092,9.897903442382812,0.04932735426008968,0.05829596412556054,0.006726457399103139,0.04484304932735426,0.06950672645739911,0.033632286995515695,0.05829596412556054,0.008968609865470852,0.07847533632286996,0.10986547085201794,0.12556053811659193,0.04708520179372197,0.04708520179372197,0.026905829596412557,0.05829596412556054,0.03811659192825112,0.05605381165919283,0.06278026905829596,0.053811659192825115,0.006726457399103139,0.008968609865470852
mgen,MG_049,deoD,purine nucleoside phosphorylase,717,238,1,0.1006184130902897,52.0,3.0,0.0,1.0,0,0,,0.04705882352941173,7.353759765625,0.07563025210084033,0.10084033613445378,0.008403361344537815,0.046218487394957986,0.07563025210084033,0.03361344537815126,0.046218487394957986,0.02100840336134454,0.07142857142857142,0.10084033613445378,0.12184873949579832,0.04201680672268908,0.02100840336134454,0.025210084033613446,0.03361344537815126,0.02100840336134454,0.07563025210084033,0.05042016806722689,0.06302521008403361,0.008403361344537815,0.03361344537815126
mgen,MG_050,deoC,deoxyribose-phosphate aldolase,672,223,1,0.10185972177445077,3.0,-14.0,1.0,1.0,1,1,,-0.05470852017937223,8.6363525390625,0.06726457399103139,0.10762331838565023,0.03587443946188341,0.053811659192825115,0.053811659192825115,0.03587443946188341,0.04932735426008968,0.017937219730941704,0.09417040358744394,0.10762331838565023,0.06278026905829596,0.026905829596412557,0.05829596412556054,0.013452914798206279,0.04484304932735426,0.026905829596412557,0.04035874439461883,0.05829596412556054,0.08071748878923767,0.0,0.03139013452914798
mgen,MG_051,pdp,pyrimidine-nucleoside phosphorylase,1266,421,1,0.10299413998858685,-14.0,8.0,1.0,1.0,1,0,,-0.013539192399049804,9.7113037109375,0.07363420427553444,0.07600950118764846,0.007125890736342043,0.05938242280285035,0.040380047505938245,0.04513064133016627,0.07363420427553444,0.009501187648456057,0.09738717339667459,0.1163895486935867,0.10451306413301663,0.028503562945368172,0.05938242280285035,0.019002375296912115,0.04513064133016627,0.014251781472684086,0.06175771971496437,0.052256532066508314,0.06175771971496437,0.007125890736342043,0.021377672209026127
mgen,MG_052,,cytidine deaminase,393,130,1,0.1051905667436163,8.0,-1.0,1.0,1.0,1,1,,-0.14076923076923079,9.496185302734375,0.12307692307692308,0.046153846153846156,0.038461538461538464,0.03076923076923077,0.038461538461538464,0.08461538461538462,0.03076923076923077,0.015384615384615385,0.07692307692307693,0.09230769230769231,0.06153846153846154,0.046153846153846156,0.09230769230769231,0.023076923076923078,0.046153846153846156,0.03076923076923077,0.1,0.046153846153846156,0.06153846153846154,0.007692307692307693,0.03076923076923077
mgen,MG_053,,phosphoglucomutase/phosphomannomutase%2C putative,1653,550,1,0.10586639036054846,-1.0,-24.0,1.0,0.0,1,1,,-0.3445454545454541,8.580810546875,0.12727272727272726,0.06181818181818182,0.007272727272727273,0.04363636363636364,0.06909090909090909,0.06727272727272728,0.05272727272727273,0.023636363636363636,0.056363636363636366,0.0890909090909091,0.10545454545454545,0.012727272727272728,0.0890909090909091,0.02909090909090909,0.038181818181818185,0.03090909090909091,0.04363636363636364,0.05454545454545454,0.06545454545454546,0.012727272727272728,0.04727272727272727
mgen,MG_054,,transcription antitermination protein NusG%2C putative,951,316,-1,0.10867485125846288,-24.0,3.0,0.0,1.0,0,1,,-0.4034810126582279,5.48968505859375,0.08227848101265822,0.04746835443037975,0.0,0.056962025316455694,0.0981012658227848,0.0379746835443038,0.04113924050632911,0.012658227848101266,0.08227848101265822,0.11075949367088607,0.10126582278481013,0.015822784810126583,0.05063291139240506,0.03481012658227848,0.05379746835443038,0.028481012658227847,0.060126582278481014,0.04430379746835443,0.07911392405063292,0.012658227848101266,0.03164556962025317
mgen,MG_055,,preprotein translocase%2C SecE subunit,372,123,-1,0.1103195852649763,3.0,6.0,1.0,1.0,1,1,,-0.3130081300813016,10.556289672851562,0.08943089430894309,0.032520325203252036,0.0,0.032520325203252036,0.08130081300813008,0.06504065040650407,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.2032520325203252,0.13821138211382114,0.016260162601626018,0.032520325203252036,0.024390243902439025,0.024390243902439025,0.032520325203252036,0.04065040650406504,0.032520325203252036,0.04878048780487805,0.016260162601626018,0.008130081300813009
mgen,MG_473,rpmG-2,ribosomal protein L33 type 2,147,48,-1,0.11097127232416086,6.0,13.0,1.0,1.0,1,1,,-0.7583333333333333,10.44189453125,0.10416666666666667,0.0,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.020833333333333332,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.0625,0.020833333333333332,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664
mgen,MG_474,,conserved hypothetical protein,384,127,-1,0.11124711869841888,13.0,-14.0,1.0,1.0,1,1,,1.0377952755905515,9.81170654296875,0.11811023622047244,0.047244094488188976,0.03937007874015748,0.023622047244094488,0.023622047244094488,0.08661417322834646,0.031496062992125984,0.015748031496062992,0.1732283464566929,0.08661417322834646,0.15748031496062992,0.023622047244094488,0.047244094488188976,0.023622047244094488,0.031496062992125984,0.023622047244094488,0.05511811023622047,0.015748031496062992,0.06299212598425197,0.015748031496062992,0.015748031496062992
mgen,MG_056,,tetrapyrrole (corrin/porphyrin) methylase protein,834,277,-1,0.11188501343889054,-14.0,-19.0,1.0,1.0,1,0,,-0.2306859205776175,8.36248779296875,0.09386281588447654,0.032490974729241874,0.02527075812274368,0.039711191335740074,0.06859205776173286,0.05776173285198556,0.036101083032490974,0.02527075812274368,0.07942238267148015,0.10108303249097472,0.11191335740072202,0.02527075812274368,0.08664259927797834,0.021660649819494584,0.039711191335740074,0.021660649819494584,0.06859205776173286,0.06498194945848375,0.05776173285198556,0.007220216606498195,0.02888086642599278
mgen,MG_057,,small primase-like protein,537,178,-1,0.11329010590776732,-19.0,-22.0,1.0,1.0,1,1,,-0.4146067415730342,10.073501586914062,0.06179775280898876,0.06741573033707865,0.016853932584269662,0.06179775280898876,0.033707865168539325,0.02247191011235955,0.028089887640449437,0.016853932584269662,0.07865168539325842,0.1404494382022472,0.14606741573033707,0.016853932584269662,0.09550561797752809,0.011235955056179775,0.06741573033707865,0.028089887640449437,0.033707865168539325,0.05056179775280899,0.0449438202247191,0.011235955056179775,0.028089887640449437
mgen,MG_058,prs,ribose-phosphate pyrophosphokinase,999,332,-1,0.11417798642491031,-22.0,-20.0,1.0,1.0,1,1,,-0.07740963855421697,8.6551513671875,0.08132530120481928,0.07228915662650602,0.018072289156626505,0.06626506024096386,0.0572289156626506,0.045180722891566265,0.04216867469879518,0.024096385542168676,0.08734939759036145,0.0963855421686747,0.0963855421686747,0.02108433734939759,0.04819277108433735,0.024096385542168676,0.030120481927710843,0.04216867469879518,0.06626506024096386,0.04216867469879518,0.08433734939759036,0.0030120481927710845,0.03313253012048193
mgen,MG_059,smpB,SsrA-binding protein,438,145,-1,0.11586582142740154,-20.0,6.0,1.0,0.0,1,1,,-0.45241379310344826,10.329742431640625,0.09655172413793103,0.05517241379310345,0.006896551724137931,0.020689655172413793,0.07586206896551724,0.04827586206896552,0.041379310344827586,0.020689655172413793,0.08275862068965517,0.15862068965517243,0.1103448275862069,0.013793103448275862,0.05517241379310345,0.041379310344827586,0.041379310344827586,0.041379310344827586,0.06206896551724138,0.020689655172413793,0.05517241379310345,0.006896551724137931,0.041379310344827586
mgen,MG_060,,glycosyl transferase%2C group 2 family protein,894,297,1,0.11663129511596754,6.0,-22.0,0.0,0.0,0,1,,-0.2808080808080812,9.872055053710938,0.15488215488215487,0.04377104377104377,0.016835016835016835,0.05387205387205387,0.04040404040404041,0.07744107744107744,0.03367003367003367,0.013468013468013467,0.10101010101010101,0.1111111111111111,0.07744107744107744,0.013468013468013467,0.07744107744107744,0.02356902356902357,0.04040404040404041,0.04377104377104377,0.06734006734006734,0.030303030303030304,0.05723905723905724,0.02356902356902357,0.05387205387205387
mgen,MG_061,,Mycoplasma MFS transporter,1704,567,-1,0.11813465785567373,-22.0,304.0,0.0,0.0,0,0,,0.6128747795414479,9.71429443359375,0.12874779541446207,0.0582010582010582,0.010582010582010581,0.02292768959435626,0.021164021164021163,0.07054673721340388,0.07760141093474426,0.005291005291005291,0.10758377425044091,0.0564373897707231,0.12522045855379188,0.021164021164021163,0.04585537918871252,0.03350970017636684,0.042328042328042326,0.015873015873015872,0.07936507936507936,0.07231040564373897,0.07583774250440917,0.02821869488536155,0.029982363315696647
mgen,MG_062,fruA,PTS system%2C fructose-specific IIABC component,2043,680,1,0.12159652985261184,304.0,-50.0,0.0,1.0,0,0,,0.40073529411764747,9.57373046875,0.1,0.08970588235294118,0.011764705882352941,0.026470588235294117,0.030882352941176472,0.06764705882352941,0.075,0.010294117647058823,0.09264705882352942,0.06764705882352941,0.1264705882352941,0.01911764705882353,0.07205882352941176,0.03676470588235294,0.04852941176470588,0.014705882352941176,0.0661764705882353,0.04411764705882353,0.06764705882352941,0.007352941176470588,0.025
